filename	line_num	text	x	y	width	height	page
65054.pdf	15	27946	1314	964	75	25	26
65054.pdf	15	บาท	1426	966	48	20	26
65054.pdf	16	1.3 ค่าจ้างชั่วคราว	244	1004	179	32	26
65054.pdf	16	128160	1132	1013	90	25	26
65054.pdf	16	บาท	1288	1016	50	19	26
65054.pdf	17	02101-1	355	1060	88	21	26
65054.pdf	17	ค่าจ้างชั่วคราว 1 อัตรา	481	1050	209	32	26
65054.pdf	17	92827	1314	1064	76	25	26
65054.pdf	17	บาท	1426	1066	48	20	26
65054.pdf	18	02102-1	355	1110	88	21	26
65054.pdf	18	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชัวคราว	481	1100	412	39	26
65054.pdf	18	13973	1315	1114	75	25	26
65054.pdf	18	บาท	1426	1116	48	20	26
65054.pdf	19	02103-1	355	1160	88	22	26
65054.pdf	19	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	481	1150	382	39	26
65054.pdf	19	21360	1314	1165	76	25	26
65054.pdf	19	บาท	1426	1167	48	20	26
65054.pdf	20	1.4 ค่าตอบแทน ใช้สอยและวัสดุ	244	1209	301	35	26
65054.pdf	20	44789	1143	1213	78	25	26
65054.pdf	20	บาท	1288	1217	50	19	26
65054.pdf	21	03217-1	355	1260	88	22	26
65054.pdf	21	เงินสมทบกองทุนประกันสังคม	481	1255	271	34	26
65054.pdf	21	6408	1326	1265	64	25	26
65054.pdf	21	บาท	1426	1267	48	20	26
65054.pdf	22	03611-1	355	1310	88	22	26
65054.pdf	22	ค่าเครื่องแต่งกาย	481	1300	157	32	26
65054.pdf	22	9100	1326	1315	64	25	26
65054.pdf	22	บาท	1426	1317	48	20	26
65054.pdf	23	03128-1	355	1360	88	22	26
65054.pdf	23	เงินตอบแทนพิเศษของลูกจ้างประจํา	481	1354	323	35	26
65054.pdf	23	29281	1314	1365	75	25	26
65054.pdf	23	บาท	1426	1367	48	20	26
65054.pdf	24	2. งบดําเนินงาน	241	1464	159	27	26
65054.pdf	24	958779	1112	1469	109	25	26
65054.pdf	24	บาท	1288	1471	50	19	26
65054.pdf	25	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	241	1509	304	35	26
65054.pdf	25	4971316	1112	1514	109	25	26
65054.pdf	25	บาท	1288	1517	50	19	26
65054.pdf	26	2.1.1 ค่าตอบแทน	241	1561	177	26	26
65054.pdf	26	342116	1130	1564	91	25	26
65054.pdf	26	บาท	1288	1567	50	19	26
65054.pdf	27	ค่าอาหารทําการนอกเวลา	355	1606	230	27	26
65054.pdf	28	2.1.2 ค่าใช้สอย	241	1659	154	28	26
65054.pdf	28	4035500	1112	1664	110	25	26
65054.pdf	28	บาท	1288	1667	50	19	26
65054.pdf	29	ส่วนใหญ่เป็นค่าจ้างเหมาดูแลทรัพย์สินและรักษา	355	1703	424	36	26
65054.pdf	30	ความปลอดภัยอาคารของสําบนักงานเขต ค่าจ้างเหมา	355	1754	453	28	26
65054.pdf	31	ทําความสะอาดสํานักงานเขต ค่าจ้างเหมาดูแลรักษา	355	1804	453	35	26
65054.pdf	32	ระบบต่างๆ ในอาคารสํานักงานเขต ฯลฯ	355	1854	356	33	26
65054.pdf	0	267	835	125	43	20	27
65054.pdf	1	2.1.3 ค่าวัสดุ	241	258	132	35	27
65054.pdf	1	593700	1130	263	92	25	27
65054.pdf	1	บาท	1288	266	50	19	27
65054.pdf	2	ส่วนใหญ่เป็นค่าวัสดุน้ามันเชื้อเพลิงและน้้ามันหล่อลื่น	355	302	465	41	27
65054.pdf	3	ค่าวัสดุยานพาหนะ ค่าวัสดุสํานักงาน ฯลฯ	355	354	369	34	27
65054.pdf	4	2.2 ค่าสาธารณูปโภค	241	408	202	36	27
65054.pdf	4	2987463	1111	413	110	25	27
65054.pdf	4	บาท	1288	416	50	19	27
65054.pdf	5	ค่าไฟฟ้า ค่าโทรศัพท์เคลื่อนที่ ค่าน้าประปา	355	447	376	34	27
65054.pdf	6	3. งบลงทุน	242	568	115	29	27
65054.pdf	6	1232200	1114	568	108	25	27
65054.pdf	6	บาท	1288	570	50	19	27
65054.pdf	7	3.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	242	604	329	39	27
65054.pdf	7	1232200	1114	613	108	25	27
65054.pdf	7	บาท	1288	616	50	19	27
65054.pdf	8	3.1.1 ค่าครุภัณฑ์	242	658	166	35	27
65054.pdf	8	265200	1129	663	93	25	27
65054.pdf	8	บาท	1288	666	50	19	27
65054.pdf	9	05101-1	355	709	88	22	27
65054.pdf	9	(1) เครื่องปรับอากาศ แบบแยกส่วน (ราคารวม	480	700	412	33	27
65054.pdf	10	ค่าติดตั้ง)  แบบตั้งพื้นหรือ แบบแขวน	518	748	318	35	27
65054.pdf	11	ขนาด 36,000 ปีทียู 2 เครื่อง	518	800	260	39	27
65054.pdf	11	92200	1314	814	76	25	27
65054.pdf	11	บาท	1426	816	48	20	27
65054.pdf	12	05101-2	355	860	90	22	27
65054.pdf	12	(2) เครื่องปรับอากาศ แบบแยกส่วน (ราคารวม	480	850	412	33	27
65054.pdf	13	ค่าติดตั้ง)  แบบตั้งพื้นหรือ แบบแขวน	518	898	318	35	27
65054.pdf	14	ขนาด 26,000 ปีทียู 1 เครื่อง	518	950	260	39	27
65054.pdf	14	36000	1314	964	76	25	27
65054.pdf	14	บาท	1426	966	48	20	27
65054.pdf	15	05105-3	355	1010	89	22	27
65054.pdf	15	3 เครื่องพิมพ์เลเซอร์ หรือ 0 ขาวดํา	481	1000	356	33	27
65054.pdf	16	ชนิด 8 00 7 1 28 หน้า/นาที)	518	1050	360	33	27
65054.pdf	17	2 เครื่อง	518	1100	82	32	27
65054.pdf	17	17800	1315	1114	75	25	27
65054.pdf	17	บาท	1426	1116	48	20	27
65054.pdf	18	05119-4	355	1160	90	22	27
65054.pdf	18	8 เครื่องโทรสาร แบบใช้กระดาษธรรมดา	480	1150	374	33	27
65054.pdf	18	27000	1314	1165	76	25	27
65054.pdf	18	บาท	1426	1167	48	20	27
65054.pdf	19	ส่งเอกสารได้ครั้งละ 20 แผ่น 2 เครื่อง	518	1198	335	34	27
65054.pdf	20	05134-5	355	1260	89	22	27
65054.pdf	20	(5) กล้องถ่ายภาพนิ่ง ระบบดิจิตอล ความละเอียด	480	1250	435	33	27
65054.pdf	21	ไม่น้อยกว่า 20 ล้านพิกเซล 1 ตัว	515	1304	293	28	27
65054.pdf	21	19300	1315	1315	75	25	27
65054.pdf	21	บาท	1426	1317	48	20	27
65054.pdf	22	05145-6	355	1360	88	22	27
65054.pdf	22	(6) โต๊ะทํางานระดับอํานวยการสูง,	480	1354	307	35	27
65054.pdf	22	บริหารต้น 3 ชุด	785	1354	149	35	27
65054.pdf	22	12900	1314	1365	76	25	27
65054.pdf	22	บาท	1426	1367	48	20	27
65054.pdf	23	3.1.2 ค่าที่ดินและสิ่งก่อสร้าง	242	1405	266	32	27
65054.pdf	23	967000	1130	1413	92	25	27
65054.pdf	23	บาท	1288	1417	50	19	27
65054.pdf	24	05302-8	355	1460	89	22	27
65054.pdf	24	ปรับปรุงสํานักงานเขตสาทร	481	1455	248	34	27
65054.pdf	24	96 7000	1302	1465	88	25	27
65054.pdf	24	บาท	1426	1467	48	20	27
65054.pdf	25	- ปรับปรุงชั้นใต้ดิน	481	1507	173	41	27
65054.pdf	26	- ปรับปรุงประตูทางเข้าลานจอดรถชั้นใต้ดิน จํานวน 1 แห่ง	503	1557	519	41	27
65054.pdf	27	- ปรับปรุงชั้นที่ 1	481	1607	158	41	27
65054.pdf	28	- ปรับปรุงประตูทางเข้าอาคารชั้นที่ 1 จํานวน 1 แห่ง	503	1657	463	41	27
65054.pdf	29	- ปรับปรุงภายนอกอาคาร	481	1714	233	34	27
65054.pdf	30	- ปรับปรุงระบบระบายน้้าภายนอกอาคาร	503	1757	367	41	27
65054.pdf	31	ตามแบบเลขที่ ขสท.(ย) 19/2565	518	1809	300	33	27
65054.pdf	0	268	835	125	44	20	28
65054.pdf	1	งานปกครอง	242	265	121	25	28
65054.pdf	1	2473088	1278	268	112	25	28
65054.pdf	1	บาท	1424	270	51	19	28
65054.pdf	2	1. งบบุคลากร	244	318	136	29	28
65054.pdf	2	101306 7	1114	318	108	25	28
65054.pdf	2	บาท	1288	320	50	19	28
65054.pdf	3	1.1 เงินเดือน	244	358	127	28	28
65054.pdf	3	751850	1130	363	92	25	28
65054.pdf	3	บาท	1288	366	50	19	28
65054.pdf	4	01101-1	355	409	88	21	28
65054.pdf	4	อัตราเดิม 3 อัตรา	481	405	164	27	28
65054.pdf	4	651431	1302	414	87	25	28
65054.pdf	4	บาท	1426	416	48	20	28
65054.pdf	5	01102-1	355	459	88	21	28
65054.pdf	5	เงินเลื่อนขั้น	481	448	113	34	28
65054.pdf	5	38071	1314	464	75	25	28
65054.pdf	5	บาท	1426	466	48	20	28
65054.pdf	6	01106-1	355	509	88	21	28
65054.pdf	6	เงินประจําตําแหน่ง	481	505	174	27	28
65054.pdf	6	27984	1314	514	77	25	28
65054.pdf	6	บาท	1426	516	48	20	28
65054.pdf	7	01107-1	355	559	88	21	28
65054.pdf	7	เงินค่าตอบแทนรายเดือนของข้าราชการ	481	554	350	28	28
65054.pdf	7	32604	1314	564	77	25	28
65054.pdf	7	บาท	1426	566	48	20	28
65054.pdf	8	01108-1	355	609	88	22	28
65054.pdf	8	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	481	600	377	32	28
65054.pdf	8	1573	1327	614	63	25	28
65054.pdf	8	บาท	1426	616	48	20	28
65054.pdf	9	01109-1	355	659	88	21	28
65054.pdf	9	เงินช่วยเหลือค่าครองชีพของข้าราชการ	481	654	346	28	28
65054.pdf	9	187	1345	664	45	22	28
65054.pdf	9	บาท	1426	666	48	20	28
65054.pdf	10	1.2 ค่าจ้างประจํา	244	708	166	28	28
65054.pdf	10	240966	1129	713	92	25	28
65054.pdf	10	บาท	1288	716	50	19	28
65054.pdf	11	01201-1	355	759	88	21	28
65054.pdf	11	อัตราเดิม 2 อัตรา	481	755	164	27	28
65054.pdf	11	219076	1302	764	87	25	28
65054.pdf	11	บาท	1426	766	48	20	28
65054.pdf	12	01202-1	355	810	88	21	28
65054.pdf	12	เงินเพิ่มค่าจ้างประจํา	481	800	190	32	28
65054.pdf	12	12892	1315	814	76	25	28
65054.pdf	12	บาท	1426	816	48	20	28
65054.pdf	13	01205-1	355	860	88	22	28
65054.pdf	13	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	481	850	404	39	28
65054.pdf	13	5544	1326	864	65	25	28
65054.pdf	13	บาท	1426	866	48	20	28
65054.pdf	14	01206-1	355	910	88	21	28
65054.pdf	14	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	481	904	373	35	28
65054.pdf	14	3454	1326	914	65	25	28
65054.pdf	14	บาท	1426	916	48	20	28
65054.pdf	15	1.3 ค่าจ้างชั่วคราว	244	954	179	32	28
65054.pdf	15	15840	1145	963	77	25	28
65054.pdf	15	บาท	1288	966	50	19	28
65054.pdf	16	02101-1	355	1010	88	21	28
65054.pdf	16	ค่าจ้างชั่วคราว 1 อัตรา	481	1000	209	32	28
65054.pdf	16	11473	1315	1014	75	25	28
65054.pdf	16	บาท	1426	1016	48	20	28
65054.pdf	17	02102-1	355	1060	88	21	28
65054.pdf	17	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชัวคราว	481	1050	412	39	28
65054.pdf	17	17127	1327	1064	63	25	28
65054.pdf	17	บาท	1426	1066	48	20	28
65054.pdf	18	02103-1	355	1110	88	22	28
65054.pdf	18	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	481	1100	382	39	28
65054.pdf	18	2640	1326	1114	64	25	28
65054.pdf	18	บาท	1426	1116	48	20	28
65054.pdf	19	1.4 ค่าตอบแทน ใช้สอยและวัสดุ	244	1159	301	35	28
65054.pdf	19	4411	1155	1163	66	25	28
65054.pdf	19	บาท	1288	1167	50	19	28
65054.pdf	20	03217-1	355	1210	88	22	28
65054.pdf	20	เงินสมทบกองทุนประกันสังคม	481	1205	271	34	28
65054.pdf	20	192	1344	1215	47	21	28
65054.pdf	20	บาท	1426	1217	48	20	28
65054.pdf	21	03128-1	355	1260	88	22	28
65054.pdf	21	เงินตอบแทนพิเศษของลูกจ้างประจํา	481	1254	323	35	28
65054.pdf	21	3619	1326	1265	63	25	28
65054.pdf	21	บาท	1426	1267	48	20	28
65054.pdf	22	2. งบดําเนินงาน	241	1364	159	27	28
65054.pdf	22	591521	1130	1369	91	25	28
65054.pdf	22	บาท	1288	1371	50	19	28
65054.pdf	23	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	241	1409	304	35	28
65054.pdf	23	222284	1129	1413	93	25	28
65054.pdf	23	บาท	1288	1417	50	19	28
65054.pdf	24	2.1.1 ค่าตอบแทน	241	1461	177	26	28
65054.pdf	24	42284	1143	1464	79	25	28
65054.pdf	24	บาท	1288	1467	50	19	28
65054.pdf	25	ค่าอาหารทําการนอกเวลา	355	1505	230	27	28
65054.pdf	26	2.1.2 ค่าใช้สอย	241	1559	154	28	28
65054.pdf	26	180000	1132	1564	90	25	28
65054.pdf	26	บาท	1288	1567	50	19	28
65054.pdf	27	ค่าจ้าง เหมาบริการ เป็นรายบุคคล	355	1603	289	36	28
65054.pdf	28	2.2 ค่าสาธารณูปโภค	241	1659	202	35	28
65054.pdf	28	369237	1130	1664	92	25	28
65054.pdf	28	บาท	1288	1667	50	19	28
65054.pdf	29	ค่าไฟฟ้า ค่าโทรศัพท์เคลื่อนที่ ค่าน้าประปา	355	1698	376	34	28
65054.pdf	30	3. งบรายจ่ายอื่น	242	1809	161	32	28
65054.pdf	30	868500	1130	1819	92	25	28
65054.pdf	30	บาท	1288	1821	50	19	28
65054.pdf	31	07103-1	355	1860	88	22	28
65054.pdf	31	(1) ค่าใช้จ่ายในการฝึกอบรมอาสาสมัครป้องกันภัย	481	1855	440	29	28
65054.pdf	32	ฝายพลเรื่อน (หลักสูตรทบทวน)	518	1905	282	35	28
65054.pdf	32	41500	1314	1915	76	25	28
65054.pdf	32	บาท	1426	1917	48	20	28
65054.pdf	0	269	835	125	43	21	29
65054.pdf	1	07110-1	355	259	88	21	29
65054.pdf	1	(2 ค่าใช้จ่ายเกี่ยวกับการสนับสนุนกิจการ	481	249	365	39	29
65054.pdf	2	อาสาสมัครป้องกันภัยฝ่ายพลเรือน	518	303	304	28	29
65054.pdf	2	352000	1302	314	88	25	29
65054.pdf	2	บาท	1426	316	48	20	29
65054.pdf	3	07199-1	355	359	88	21	29
65054.pdf	3	(3) ค่าใช้จ่ายในการจัดงานวันสําคัญ อนุรักษ์	480	352	389	36	29
65054.pdf	4	สืบสานวัฒนธรรมประเพณี	518	404	238	28	29
65054.pdf	4	475000	1302	414	88	25	29
65054.pdf	4	บาท	1426	416	48	20	29
65054.pdf	0	270	835	125	44	20	30
65054.pdf	1	งานบริหารทั่วไปและบริการทะเบียน	242	258	333	32	30
65054.pdf	1	6953200	1279	268	111	25	30
65054.pdf	1	บาท	1424	270	51	19	30
65054.pdf	2	1. งบบุคลากร	244	318	136	29	30
65054.pdf	2	5325700	1112	318	110	25	30
65054.pdf	2	บาท	1288	320	50	19	30
65054.pdf	3	1.1 เงินเดือน	252	358	127	28	30
65054.pdf	3	5173200	1112	363	110	25	30
65054.pdf	3	บาท	1288	366	50	19	30
65054.pdf	4	01101-1	362	409	88	21	30
65054.pdf	4	อัตราเดิม 17 อัตรา	489	405	175	27	30
65054.pdf	4	4830900	1285	414	105	25	30
65054.pdf	4	บาท	1426	416	48	20	30
65054.pdf	5	01102-1	362	459	88	21	30
65054.pdf	5	เงินเลื่อนขั้น	489	448	112	34	30
65054.pdf	5	284300	1302	464	88	25	30
65054.pdf	5	บาท	1426	466	48	20	30
65054.pdf	6	01107-1	362	509	88	21	30
65054.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	489	504	350	28	30
65054.pdf	6	42000	1314	514	76	25	30
65054.pdf	6	บาท	1426	516	48	20	30
65054.pdf	7	01108-1	362	559	88	22	30
65054.pdf	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	489	550	376	32	30
65054.pdf	7	14300	1315	564	75	25	30
65054.pdf	7	บาท	1426	566	48	20	30
65054.pdf	8	01109-1	362	609	88	21	30
65054.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	489	604	345	28	30
65054.pdf	8	1700	1327	614	63	25	30
65054.pdf	8	บาท	1426	616	48	20	30
65054.pdf	9	1.2 ค่าจ้างประจํา	244	658	166	28	30
65054.pdf	9	144000	1132	663	90	25	30
65054.pdf	9	บาท	1288	666	50	19	30
65054.pdf	10	01201-1	355	709	88	21	30
65054.pdf	10	อัตราเดิม 1 อัตรา	481	705	164	27	30
65054.pdf	10	112800	1303	714	87	25	30
65054.pdf	10	บาท	1426	716	48	20	30
65054.pdf	11	01205-1	355	759	88	22	30
65054.pdf	11	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	481	750	404	39	30
65054.pdf	11	1200	1326	764	64	25	30
65054.pdf	11	บาท	1426	766	48	20	30
65054.pdf	12	01206-1	355	810	88	21	30
65054.pdf	12	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	481	804	373	35	30
65054.pdf	12	24000	1314	814	76	25	30
65054.pdf	12	บาท	1426	816	48	20	30
65054.pdf	13	1.3 ค่าตอบแทน ใช้สอยและวัสดุ	244	858	301	35	30
65054.pdf	13	8500	1155	863	67	25	30
65054.pdf	13	บาท	1288	866	50	19	30
65054.pdf	14	03217-1	355	910	88	22	30
65054.pdf	14	เงินสมทบกองทุนประกันสังคม	481	905	271	34	30
65054.pdf	14	1200	1326	914	64	25	30
65054.pdf	14	บาท	1426	916	48	20	30
65054.pdf	15	03611-1	355	960	88	22	30
65054.pdf	15	ค่าเครื่องแต่งกาย	481	950	157	32	30
65054.pdf	15	1300	1327	964	63	25	30
65054.pdf	15	บาท	1426	966	48	20	30
65054.pdf	16	2. งบดําเนินงาน	241	1063	159	27	30
65054.pdf	16	1627500	1114	1068	108	25	30
65054.pdf	16	บาท	1288	1070	50	19	30
65054.pdf	17	ค่าตอบแทน ใช้สอยและวัสดุ	265	1108	264	35	30
65054.pdf	17	1627500	1114	1113	108	25	30
65054.pdf	17	บาท	1288	1116	50	19	30
65054.pdf	18	2.1 ค่าตอบแทน	264	1161	158	26	30
65054.pdf	18	378600	1130	1163	92	25	30
65054.pdf	18	บาท	1288	1167	50	19	30
65054.pdf	19	ค่าอาหารทําการนอกเวลา	355	1205	230	27	30
65054.pdf	20	2.2 ค่าใช้สอย	264	1259	135	28	30
65054.pdf	20	716900	1130	1263	92	25	30
65054.pdf	20	บาท	1288	1267	50	19	30
65054.pdf	21	ค่าจ้างเหมาบริการเป็นรายบุคคล ค่าซ่อมแซมครุภัณฑ์	355	1303	470	36	30
65054.pdf	22	ค่าซ่อมแซมยานพาหนะ	355	1355	212	27	30
65054.pdf	23	2.3 ค่าวัสดุ	264	1409	113	35	30
65054.pdf	23	532000	1130	1413	92	25	30
65054.pdf	23	บาท	1288	1417	50	19	30
65054.pdf	24	ส่วนใหญ่เป็นค่าชุดแต่งกายเจ้าหน้าที่ที่ปฏิบัติงาน ค่าวัสดุสํานักงาน	355	1455	579	39	30
65054.pdf	25	ค่าวัสดุน้ามันเชื้อเพลิงและนํามันหล่อลื่น ฯลฯ	355	1498	399	41	30
65054.pdf	0	271	835	125	42	20	31
65054.pdf	1	งานบริหารทั่วไปและบริหารการคลัง	242	258	330	32	31
65054.pdf	1	5114700	1279	268	111	25	31
65054.pdf	1	บาท	1424	270	51	19	31
65054.pdf	2	1. งบบุคลากร	244	318	136	29	31
65054.pdf	2	4435400	1112	318	110	25	31
65054.pdf	2	บาท	1288	320	50	19	31
65054.pdf	3	1.1 เงินเดือน	244	358	127	28	31
65054.pdf	3	4210100	1112	363	110	25	31
65054.pdf	3	บาท	1288	366	50	19	31
65054.pdf	4	01101-1	355	409	88	21	31
65054.pdf	4	อัตราเดิม 14 อัตรา	481	405	176	27	31
65054.pdf	4	3922300	1285	414	105	25	31
65054.pdf	4	บาท	1426	416	48	20	31
65054.pdf	5	01102-1	355	459	88	21	31
65054.pdf	5	เงินเลื่อนขั้น	481	448	113	34	31
65054.pdf	5	229800	1302	464	88	25	31
65054.pdf	5	บาท	1426	466	48	20	31
65054.pdf	6	01107-1	355	509	88	21	31
65054.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	481	504	350	28	31
65054.pdf	6	42000	1314	514	76	25	31
65054.pdf	6	บาท	1426	516	48	20	31
65054.pdf	7	01108-1	355	559	88	22	31
65054.pdf	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	481	550	377	32	31
65054.pdf	7	14300	1315	564	75	25	31
65054.pdf	7	บาท	1426	566	48	20	31
65054.pdf	8	01109-1	355	609	88	21	31
65054.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	481	604	346	28	31
65054.pdf	8	1700	1327	614	63	25	31
65054.pdf	8	บาท	1426	616	48	20	31
65054.pdf	9	1.2 ค่าจ้างประจํา	244	658	166	28	31
65054.pdf	9	162000	1132	663	90	25	31
65054.pdf	9	บาท	1288	666	50	19	31
65054.pdf	10	01201-1	355	709	88	21	31
65054.pdf	10	อัตราเดิม 1 อัตรา	481	705	164	27	31
65054.pdf	10	126100	1303	714	87	25	31
65054.pdf	10	บาท	1426	716	48	20	31
65054.pdf	11	01202-1	355	759	88	21	31
65054.pdf	11	เงินเพิ่มค่าจ้างประจํา	481	750	190	32	31
65054.pdf	11	1600	1326	764	64	25	31
65054.pdf	11	บาท	1426	766	48	20	31
65054.pdf	12	01205-1	355	810	88	22	31
65054.pdf	12	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	481	800	404	39	31
65054.pdf	12	24000	1314	814	76	25	31
65054.pdf	12	บาท	1426	816	48	20	31
65054.pdf	13	01206-1	355	860	88	21	31
65054.pdf	13	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	481	854	373	35	31
65054.pdf	13	4300	1326	864	64	25	31
65054.pdf	13	บาท	1426	866	48	20	31
65054.pdf	14	1.3 ค่าตอบแทน ใช้สอยและวัสดุ	244	908	301	35	31
65054.pdf	14	63300	1143	913	79	25	31
65054.pdf	14	บาท	1288	916	50	19	31
65054.pdf	15	03293-1	355	960	88	22	31
65054.pdf	15	เงินสมทบเข้ากองทุนเงินทดแทน	481	954	287	35	31
65054.pdf	15	62000	1314	964	76	25	31
65054.pdf	15	บาท	1426	966	48	20	31
65054.pdf	16	03611-1	355	1010	88	22	31
65054.pdf	16	ค่าเครื่องแต่งกาย	481	1000	157	32	31
65054.pdf	16	1300	1327	1014	63	25	31
65054.pdf	16	บาท	1426	1016	48	20	31
65054.pdf	17	2. งบดําเนินงาน	241	1113	159	27	31
65054.pdf	17	609200	1130	1118	92	25	31
65054.pdf	17	บาท	1288	1120	50	19	31
65054.pdf	18	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	241	1159	304	35	31
65054.pdf	18	466200	1130	1163	92	25	31
65054.pdf	18	บาท	1288	1167	50	19	31
65054.pdf	19	2.1.1 ค่าตอบแทน	241	1211	177	26	31
65054.pdf	19	267400	1129	1213	93	25	31
65054.pdf	19	บาท	1288	1217	50	19	31
65054.pdf	20	ค่าอาหารทําการนอกเวลา	355	1255	230	27	31
65054.pdf	21	2.1.2 ค่าใช้สอย	241	1309	154	28	31
65054.pdf	21	44900	1143	1313	79	25	31
65054.pdf	21	บาท	1288	1317	50	19	31
65054.pdf	22	ค่าซ่อมแซมครุภัณฑ์ ค่าซ่อมแซมยานพาหนะ	355	1353	391	36	31
65054.pdf	23	2.1.3 ค่าวัสดุ	241	1409	132	35	31
65054.pdf	23	153900	1132	1413	90	25	31
65054.pdf	23	บาท	1288	1417	50	19	31
65054.pdf	24	ค่าวัสดุน้ามันเชื้อเพลิงและนํามันหล่อลื่น ค่าวัสดุอุปกรณ์คอมพิวเตอร์	355	1448	598	41	31
65054.pdf	25	ค่าวัสดุสํานักงาน ค่าวัสดุยานพาหนะ	355	1505	322	34	31
65054.pdf	26	2.2 ค่าสาธารณูปโภค| |	241	1554	226	40	31
65054.pdf	26	143000	1132	1564	90	25	31
65054.pdf	26	บาท	1288	1567	50	19	31
65054.pdf	27	ค่าโทรศัพท์ ค่าไปรษณีย์	355	1603	218	29	31
65054.pdf	28	3. งบลงทุน	242	1719	115	29	31
65054.pdf	28	70100	1143	1719	79	25	31
65054.pdf	28	บาท	1288	1721	50	19	31
65054.pdf	29	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	265	1755	291	39	31
