filename	line_num	text	x	y	width	height	page
65057.pdf	7	ค่าครุภัณฑ์	341	569	118	39	26
65057.pdf	7	875,000	1130	576	100	27	26
65057.pdf	7	4	1236	581	56	20	26
65057.pdf	8	05140-2	380	629	99	24	26
65057.pdf	8	1 รถนั่งส่วนกลาง ปริมาตรกระบอกสูบ	510	618	392	43	26
65057.pdf	9	1,300 - 1,600 ซีซี หรือกําลังเครื่องยนต์สูงสุด	552	670	443	43	26
65057.pdf	10	ไม่ตํากว่า 70 กิโลวัตต์	547	721	223	35	26
65057.pdf	10	1 84	769	726	61	29	26
65057.pdf	10	740000	1294	732	95	27	26
65057.pdf	10	บาท	1396	734	54	21	26
65057.pdf	11	05143-1	380	784	97	24	26
65057.pdf	11	(2 โต๊ะทํางาน ระดับปฏิบัติงาน,	510	778	317	37	26
65057.pdf	11	ปฏิบัติการ, ชํานาญงาน,	824	778	241	37	26
65057.pdf	12	อาวุโส, ชํานาญการ 15 ชุด	548	830	267	38	26
65057.pdf	12	135000	1296	836	93	27	26
65057.pdf	12	บาท	1396	837	54	21	26
65057.pdf	0	397	825	69	53	25	27
65057.pdf	1	งานปกครอง	308	212	133	27	27
65057.pdf	1	5207020	1269	215	120	27	27
65057.pdf	1	บาท	1396	218	55	20	27
65057.pdf	2	1. งบบุคลากร	309	267	150	32	27
65057.pdf	2	2,259,760	1109	267	121	27	27
65057.pdf	2	4	1236	270	56	20	27
65057.pdf	3	1.1	342	319	41	24	27
65057.pdf	3	เงินเดือน	384	313	98	30	27
65057.pdf	3	1,578,880	1110	318	120	27	27
65057.pdf	3	4	1236	322	56	20	27
65057.pdf	4	01101-1	380	371	97	24	27
65057.pdf	4	อัตราเดิม	509	365	100	30	27
65057.pdf	4	11 อัตรา	610	365	94	30	27
65057.pdf	4	1385620	1276	371	113	27	27
65057.pdf	4	บาท	1396	373	54	21	27
65057.pdf	5	01102-1	380	423	97	24	27
65057.pdf	5	เงินเลื่อนขั้น	511	410	125	37	27
65057.pdf	5	79900	1307	423	82	27	27
65057.pdf	5	บาท	1396	424	54	21	27
65057.pdf	6	01106-1	380	474	97	24	27
65057.pdf	6	เงินประจําตําแหน่ง	511	469	192	29	27
65057.pdf	6	50880	1307	474	82	27	27
65057.pdf	6	บาท	1396	476	54	21	27
65057.pdf	7	01107-1	380	526	97	24	27
65057.pdf	7	เงินค่าตอบแทนรายเดือนของข้าราชการ	511	520	391	30	27
65057.pdf	7	59280	1307	526	82	27	27
65057.pdf	7	บาท	1396	528	54	21	27
65057.pdf	8	01108-1	380	578	97	24	27
65057.pdf	8	เงินเพิ่มกา รครองชีพชั่วค ราวของข้าราชการ	511	567	419	35	27
65057.pdf	8	1600	1322	578	67	27	27
65057.pdf	8	บาท	1396	579	54	21	27
65057.pdf	9	01109-1	380	629	97	24	27
65057.pdf	9	เงินช่วยเหลือค่าครองชีพของข้าราชการ	511	623	385	30	27
65057.pdf	9	1600	1322	629	67	27	27
65057.pdf	9	บาท	1396	631	54	21	27
65057.pdf	10	1.2 ค่าจ้างประจํา	342	673	185	31	27
65057.pdf	10	634,240	1130	680	100	27	27
65057.pdf	10	4	1236	684	56	20	27
65057.pdf	11	01201-1	380	732	97	24	27
65057.pdf	11	อัตราเดิม 9 อัตรา	509	726	182	30	27
65057.pdf	11	557340	1294	732	95	27	27
65057.pdf	11	บาท	1396	734	54	21	27
65057.pdf	12	01202-1	380	784	97	24	27
65057.pdf	12	เงินเพิ่มค่าจ้างประจํา	511	773	211	35	27
65057.pdf	12	31800	1307	784	82	27	27
65057.pdf	12	บาท	1396	786	54	21	27
65057.pdf	13	01205-1	380	836	97	24	27
65057.pdf	13	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	511	825	448	43	27
65057.pdf	13	28800	1307	836	82	27	27
65057.pdf	13	บาท	1396	837	54	21	27
65057.pdf	14	01206-1	380	887	97	24	27
65057.pdf	14	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	511	881	414	38	27
65057.pdf	14	16300	1309	887	80	27	27
65057.pdf	14	บาท	1396	889	54	21	27
65057.pdf	15	1.3 ค่าจ้างชั่วคราว	342	926	200	36	27
65057.pdf	15	28,800	1143	938	87	27	27
65057.pdf	15	4	1236	942	56	20	27
65057.pdf	16	02101-1	380	991	97	24	27
65057.pdf	16	ค่าจ้างชั่วคราว 1	510	980	169	35	27
65057.pdf	16	อัตรา	678	985	62	30	27
65057.pdf	16	20860	1307	991	82	27	27
65057.pdf	16	บาท	1396	992	54	21	27
65057.pdf	17	02102-1	380	1042	97	24	27
65057.pdf	17	เงินเพิ่มกา รครองชีพชั่วค รา วของลูกจ้า งชัวครา ว	511	1031	459	43	27
65057.pdf	17	3140	1320	1042	69	27	27
65057.pdf	17	บาท	1396	1044	54	21	27
65057.pdf	18	02103-1	380	1094	97	24	27
65057.pdf	18	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	511	1083	425	43	27
65057.pdf	18	4800	1320	1094	69	27	27
65057.pdf	18	บาท	1396	1096	54	21	27
65057.pdf	19	1.4 ค่าตอบแทน ใช้สอยและวัสดุ	342	1137	333	39	27
65057.pdf	19	17,840	1144	1144	86	27	27
65057.pdf	19	4	1236	1148	56	20	27
65057.pdf	20	03122-1	380	1197	97	24	27
65057.pdf	20	เงินตอบแทนพิเศษของข้าราชการ	511	1191	329	30	27
65057.pdf	20	4040	1320	1197	69	27	27
65057.pdf	20	บาท	1396	1199	54	21	27
65057.pdf	21	03217-1	380	1249	97	24	27
65057.pdf	21	เงินสมทบกองทุนประกันสังคม	511	1243	299	38	27
65057.pdf	21	2880	1320	1249	69	27	27
65057.pdf	21	บาท	1396	1250	54	21	27
65057.pdf	22	03611-1	380	1300	97	24	27
65057.pdf	22	ค่าเครื่องแต่งกาย	510	1289	174	35	27
65057.pdf	22	10920	1309	1300	80	27	27
65057.pdf	22	บาท	1396	1302	54	21	27
65057.pdf	23	2. งบดําเนินงาน	308	1396	174	30	27
65057.pdf	23	2,595,260	1109	1402	121	27	27
65057.pdf	23	4	1236	1405	56	20	27
65057.pdf	24	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	341	1447	334	39	27
65057.pdf	24	1,731,840	1110	1454	120	27	27
65057.pdf	24	4	1236	1458	56	20	27
65057.pdf	25	2.1.1 ค่าตอบแทน	382	1501	192	29	27
65057.pdf	25	178,500	1131	1506	99	27	27
65057.pdf	25	4	1236	1510	56	20	27
65057.pdf	26	ค่าอาหารทําการนอกเวลา	497	1553	256	29	27
65057.pdf	27	2.1.2 ค่าใช้สอย	382	1602	168	31	27
65057.pdf	27	1,167,360	1110	1609	120	27	27
65057.pdf	27	4	1236	1613	56	20	27
65057.pdf	28	ส่วนใหญ่เป็นค่าจ้างเหมาเอกชนทําความสะอาดอาคาร	510	1654	527	37	27
65057.pdf	29	สํานักงานเขต	510	1707	140	30	27
65057.pdf	29	ค่าบํารุงรักษาซ่อมแซมเครื่องปรับอากาศ	656	1702	396	43	27
65057.pdf	30	และค่าจ้างเหมาบริการเป็นรายบุคคล ฯลฯ	511	1757	415	40	27
65057.pdf	31	2.1.3 ค่าวัสดุ	382	1810	143	39	27
65057.pdf	31	385,980	1130	1815	100	27	27
65057.pdf	31	4	1236	1820	56	20	27
65057.pdf	32	ส่วนใหญ่เป็นค่าวัสดุอุปกรณ์คอมพิวเตอร์	510	1860	400	40	27
65057.pdf	33	ค่าวัสดุน้ามันเชื้อเพลิงและน้ามันหล่อลื่น	510	1907	396	45	27
65057.pdf	34	และค่าวัสดุสํานักงานประเภทเครื่องเขียน แบบพิมพ์ ฯลฯ	511	1960	555	43	27
65057.pdf	0	398	825	69	54	24	28
65057.pdf	1	2.2 ค่าสาธารณูปโภค	341	210	221	38	28
65057.pdf	1	863,420	1130	215	100	27	28
65057.pdf	1	4	1236	219	56	20	28
65057.pdf	2	ค่าไฟฟ้า	510	261	90	31	28
65057.pdf	3	ค่าน้าประปา	510	306	132	37	28
65057.pdf	4	ค่าโทรศัพท์	510	365	121	30	28
65057.pdf	5	3. งบรายจ่ายอื่น	308	461	177	36	28
65057.pdf	5	352,000	1130	473	100	27	28
65057.pdf	5	4	1236	476	56	20	28
65057.pdf	6	07110-1	380	526	97	24	28
65057.pdf	6	ค่าใช้จ่ายเกี่ยวกับการสนับสนุนกิจการอาสาสมัคร	510	515	480	43	28
65057.pdf	7	ป้องกันภัยฝ่ายพลเรือน	509	572	232	30	28
65057.pdf	7	352000	1294	578	95	27	28
65057.pdf	7	บาท	1396	579	54	21	28
65057.pdf	0	399	825	69	53	24	29
65057.pdf	1	งานบริหารทั่วไปและบริการทะเบียน	308	203	367	36	29
65057.pdf	1	1546500	1269	215	120	27	29
65057.pdf	1	บาท	1396	218	55	20	29
65057.pdf	2	1. งบบุคลากร	309	267	150	32	29
65057.pdf	2	6,029,900	1109	267	121	27	29
65057.pdf	2	4	1236	270	56	20	29
65057.pdf	3	1.1	342	319	41	24	29
65057.pdf	3	เงินเดือน	384	313	98	30	29
65057.pdf	3	5,866,600	1109	318	121	27	29
65057.pdf	3	4	1236	321	56	20	29
65057.pdf	4	01101-1	380	371	97	24	29
65057.pdf	4	อัตราเดิม 21 อัตรา	517	365	195	30	29
65057.pdf	4	5428400	1274	371	115	27	29
65057.pdf	4	บาท	1404	373	54	21	29
65057.pdf	5	01102-1	380	423	97	24	29
65057.pdf	5	เงินเลื่อนขั้น	519	410	125	37	29
65057.pdf	5	314500	1294	423	95	27	29
65057.pdf	5	บาท	1404	424	54	21	29
65057.pdf	6	01107-1	380	474	97	24	29
65057.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	519	468	391	30	29
65057.pdf	6	42000	1307	474	82	27	29
65057.pdf	6	บาท	1404	476	54	21	29
65057.pdf	7	01108-1	380	526	97	24	29
65057.pdf	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	519	515	419	35	29
65057.pdf	7	40000	1307	526	82	27	29
65057.pdf	7	บาท	1404	528	54	21	29
65057.pdf	8	01109-1	380	578	97	24	29
65057.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	519	572	385	30	29
65057.pdf	8	41700	1307	578	82	27	29
65057.pdf	8	บาท	1404	579	54	21	29
65057.pdf	9	1.2 ค่าจ้างประจํา	342	621	185	31	29
65057.pdf	9	162,000	1131	628	99	27	29
65057.pdf	9	4	1236	632	56	20	29
65057.pdf	10	01201-1	380	681	97	24	29
65057.pdf	10	อัตราเดิม	509	675	100	30	29
65057.pdf	10	1 อัตรา	610	675	81	30	29
65057.pdf	10	112800	1296	681	93	27	29
65057.pdf	10	บาท	1396	683	54	21	29
65057.pdf	11	01202-1	380	732	97	24	29
65057.pdf	11	เงินเพิ่มค่าจ้างประจํา	511	721	211	35	29
65057.pdf	11	6800	1320	732	69	27	29
65057.pdf	11	บาท	1396	734	54	21	29
65057.pdf	12	01205-1	380	784	97	24	29
65057.pdf	12	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	511	773	448	43	29
65057.pdf	12	24000	1307	784	82	27	29
65057.pdf	12	บาท	1396	786	54	21	29
65057.pdf	13	01206-1	380	836	97	24	29
65057.pdf	13	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	511	830	414	38	29
65057.pdf	13	18400	1309	836	80	27	29
65057.pdf	13	บาท	1396	837	54	21	29
65057.pdf	14	1.3 ค่าตอบแทน ใช้สอยและวัสดุ	342	879	333	39	29
65057.pdf	14	1,300	1158	886	72	27	29
65057.pdf	14	4	1236	890	56	20	29
65057.pdf	15	03611-1	380	939	97	24	29
65057.pdf	15	ค่าเครื่องแต่งกาย	510	928	174	35	29
65057.pdf	15	1300	1322	939	67	27	29
65057.pdf	15	บาท	1396	941	54	21	29
65057.pdf	16	2. งบดําเนินงาน	308	1035	174	30	29
65057.pdf	16	1,516,600	1110	1041	120	27	29
65057.pdf	16	4	1236	1044	56	20	29
65057.pdf	17	ค่าตอบแทน ใช้สอยและวัสดุ	341	1086	291	39	29
65057.pdf	17	1,516,600	1110	1093	120	27	29
65057.pdf	17	4	1236	1097	56	20	29
65057.pdf	18	2.1 ค่าตอบแทน	341	1139	172	29	29
65057.pdf	18	546,900	1130	1144	100	27	29
65057.pdf	18	4	1236	1148	56	20	29
65057.pdf	19	ค่าอาหารทําการนอกเวลา	510	1192	257	29	29
65057.pdf	20	2.2 ค่าใช้สอย	341	1240	147	31	29
65057.pdf	20	717,700	1130	1247	100	27	29
65057.pdf	20	4	1236	1252	56	20	29
65057.pdf	21	ค่าซ่อมแซมยานพาหนะ	510	1295	236	29	29
65057.pdf	22	ค่าซ่อมแซมครุภัณฑ์	510	1346	203	38	29
65057.pdf	23	ค่าจ้างเหมาบริการเป็นรายบุคคล	510	1396	323	40	29
65057.pdf	24	2.3 ค่าวัสดุ	341	1447	123	39	29
65057.pdf	24	252,000	1130	1454	100	27	29
65057.pdf	24	4	1236	1458	56	20	29
65057.pdf	25	ค่าวัสดุน้ามันเชื้อเพลิงและน้ามันหล่อลื่น	510	1494	396	45	29
65057.pdf	26	ค่าวัสดุสํานักงานประเภทเครื่องเขียน แบบพิมพ์	510	1547	465	43	29
65057.pdf	27	ค่าวัสดุอุปกรณ์คอมพิวเตอร์	510	1604	275	38	29
65057.pdf	28	ค่าวัสดุยานพาหนะ	510	1656	191	38	29
65057.pdf	0	400	825	69	54	24	30
65057.pdf	1	งานบริหารทั่วไปและบริหารการคลัง	308	203	365	36	30
65057.pdf	1	14382 680	1256	215	133	27	30
65057.pdf	1	บาท	1396	218	55	20	30
65057.pdf	2	1. งบบุคลากร	309	267	150	32	30
65057.pdf	2	5,712,800	1109	267	121	27	30
65057.pdf	2	4	1236	270	56	20	30
65057.pdf	3	1.1	342	318	41	24	30
65057.pdf	3	เงินเดือน	384	312	98	30	30
65057.pdf	3	5,082,400	1109	318	121	27	30
65057.pdf	3	4	1236	322	56	20	30
65057.pdf	4	01101-1	380	371	97	24	30
65057.pdf	4	อัตราเดิม	509	365	100	30	30
65057.pdf	4	14 อัตรา	610	365	94	30	30
65057.pdf	4	4708200	1274	371	115	27	30
65057.pdf	4	บาท	1396	373	54	21	30
65057.pdf	5	01102-1	380	423	97	24	30
65057.pdf	5	เงินเลื่อนขั้น	511	410	125	37	30
65057.pdf	5	278600	1294	423	95	27	30
65057.pdf	5	บาท	1396	424	54	21	30
65057.pdf	6	01107-1	380	474	97	24	30
65057.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	511	468	391	30	30
65057.pdf	6	42000	1307	474	82	27	30
65057.pdf	6	บาท	1396	476	54	21	30
65057.pdf	7	01108-1	380	526	97	24	30
65057.pdf	7	เงินเพิ่มกา รครองชีพชั่วค ราวของข้าราชการ	511	515	419	35	30
65057.pdf	7	35000	1307	526	82	27	30
65057.pdf	7	บาท	1396	528	54	21	30
65057.pdf	8	01109-1	380	578	97	24	30
65057.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	511	572	385	30	30
65057.pdf	8	18600	1309	578	80	27	30
65057.pdf	8	บาท	1396	579	54	21	30
65057.pdf	9	1.2 ค่าจ้างประจํา	342	621	185	31	30
65057.pdf	9	555,600	1130	628	100	27	30
65057.pdf	9	4	1236	632	56	20	30
65057.pdf	10	01201-1	380	681	97	24	30
65057.pdf	10	อัตราเดิม 2 อัตรา	509	675	182	30	30
65057.pdf	10	524000	1294	681	95	27	30
65057.pdf	10	บาท	1396	683	54	21	30
65057.pdf	11	01202-1	380	732	97	24	30
65057.pdf	11	เงินเพิ่มค่าจ้างประจํา	511	721	211	35	30
65057.pdf	11	31600	1307	732	82	27	30
65057.pdf	11	บาท	1396	734	54	21	30
65057.pdf	12	1.3 ค่าตอบแทน ใช้สอยและวัสดุ	342	776	333	39	30
65057.pdf	12	74,800	1143	783	87	27	30
65057.pdf	12	4	1236	787	56	20	30
65057.pdf	13	03293-1	380	836	97	24	30
65057.pdf	13	เงินสมทบเข้ากองทุนเงินทดแทน	511	830	319	38	30
65057.pdf	13	72200	1307	836	82	27	30
65057.pdf	13	บาท	1396	837	54	21	30
65057.pdf	14	03611-1	380	887	97	24	30
65057.pdf	14	ค่าเครื่องแต่งกาย	510	876	174	35	30
65057.pdf	14	2600	1320	887	69	27	30
65057.pdf	14	บาท	1396	889	54	21	30
65057.pdf	15	2. งบดําเนินงาน	308	983	174	30	30
65057.pdf	15	8,465,800	1109	989	121	27	30
65057.pdf	15	4	1236	992	56	20	30
65057.pdf	16	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	341	1035	334	39	30
65057.pdf	16	8,325,800	1109	1041	121	27	30
65057.pdf	16	4	1236	1045	56	20	30
65057.pdf	17	2.1.1 ค่าตอบแทน	382	1088	192	29	30
65057.pdf	17	294,400	1130	1093	100	27	30
65057.pdf	17	4	1236	1097	56	20	30
65057.pdf	18	ค่าอาหารทําการนอกเวลา	510	1140	257	29	30
65057.pdf	19	2.1.2 ค่าใช้สอย	382	1189	168	31	30
65057.pdf	19	7,859,000	1109	1196	121	27	30
65057.pdf	19	4	1236	1200	56	20	30
65057.pdf	20	ค่าซ่อมแซมยานพาหนะ	510	1244	236	29	30
65057.pdf	21	ค่าซ่อมแซมครุภัณฑ์	510	1294	203	38	30
65057.pdf	22	ค่าเช่าที่ดินที่ทําการสํานักงานเขตราชเทวี	510	1341	403	35	30
65057.pdf	23	ค่าจ้างเหมาบริการเป็นรายบุคคล	510	1396	323	40	30
65057.pdf	24	2.1.3 ค่าวัสดุ	374	1447	143	39	30
65057.pdf	24	172,400	1131	1454	99	27	30
65057.pdf	24	4	1236	1458	56	20	30
65057.pdf	25	ค่าวัสดุน้ามันเชื้อเพลิงและน้ามันหล่อลื่น	510	1494	396	45	30
65057.pdf	26	ค่าวัสดุสํานักงานประเภทเครื่องเขียน แบบพิมพ์	510	1547	465	43	30
65057.pdf	27	ค่าวัสดุอุปกรณ์คอมพิวเตอร์	510	1604	275	38	30
65057.pdf	28	ค่าวัสดุยานพาหนะ	510	1656	191	38	30
65057.pdf	29	2.2 ค่าสาธารณูปโภค	341	1706	221	38	30
65057.pdf	29	140,000	1131	1712	99	27	30
65057.pdf	29	4	1236	1716	56	20	30
65057.pdf	30	ค่าโทรศัพท์	510	1759	121	30	30
65057.pdf	31	ค่าไปรษณีย์	510	1810	125	31	30
65057.pdf	0	401	825	69	53	24	31
65057.pdf	1	3. งบลงทุน	308	215	125	32	31
65057.pdf	1	204,080	1130	215	100	27	31
65057.pdf	1	4	1236	218	56	20	31
65057.pdf	2	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	341	255	323	44	31
65057.pdf	2	204,080	1130	267	100	27	31
65057.pdf	2	4	1236	271	56	20	31
65057.pdf	3	ค่าครุภัณฑ์	341	311	118	39	31
65057.pdf	3	204,080	1130	318	100	27	31
65057.pdf	3	4	1236	322	56	20	31
65057.pdf	4	05105-1	380	371	97	24	31
65057.pdf	4	เครื่องคอมพิวเตอร์ สําหรับงานสํานักงาน (จอแสดงภาพ	511	360	538	36	31
65057.pdf	5	ขนาดไม่น้อยกว่า	509	416	172	31	31
65057.pdf	5	19 นิ้ว) พร้อมโปรแกรมระบบ	682	410	290	38	31
65057.pdf	6	ปฏิบัติการ (๐5) แบบ 66 ที่มีลิขสิทธิ์ถูกต้อง	509	462	471	44	31
65057.pdf	7	ตามกฎหมาย  8  เครื่อง	510	515	225	42	31
65057.pdf	7	204080	1294	526	95	27	31
65057.pdf	7	บาท	1396	528	54	21	31
65057.pdf	0	402	825	69	53	24	32
65057.pdf	1	งานบริหารทั่วไปและจัดเก็บรายได้	308	203	349	36	32
65057.pdf	1	8051570	1269	215	120	27	32
65057.pdf	1	บาท	1396	218	55	20	32
65057.pdf	2	1. งบบุคลากร	309	267	150	32	32
65057.pdf	2	3,852,700	1109	267	121	27	32
65057.pdf	2	4	1236	270	56	20	32
65057.pdf	3	1.1	342	319	41	24	32
65057.pdf	3	เงินเดือน	384	313	98	30	32
65057.pdf	3	3,194,900	1109	318	121	27	32
65057.pdf	3	4	1236	321	56	20	32
65057.pdf	4	01101-1	388	371	96	24	32
65057.pdf	4	อัตราเดิม 11 อัตรา	517	365	195	30	32
65057.pdf	4	2935500	1274	371	115	27	32
65057.pdf	4	บาท	1404	373	54	21	32
65057.pdf	5	01102-1	388	423	96	24	32
