filename	line_num	text	x	y	width	height	page
65029.pdf	26	บาท	1203	1543	52	22	26
65029.pdf	27	ค่าอาหารทําการนอกเวลา	405	1585	237	30	26
65029.pdf	28	2.1.2 ค่าใช้สอย	358	1636	156	32	26
65029.pdf	28	321720	1102	1641	95	28	26
65029.pdf	28	บาท	1203	1645	52	22	26
65029.pdf	29	ส่วนใหญ่เป็นค่าจ้างเหมาบริการเป็นรายบุคคล	405	1685	414	41	26
65029.pdf	30	ค่าซ่อมแซมยานพาหนะ ค่าบํารุงรักษา	405	1738	345	39	26
65029.pdf	31	ซ่อมแซมเครื่องปรับอากาศ ฯลฯ	405	1783	292	36	26
65029.pdf	0	28	829	107	36	24	27
65029.pdf	1	2.1.3 ค่าวัสดุ	358	209	134	38	27
65029.pdf	1	200728	1103	214	94	28	27
65029.pdf	1	บาท	1203	217	52	22	27
65029.pdf	2	ส่วนใหญ่เป็นค่าวัสดุสํานักงาน	405	258	273	41	27
65029.pdf	3	ค่าวัสดุน้ามันเชื้อเพลิงและน้้ามันหล่อลื่น	405	304	363	46	27
65029.pdf	4	ค่าวัสดุไฟฟ้า ประปา งานบ้าน งานครัว และงานสวน ฯลฯ	405	359	517	40	27
65029.pdf	5	2.2 ค่าสาธารณูปโภค	298	413	206	39	27
65029.pdf	5	515000	1103	418	94	28	27
65029.pdf	5	บาท	1203	421	52	22	27
65029.pdf	6	ค่าไฟฟ้าสํานักงาน ค่าน้้าประปา ค่าโทรศัพท์เคลื่อนที่	365	455	472	38	27
65029.pdf	7	3. งบลงทุน	257	572	118	32	27
65029.pdf	7	698000	1103	571	94	29	27
65029.pdf	7	บาท	1203	574	52	22	27
65029.pdf	8	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	298	612	299	43	27
65029.pdf	8	698000	1103	621	94	29	27
65029.pdf	8	บาท	1203	625	51	22	27
65029.pdf	9	ค่าที่ดินและสิ่งก่อสร้าง	298	663	215	36	27
65029.pdf	9	698000	1103	672	94	29	27
65029.pdf	9	บาท	1203	676	52	22	27
65029.pdf	10	05308-3	365	722	92	26	27
65029.pdf	10	ปรับปรุงอาคารสํานักงานเขตบางรัก	486	717	325	39	27
65029.pdf	10	698000	1261	724	89	29	27
65029.pdf	10	บาท	1357	727	49	23	27
65029.pdf	11	- ปรับปรุงหลังคาอาคาร 3 ชั้น	494	763	276	46	27
65029.pdf	12	- ปรับปรุงฝ้าเพดานชั้น 3 อาคาร 3 ชั้น (ฝ่ายการคลัง, ฝ่ายโยธา)	494	814	574	46	27
65029.pdf	13	- ปรับปรุงห้องฝ่ายทะเบียน อาคาร 3 ชั้น	494	865	372	46	27
65029.pdf	14	ตามแบบเลขที่ บร.9/2565	486	918	247	36	27
65029.pdf	0	29	829	107	35	24	28
65029.pdf	1	งานปกครอง	258	212	125	29	28
65029.pdf	1	11980232	1225	216	126	28	28
65029.pdf	1	บาท	1356	218	51	22	28
65029.pdf	2	1. งบบุคลากร	259	267	140	32	28
65029.pdf	2	8737120	1084	267	113	28	28
65029.pdf	2	บาท	1203	269	52	22	28
65029.pdf	3	1.1 เงินเดือน	299	311	131	31	28
65029.pdf	3	57559 20	1084	316	113	28	28
65029.pdf	3	บาท	1203	319	52	22	28
65029.pdf	4	01101-1	365	366	90	25	28
65029.pdf	4	อัตราเดิม 15 อัตรา	486	360	180	31	28
65029.pdf	4	5005520	1243	367	107	29	28
65029.pdf	4	บาท	1357	370	49	23	28
65029.pdf	5	01102-1	365	416	90	26	28
65029.pdf	5	เงินเลื่อนขั้น	486	404	117	38	28
65029.pdf	5	300720	1261	418	89	29	28
65029.pdf	5	บาท	1357	421	49	23	28
65029.pdf	6	01106-1	365	467	90	26	28
65029.pdf	6	เงินประจําตําแหน่ง	486	463	179	30	28
65029.pdf	6	203520	1261	468	89	29	28
65029.pdf	6	บาท	1357	471	49	23	28
65029.pdf	7	01107-1	365	518	90	25	28
65029.pdf	7	เงินค่าตอบแทนรายเดือนของข้าราชการ	486	511	361	32	28
65029.pdf	7	237120	1261	518	89	29	28
65029.pdf	7	บาท	1357	521	49	23	28
65029.pdf	8	01108-1	365	568	90	25	28
65029.pdf	8	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	486	557	389	36	28
65029.pdf	8	6960	1286	568	64	29	28
65029.pdf	8	บาท	1357	571	49	23	28
65029.pdf	9	01109-1	365	616	90	26	28
65029.pdf	9	เงินช่วยเหลือค่าครองชีพของข้าราชการ	486	610	357	32	28
65029.pdf	9	2080	1286	617	64	29	28
65029.pdf	9	บาท	1357	620	49	23	28
65029.pdf	10	1.2 ค่าจ้างประจํา	299	662	172	31	28
65029.pdf	10	2 768640	1084	666	113	29	28
65029.pdf	10	บาท	1203	670	52	22	28
65029.pdf	11	01201-1	365	716	90	26	28
65029.pdf	11	อัตราเดิม 12 อัตรา	486	711	180	31	28
65029.pdf	11	2565920	1243	717	107	29	28
65029.pdf	11	บาท	1357	720	49	23	28
65029.pdf	12	01202-1	365	766	90	26	28
65029.pdf	12	เงินเพิ่มค่าจ้างประจํา	486	756	196	36	28
65029.pdf	12	129760	1263	767	87	29	28
65029.pdf	12	บาท	1357	770	49	23	28
65029.pdf	13	01205-1	365	815	90	26	28
65029.pdf	13	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	486	805	416	43	28
65029.pdf	13	52960	1273	816	77	29	28
65029.pdf	13	บาท	1357	819	49	23	28
65029.pdf	14	01206-1	365	865	90	26	28
65029.pdf	14	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	486	859	384	39	28
65029.pdf	14	20000	1273	866	77	29	28
65029.pdf	14	บาท	1357	869	49	23	28
65029.pdf	15	1.3 ค่าจ้างชั่วคราว	299	906	186	36	28
65029.pdf	15	172 880	1104	915	93	28	28
65029.pdf	15	บาท	1203	919	52	22	28
65029.pdf	16	02101-1	365	964	90	26	28
65029.pdf	16	ค่าจ้างชั่วคราว	486	954	137	36	28
65029.pdf	16	1 อัตรา	624	959	75	31	28
65029.pdf	16	125200	1263	965	87	29	28
65029.pdf	16	บาท	1357	968	49	23	28
65029.pdf	17	02102-1	365	1014	90	26	28
65029.pdf	17	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว	486	1004	425	43	28
65029.pdf	17	18880	1275	1016	75	28	28
65029.pdf	17	บาท	1357	1018	49	23	28
65029.pdf	18	02103-1	365	1064	90	26	28
65029.pdf	18	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	486	1054	393	43	28
65029.pdf	18	28800	1273	1065	77	29	28
65029.pdf	18	บาท	1357	1068	49	23	28
65029.pdf	19	1.4 ค่าตอบแทน ใช้สอยและวัสดุ	299	1109	311	39	28
65029.pdf	19	39680	1115	1113	82	29	28
65029.pdf	19	บาท	1203	1118	52	22	28
65029.pdf	20	03217-1	365	1163	90	26	28
65029.pdf	20	เงินสมทบกองทุนประกันสังคม	486	1158	278	39	28
65029.pdf	20	17280	1275	1164	75	29	28
65029.pdf	20	บาท	1357	1167	49	23	28
65029.pdf	21	03611-1	365	1213	90	26	28
65029.pdf	21	ค่าเครื่องแต่งกาย	486	1203	162	36	28
65029.pdf	21	6240	1286	1214	64	29	28
65029.pdf	21	บาท	1357	1217	49	23	28
65029.pdf	22	03128-1	365	1263	90	26	28
65029.pdf	22	เงินตอบแทนพิเศษของลูกจ้างประจํา	486	1258	332	38	28
65029.pdf	22	16160	1275	1264	75	29	28
65029.pdf	22	บาท	1357	1267	49	23	28
65029.pdf	23	2. งบดําเนินงาน	258	1358	162	31	28
65029.pdf	23	2806112	1084	1363	114	29	28
65029.pdf	23	บาท	1203	1366	52	22	28
65029.pdf	24	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	298	1407	312	39	28
65029.pdf	24	746112	1103	1412	95	29	28
65029.pdf	24	บาท	1203	1416	51	22	28
65029.pdf	25	2.1.1 ค่าตอบแทน	358	1459	180	30	28
65029.pdf	25	232440	1103	1461	94	29	28
65029.pdf	25	บาท	1203	1466	52	22	28
65029.pdf	26	ค่าอาหารทําการนอกเวลา	405	1507	237	30	28
65029.pdf	27	2.1.2 ค่าใช้สอย	358	1556	156	32	28
65029.pdf	27	212580	1103	1562	94	28	28
65029.pdf	27	บาท	1203	1565	52	22	28
65029.pdf	28	ส่วนใหญ่เป็นค่าบํารุงรักษาซ่อมแซมเครื่องปรับอากาศ	405	1601	480	44	28
65029.pdf	29	ค่าซ่อมแซมยานพาหนะ ค่าซ่อมแซมครุภัณฑ์ ฯลฯ	405	1655	449	40	28
65029.pdf	30	2.1.3 ค่าวัสดุ	358	1706	134	38	28
65029.pdf	30	301092	1102	1711	96	28	28
65029.pdf	30	บาท	1203	1714	52	22	28
65029.pdf	31	ส่วนใหญ่เป็นค่าวัสดุสํานักงาน	405	1754	273	41	28
65029.pdf	32	ค่าวัสดุน้ามันเชื้อเพลิงและน้้ามันหล่อลื่น	405	1799	363	46	28
65029.pdf	33	ค่าวัสดุไฟฟ้า ประปา งานบ้าน งานครัว และงานสวน ฯลฯ	405	1853	517	40	28
65029.pdf	0	30	828	107	37	24	29
65029.pdf	1	2.2 ค่าสาธารณูปโภค	278	209	206	39	29
65029.pdf	1	2060000	1084	213	113	29	29
65029.pdf	1	บาท	1203	217	52	22	29
65029.pdf	2	ค่าไฟฟ้าสํานักงาน ค่าน้้าประปา ค่าโทรศัพท์เคลื่อนที่	365	251	472	38	29
65029.pdf	3	3. งบลงทุน	257	369	118	32	29
65029.pdf	3	43500	1116	368	81	29	29
65029.pdf	3	บาท	1203	371	52	22	29
65029.pdf	4	ครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	298	408	274	43	29
65029.pdf	4	43500	1116	417	81	29	29
65029.pdf	4	บาท	1203	421	51	22	29
65029.pdf	5	ค่าครุภัณฑ์	298	463	113	39	29
65029.pdf	5	43500	1116	468	81	29	29
65029.pdf	5	บาท	1203	472	52	22	29
65029.pdf	6	05198-2	365	518	92	26	29
65029.pdf	6	1 13991 0 แบบฉีดหมึก	485	510	404	37	29
65029.pdf	7	1 0ทกไอท	526	557	402	39	29
65029.pdf	8	1  เครื่อง	528	610	83	36	29
65029.pdf	8	7500	1286	622	64	29	29
65029.pdf	8	บาท	1357	625	49	23	29
65029.pdf	9	05101-1	365	671	90	26	29
65029.pdf	9	(2) เครื่องปรับอากาศแบบแยกส่วน (ราคารวมค่าติดตั้ง)	485	659	498	39	29
65029.pdf	10	แบบตั้งพื้นหรือแบบแขวน ขนาด 26,000 บีที่ยุ	526	710	421	45	29
65029.pdf	11	1  เครื่อง	528	763	83	36	29
65029.pdf	11	36000	1273	775	77	29	29
65029.pdf	11	บาท	1357	778	49	23	29
65029.pdf	12	4. งบรายจ่ายอื่น	258	867	165	36	29
65029.pdf	12	393500	1102	878	95	28	29
65029.pdf	12	บาท	1203	880	52	22	29
65029.pdf	13	07110-1	365	927	90	25	29
65029.pdf	13	1 ค่าใช้จ่ายเกี่ยวกับการสนับสนุนกิจการอาสาสมัคร	485	916	476	44	29
65029.pdf	14	ป้องกันภัยฝ่ายพลเรือน	526	971	214	32	29
65029.pdf	14	352000	1261	979	89	29	29
65029.pdf	14	บาท	1357	982	49	23	29
65029.pdf	15	07199-1	365	1028	90	26	29
65029.pdf	15	(2) ค่าใช้จ่ายในการฝึกอบรมอาสาสมัครป้องกันภัย	485	1023	453	32	29
65029.pdf	16	ฝ่ายพลเรือน (หลักสูตรทบทวน)	526	1073	289	39	29
65029.pdf	16	41500	1273	1081	77	29	29
65029.pdf	16	บาท	1357	1084	49	23	29
65029.pdf	0	31	828	107	36	24	30
65029.pdf	1	งานบริหารทั่วไปและบริการทะเบียน	258	205	341	36	30
65029.pdf	1	6562600	1237	215	113	29	30
65029.pdf	1	บาท	1356	218	51	22	30
65029.pdf	2	1. งบบุคลากร	259	267	140	32	30
65029.pdf	2	5112000	1084	267	113	28	30
65029.pdf	2	บาท	1203	269	52	22	30
65029.pdf	3	1.1 เงินเดือน	307	311	130	31	30
65029.pdf	3	4959500	1084	315	113	29	30
65029.pdf	3	บาท	1203	320	52	22	30
65029.pdf	4	01101-1	372	366	90	25	30
65029.pdf	4	อัตราเดิม 16 อัตรา	494	360	179	31	30
65029.pdf	4	4636800	1243	367	107	29	30
65029.pdf	4	บาท	1364	370	49	23	30
65029.pdf	5	01102-1	372	416	90	26	30
65029.pdf	5	เงินเลื่อนขั้น	494	404	116	38	30
65029.pdf	5	280700	1261	418	89	29	30
65029.pdf	5	บาท	1364	421	49	23	30
65029.pdf	6	01107-1	372	468	90	25	30
65029.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	494	461	360	32	30
65029.pdf	6	42000	1273	469	77	29	30
65029.pdf	6	บาท	1364	472	49	23	30
65029.pdf	7	1.2 ค่าจ้างประจํา	299	515	172	31	30
65029.pdf	7	144000	1104	519	93	29	30
65029.pdf	7	บาท	1203	523	52	22	30
65029.pdf	8	01201-1	365	569	90	26	30
65029.pdf	8	อัตราเดิม 1 อัตรา	486	564	167	31	30
65029.pdf	8	112800	1263	571	87	29	30
65029.pdf	8	บาท	1357	574	49	23	30
65029.pdf	9	01205-1	365	620	90	26	30
65029.pdf	9	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	486	610	416	43	30
65029.pdf	9	7200	1286	622	64	29	30
65029.pdf	9	บาท	1357	625	49	23	30
65029.pdf	10	01206-1	365	671	90	26	30
65029.pdf	10	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	486	665	384	39	30
65029.pdf	10	24000	1273	673	77	29	30
65029.pdf	10	บาท	1357	676	49	23	30
65029.pdf	11	1.3 ค่าตอบแทน ใช้สอยและวัสดุ	299	718	311	39	30
65029.pdf	11	8500	1129	724	68	28	30
65029.pdf	11	บาท	1203	727	52	22	30
65029.pdf	12	03217-1	365	773	90	26	30
65029.pdf	12	เงินสมทบกองทุนประกันสังคม	486	768	278	39	30
65029.pdf	12	7200	1286	775	64	29	30
65029.pdf	12	บาท	1357	778	49	23	30
65029.pdf	13	03611-1	365	824	90	26	30
65029.pdf	13	ค่าเครื่องแต่งกาย	486	814	162	36	30
65029.pdf	13	1300	1288	826	62	29	30
65029.pdf	13	บาท	1357	829	49	23	30
65029.pdf	14	2. งบดําเนินงาน	258	923	162	31	30
65029.pdf	14	1450600	1085	928	112	29	30
65029.pdf	14	บาท	1203	931	52	22	30
65029.pdf	15	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	298	973	312	39	30
65029.pdf	15	1450600	1085	977	112	29	30
65029.pdf	15	บาท	1203	982	51	22	30
65029.pdf	16	2.1.1 ค่าตอบแทน	358	1026	180	30	30
65029.pdf	16	471500	1103	1028	94	29	30
65029.pdf	16	บาท	1203	1033	52	22	30
65029.pdf	17	ค่าอาหารทําการนอกเวลา	405	1075	237	30	30
65029.pdf	18	2.1.2 ค่าใช้สอย	358	1126	156	32	30
65029.pdf	18	368600	1102	1130	95	29	30
65029.pdf	18	บาท	1203	1135	52	22	30
65029.pdf	19	ค่าจ้างเหมาบริการเป็นรายบุคคล ค่าซ่อมแซมครุภัณฑ์	405	1174	484	41	30
65029.pdf	20	ค่าซ่อมแซมยานพาหนะ	405	1228	217	30	30
65029.pdf	21	2.1.3 ค่าวัสดุ	358	1280	134	38	30
65029.pdf	21	610500	1103	1283	94	29	30
65029.pdf	21	บาท	1203	1288	52	22	30
65029.pdf	22	ส่วนใหญ่เป็นค่าเครื่องแต่งกายสําหรับเจ้าหน้าที่ประจํา	405	1326	486	41	30
65029.pdf	23	ศูนย์บริหารราชการฉับไวใสสะอาด	405	1381	313	39	30
65029.pdf	23	ค่าวัสดุน้ามันเชื้อ เพลิง	723	1375	203	46	30
65029.pdf	24	และน้้ามันหล่อลื่น	405	1424	170	38	30
65029.pdf	24	ค่าวัสดุสํานักงาน ฯลฯ	578	1431	205	39	30
65029.pdf	0	32	828	107	38	24	31
65029.pdf	1	งานบริหารทั่วไปและบริหารการคลัง	258	203	340	36	31
65029.pdf	1	4745000	1237	213	113	29	31
65029.pdf	1	บาท	1356	216	51	22	31
65029.pdf	2	1. งบบุคลากร	259	263	140	32	31
65029.pdf	2	4119400	1084	262	113	29	31
65029.pdf	2	บาท	1203	265	52	22	31
65029.pdf	3	1.1 เงินเดือน	299	306	131	31	31
65029.pdf	3	3739000	1083	311	114	28	31
65029.pdf	3	บาท	1203	314	52	22	31
65029.pdf	4	01101-1	365	361	90	25	31
65029.pdf	4	อัตราเดิม 15 อัตรา	486	355	180	31	31
65029.pdf	4	34670000	1243	360	107	29	31
65029.pdf	4	บาท	1357	363	49	23	31
65029.pdf	5	01102-1	365	409	90	26	31
65029.pdf	5	เงินเลื่อนขั้น	486	397	117	38	31
65029.pdf	5	208200	1261	409	89	29	31
65029.pdf	5	บาท	1357	412	49	23	31
65029.pdf	6	01107-1	365	459	90	25	31
65029.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	486	452	361	32	31
65029.pdf	6	42000	1273	458	77	29	31
65029.pdf	6	บาท	1357	461	49	23	31
65029.pdf	7	01108-1	365	508	90	25	31
65029.pdf	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	486	497	389	36	31
65029.pdf	7	14500	1275	508	75	29	31
65029.pdf	7	บาท	1357	511	49	23	31
65029.pdf	8	01109-1	365	556	90	26	31
65029.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	486	550	357	32	31
65029.pdf	8	4300	1286	557	64	29	31
65029.pdf	8	บาท	1357	560	49	23	31
65029.pdf	9	1.2 ค่าจ้างประจํา	299	601	172	31	31
65029.pdf	9	324000	1102	604	95	29	31
65029.pdf	9	บาท	1203	609	52	22	31
65029.pdf	10	01201-1	365	654	90	26	31
65029.pdf	10	อัตราเดิม 2 อัตรา	486	649	167	31	31
65029.pdf	10	284800	1261	655	89	29	31
65029.pdf	10	บาท	1357	658	49	23	31
65029.pdf	11	01202-1	365	703	90	26	31
65029.pdf	11	เงินเพิ่มค่าจ้างประจํา	486	693	196	36	31
65029.pdf	11	17100	1275	705	75	28	31
65029.pdf	11	บาท	1357	707	49	23	31
65029.pdf	12	01205-1	365	752	90	26	31
65029.pdf	12	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	486	742	416	43	31
65029.pdf	12	16900	1275	753	75	29	31
65029.pdf	12	บาท	1357	756	49	23	31
65029.pdf	13	01206-1	365	801	90	26	31
65029.pdf	13	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	486	795	384	39	31
65029.pdf	13	5200	1286	802	64	29	31
65029.pdf	13	บาท	1357	805	49	23	31
65029.pdf	14	1.3 ค่าตอบแทน ใช้สอยและวัสดุ	299	845	311	39	31
65029.pdf	14	56400	1116	850	81	29	31
65029.pdf	14	บาท	1203	854	52	22	31
65029.pdf	15	03293-1	365	900	90	26	31
65029.pdf	15	เงินสมทบเข้ากองทุนเงินทดแทน	486	895	295	39	31
65029.pdf	15	54000	1273	900	77	29	31
65029.pdf	15	บาท	1357	903	49	23	31
65029.pdf	16	03611-1	365	949	90	26	31
65029.pdf	16	ค่าเครื่องแต่งกาย	486	939	162	36	31
65029.pdf	16	2400	1286	949	64	29	31
65029.pdf	16	บาท	1357	952	49	23	31
65029.pdf	17	2. งบดําเนินงาน	258	1044	162	31	31
65029.pdf	17	616700	1103	1049	94	29	31
65029.pdf	17	บาท	1203	1052	52	22	31
65029.pdf	18	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	298	1093	312	39	31
65029.pdf	18	496700	1103	1098	94	29	31
65029.pdf	18	บาท	1203	1102	51	22	31
65029.pdf	19	2.1.1 ค่าตอบแทน	358	1146	180	30	31
65029.pdf	19	237400	1103	1149	94	29	31
65029.pdf	19	บาท	1203	1153	52	22	31
65029.pdf	20	ค่าอาหารทําการนอกเวลา	405	1196	237	30	31
65029.pdf	21	2.1.2 ค่าใช้สอย	358	1246	156	32	31
65029.pdf	21	68200	1116	1251	81	29	31
65029.pdf	21	บาท	1203	1255	52	22	31
65029.pdf	22	ค่าซ่อมแซมยานพาหนะ ค่าซ่อมแซมครุภัณฑ์	405	1296	404	40	31
65029.pdf	23	2.1.3 ค่าวัสดุ	358	1346	134	38	31
65029.pdf	23	191100	1104	1351	93	28	31
65029.pdf	23	บาท	1203	1354	52	22	31
65029.pdf	24	ส่วนใหญ่เป็นค่าวัสดุสํานักงาน ค่าวัสดุน้ามันเชื้อเพลิง	405	1388	473	46	31
65029.pdf	25	และน้้ามันหล่อลื่น ค่าวัสดุยานพาหนะ ฯลฯ	405	1435	389	46	31
65029.pdf	26	2.2 ค่าสาธารณูปโภค	298	1491	206	39	31
65029.pdf	26	120000	1104	1496	93	28	31
65029.pdf	26	บาท	1203	1499	52	22	31
65029.pdf	27	ค่าโทรศัพท์สํานักงาน ค่าไปรษณีย์	365	1540	310	32	31
65029.pdf	28	3. งบลงทุน	257	1642	118	32	31
65029.pdf	28	8900	1129	1642	68	28	31
65029.pdf	28	บาท	1203	1644	52	22	31
65029.pdf	29	ครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	298	1681	274	43	31
65029.pdf	29	8900	1129	1690	68	28	31
65029.pdf	29	บาท	1203	1694	51	22	31
65029.pdf	30	ค่าครุภัณฑ์	298	1734	113	39	31
65029.pdf	30	8900	1129	1739	68	28	31
65029.pdf	30	บาท	1203	1743	52	22	31
65029.pdf	31	05105-1	365	1788	90	26	31
65029.pdf	31	เครื่องพิมพ์เลเซอร์ หรือ ! 60 ขาวดํา	486	1779	332	36	31
65029.pdf	32	ชนิด เง๕(๒๒๐ๆ แบบที่ 1 (28หน้า/นาที)	486	1827	361	37	31
65029.pdf	33	1  เครื่อง	488	1876	83	36	31
65029.pdf	33	8900	1286	1885	64	29	31
65029.pdf	33	บาท	1357	1888	49	23	31
65029.pdf	0	33	828	107	37	24	32
65029.pdf	1	งานบริหารทั่วไปและจัดเก็บรายได้	258	205	325	36	32
65029.pdf	1	6440000	1237	215	113	29	32
65029.pdf	1	บาท	1356	218	51	22	32
65029.pdf	2	1. งบบุคลากร	259	267	140	32	32
65029.pdf	2	5194200	1084	266	113	29	32
65029.pdf	2	บาท	1203	269	52	22	32
65029.pdf	3	1.1 เงินเดือน	287	311	130	31	32
65029.pdf	3	4782600	1084	315	113	29	32
