filename	line_num	text	x	y	width	height	page
65042.pdf	1	2.2 ค่าสาธารณูปโภค	338	221	206	36	26
65042.pdf	1	2598400	1099	225	113	26	26
65042.pdf	1	บาท	1218	229	53	19	26
65042.pdf	2	ค่าไฟฟ้าสํานักงาน ค่าน้าประปา ค่าโทรศัพท์เคลื่อนที่	397	260	470	35	26
65042.pdf	3	3. งบลงทุน	317	378	117	29	26
65042.pdf	3	153060	1119	377	93	26	26
65042.pdf	3	บาท	1218	380	53	19	26
65042.pdf	4	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	348	414	299	40	26
65042.pdf	4	153060	1119	423	93	26	26
65042.pdf	4	บาท	1218	427	53	19	26
65042.pdf	5	ค่าครุภัณฑ์	348	462	112	36	26
65042.pdf	5	153060	1119	467	93	26	26
65042.pdf	5	บาท	1218	471	53	19	26
65042.pdf	6	05105-2	397	514	92	23	26
65042.pdf	6	เครื่องคอมพิวเตอร์ สําหรับงานสํานักงาน	507	504	369	33	26
65042.pdf	7	(จอแสดงภาพขนาดไม่น้อยกว่า	506	565	281	30	26
65042.pdf	7	19 นิ้ว)	788	559	72	36	26
65042.pdf	8	พร้อมโปรแกรมระบบปฏิบัติการ (๐5) แบบ 66	507	617	462	34	26
65042.pdf	9	ที่มีลิขสิทธิ์ถูกต้องตามกฎหมาย 6 เครื่อง	507	663	365	41	26
65042.pdf	9	153060	1277	676	87	26	26
65042.pdf	9	บาท	1371	679	49	20	26
65042.pdf	10	4. งบรายจ่ายอื่น	318	769	165	33	26
65042.pdf	10	650000	1118	779	94	26	26
65042.pdf	10	บาท	1218	782	53	19	26
65042.pdf	11	07199-1	397	828	90	23	26
65042.pdf	11	(1) ค่าใช้จ่ายในการจัดงานวันสําคัญ	506	823	324	33	26
65042.pdf	12	อนุรักษ์สืบสานวัฒนธรรมประเพณี	545	873	314	37	26
65042.pdf	12	500000	1275	881	89	26	26
65042.pdf	12	บาท	1371	884	49	20	26
65042.pdf	13	07199-3	397	930	92	23	26
65042.pdf	13	(2) ค่าใช้จ่ายในการจัดงานน้อมรําลึกถึงสมเด็จย่า	506	923	438	31	26
65042.pdf	14	ณ นิวาสสถานเดิม ครั้งที่ 23	546	972	260	35	26
65042.pdf	14	150000	1277	984	87	26	26
65042.pdf	14	บาท	1371	987	49	20	26
65042.pdf	0	89	901	117	35	21	27
65042.pdf	1	งาน: ปกครอง	318	227	138	26	27
65042.pdf	1	4194244	1251	230	113	26	27
65042.pdf	1	บาท	1370	233	53	19	27
65042.pdf	2	1. งบบุคลากร	319	283	140	29	27
65042.pdf	2	2003700	1099	283	113	25	27
65042.pdf	2	บาท	1218	285	53	19	27
65042.pdf	3	1.1 เงินเดือน	339	323	131	29	27
65042.pdf	3	1432920	1100	327	112	26	27
65042.pdf	3	บาท	1218	332	53	19	27
65042.pdf	4	01101-1	397	376	90	22	27
65042.pdf	4	อัตราเดิม 4 อัตรา	506	370	167	28	27
65042.pdf	4	1263360	1259	377	105	26	27
65042.pdf	4	บาท	1371	380	49	20	27
65042.pdf	5	01102-1	397	426	90	23	27
65042.pdf	5	เงินเลื่อนขั้น	507	414	117	35	27
65042.pdf	5	75800	1288	428	76	26	27
65042.pdf	5	บาท	1371	431	49	20	27
65042.pdf	6	01106-1	397	477	90	23	27
65042.pdf	6	เงินประจําตําแหน่ง	507	473	178	27	27
65042.pdf	6	41920	1288	479	76	26	27
65042.pdf	6	บาท	1371	482	49	20	27
65042.pdf	7	01107-1	397	529	90	23	27
65042.pdf	7	เงินค่าตอบแทนรายเดือนของข้าราชการ	507	523	360	29	27
65042.pdf	7	50320	1288	530	76	26	27
65042.pdf	7	บาท	1371	533	49	20	27
65042.pdf	8	01108-1	397	581	90	22	27
65042.pdf	8	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	507	570	388	33	27
65042.pdf	8	1180	1302	583	62	25	27
65042.pdf	8	บาท	1371	585	49	20	27
65042.pdf	9	01109-1	397	632	90	22	27
65042.pdf	9	เงินช่วยเหลือค่าครองชีพของข้าราชการ	507	625	355	29	27
65042.pdf	9	340	1318	633	46	23	27
65042.pdf	9	บาท	1371	636	49	20	27
65042.pdf	10	1.2 ค่าจ้างประจํา	339	676	171	28	27
65042.pdf	10	328860	1117	679	95	26	27
65042.pdf	10	บาท	1218	684	53	19	27
65042.pdf	11	01201-1	397	727	90	23	27
65042.pdf	11	อัตราเดิม	506	722	91	28	27
65042.pdf	11	1 อัตรา	598	722	75	28	27
65042.pdf	11	269240	1275	728	89	26	27
65042.pdf	11	บาท	1371	731	49	20	27
65042.pdf	12	01202-1	397	778	90	23	27
65042.pdf	12	เงินเพิ่มค่าจ้างประจํา	507	768	195	33	27
65042.pdf	12	20340	1288	780	76	26	27
65042.pdf	12	บาท	1371	783	49	20	27
65042.pdf	13	01205-1	397	829	90	23	27
65042.pdf	13	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	507	819	415	40	27
65042.pdf	13	22400	1288	831	76	26	27
65042.pdf	13	บาท	1371	834	49	20	27
65042.pdf	14	01206-1	397	880	90	23	27
65042.pdf	14	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	507	874	383	36	27
65042.pdf	14	16880	1290	882	74	26	27
65042.pdf	14	บาท	1371	885	49	20	27
65042.pdf	15	1.3 ค่าจ้างชั่วคราว	339	920	185	33	27
65042.pdf	15	230400	1118	929	94	26	27
65042.pdf	15	บาท	1218	933	53	19	27
65042.pdf	16	02101-1	397	976	90	23	27
65042.pdf	16	ค่าจ้างชั่วคราว 2 อัตรา	507	966	212	33	27
65042.pdf	16	171960	1277	978	87	26	27
65042.pdf	16	บาท	1371	981	49	20	27
65042.pdf	17	02102-1	397	1027	90	23	27
65042.pdf	17	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว	507	1017	424	40	27
65042.pdf	17	30120	1288	1029	76	26	27
65042.pdf	17	บาท	1371	1032	49	20	27
65042.pdf	18	02103-1	397	1078	90	23	27
65042.pdf	18	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	507	1068	393	40	27
65042.pdf	18	28320	1288	1080	76	26	27
65042.pdf	18	บาท	1371	1083	49	20	27
65042.pdf	19	1.4 ค่าตอบแทน ใช้สอยและวัสดุ	339	1122	311	36	27
65042.pdf	19	11520	1132	1128	80	25	27
65042.pdf	19	บาท	1218	1131	53	19	27
65042.pdf	20	03217-1	397	1174	90	23	27
65042.pdf	20	เงินสมทบกองทุนประกันสังคม	507	1169	278	36	27
65042.pdf	20	11520	1290	1176	74	26	27
65042.pdf	20	บาท	1371	1179	49	20	27
65042.pdf	21	2. งบดําเนินงาน	318	1274	161	28	27
65042.pdf	21	787524	1118	1279	94	26	27
65042.pdf	21	บาท	1218	1282	53	19	27
65042.pdf	22	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	338	1324	312	36	27
65042.pdf	22	137924	1119	1328	93	26	27
65042.pdf	22	บาท	1218	1333	53	19	27
65042.pdf	23	2.1.1 ค่าตอบแทน	378	1373	180	27	27
65042.pdf	23	77520	1131	1377	81	25	27
65042.pdf	23	บาท	1218	1380	53	19	27
65042.pdf	24	ค่าอาหารทําการนอกเวลา	437	1419	236	27	27
65042.pdf	25	2.1.2 ค่าใช้สอย	378	1466	157	29	27
65042.pdf	25	4400	1144	1471	68	26	27
65042.pdf	25	บาท	1218	1475	53	19	27
65042.pdf	26	ค่าซ่อมแซมครุภัณฑ์	437	1512	188	37	27
65042.pdf	27	2.1.3 ค่าวัสดุ	378	1563	134	35	27
65042.pdf	27	56004	1131	1566	81	26	27
65042.pdf	27	บาท	1218	1571	53	19	27
65042.pdf	28	ค่าวัสดุอุปกรณ์คอมพิวเตอร์	437	1608	254	37	27
65042.pdf	29	ค่าวัสดุสํานักงาน	437	1660	158	36	27
65042.pdf	30	2.2 ค่าสาธารณูปโภค	338	1761	206	36	27
65042.pdf	30	649600	1118	1764	94	26	27
65042.pdf	30	บาท	1218	1769	53	19	27
65042.pdf	31	ค่าไฟฟ้าสํานักงาน ค่าน้าประปา ค่าโทรศัพท์เคลื่อนที่	397	1800	470	35	27
65042.pdf	0	90	901	117	36	21	28
65042.pdf	1	3. งบลงทุน	317	231	117	29	28
65042.pdf	1	51020	1131	231	81	25	28
65042.pdf	1	บาท	1218	233	53	19	28
65042.pdf	2	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	341	267	299	40	28
65042.pdf	2	51020	1131	277	81	25	28
65042.pdf	2	บาท	1218	280	53	19	28
65042.pdf	3	ค่าครุภัณฑ์	341	315	112	36	28
65042.pdf	3	51020	1131	321	81	25	28
65042.pdf	3	บาท	1218	324	53	19	28
65042.pdf	4	05105-2	397	367	92	23	28
65042.pdf	4	เครื่องคอมพิวเตอร์ สําหรับงานสํานักงาน	507	357	369	33	28
65042.pdf	5	(จอแสดงภาพขนาดไม่น้อยกว่า	506	417	281	30	28
65042.pdf	5	19 นิ้ว)	788	411	72	36	28
65042.pdf	6	พร้อมโปรแกรมระบบปฏิบัติการ (๐5) แบบ 66	507	471	462	34	28
65042.pdf	7	ที่มีลิขสิทธิ์ถูกต้องตามกฎหมาย 2 เครื่อง	507	518	365	41	28
65042.pdf	7	51020	1288	531	76	26	28
65042.pdf	7	บาท	1371	534	49	20	28
65042.pdf	8	4. งบรายจ่ายอื่น	318	624	165	33	28
65042.pdf	8	1352000	1100	635	112	25	28
65042.pdf	8	บาท	1218	637	53	19	28
65042.pdf	9	07199-2	397	683	92	23	28
65042.pdf	9	(1) ค่าใช้จ่ายในการจัดงานเทิดพระเกียรติสมเด็จ	506	676	432	31	28
65042.pdf	10	พระเจ้าตากสินมหาราช	546	729	217	28	28
65042.pdf	10	1000000	1259	737	105	25	28
65042.pdf	10	บาท	1371	739	49	20	28
65042.pdf	11	07110-2	397	785	92	23	28
65042.pdf	11	(2) ค่าใช้จ่ายเกี่ยวกับการสนับสนุนกิจการ	506	775	376	41	28
65042.pdf	12	อาสาสมัครป้องกันภัยฝ่ายพลเรือน	545	831	313	29	28
65042.pdf	12	352000	1275	839	89	26	28
65042.pdf	12	บาท	1371	842	49	20	28
65042.pdf	0	91	901	117	35	21	29
65042.pdf	1	งาน: บริหารทั่วไปและบริการทะเบียน	318	220	355	33	29
65042.pdf	1	7268000	1251	230	113	26	29
65042.pdf	1	บาท	1370	233	53	19	29
65042.pdf	2	1. งบบุคลากร	319	283	140	29	29
65042.pdf	2	5017600	1099	282	113	26	29
65042.pdf	2	บาท	1218	285	53	19	29
65042.pdf	3	1.1 เงินเดือน	347	323	130	29	29
65042.pdf	3	4700800	1099	327	113	26	29
65042.pdf	3	บาท	1226	332	52	19	29
65042.pdf	4	01101-1	404	376	90	22	29
65042.pdf	4	อัตราเดิม	513	370	91	28	29
65042.pdf	4	17 อัตรา	605	370	88	28	29
65042.pdf	4	4391700	1257	377	107	26	29
65042.pdf	4	บาท	1378	380	49	20	29
65042.pdf	5	01102-1	404	426	90	23	29
65042.pdf	5	เงินเลื่อนขั้น	514	414	117	35	29
65042.pdf	5	255900	1275	428	89	26	29
65042.pdf	5	บาท	1378	431	49	20	29
65042.pdf	6	01107-1	404	477	90	23	29
65042.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	514	471	360	29	29
65042.pdf	6	42000	1288	479	76	26	29
65042.pdf	6	บาท	1378	482	49	20	29
65042.pdf	7	01108-1	404	530	90	22	29
65042.pdf	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	514	519	388	33	29
65042.pdf	7	8700	1300	530	64	26	29
65042.pdf	7	บาท	1378	533	49	20	29
65042.pdf	8	01109-1	404	581	90	22	29
65042.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	514	574	356	29	29
65042.pdf	8	2500	1300	582	64	26	29
65042.pdf	8	บาท	1378	585	49	20	29
65042.pdf	9	1.2 ค่าจ้างประจํา	339	624	171	28	29
65042.pdf	9	315500	1117	629	95	25	29
65042.pdf	9	บาท	1218	632	53	19	29
65042.pdf	10	01201-1	397	675	90	23	29
65042.pdf	10	อัตราเดิม	506	670	91	28	29
65042.pdf	10	1 อัตรา	598	670	75	28	29
65042.pdf	10	297600	1275	677	89	26	29
65042.pdf	10	บาท	1371	680	49	20	29
65042.pdf	11	01202-1	397	727	90	23	29
65042.pdf	11	เงินเพิ่มค่าจ้างประจํา	507	717	195	33	29
65042.pdf	11	17900	1290	728	74	26	29
65042.pdf	11	บาท	1371	731	49	20	29
65042.pdf	12	1.3 ค่าตอบแทน ใช้สอยและวัสดุ	339	770	311	36	29
65042.pdf	12	1300	1145	776	67	25	29
65042.pdf	12	บาท	1218	779	53	19	29
65042.pdf	13	03611-1	397	822	90	23	29
65042.pdf	13	ค่าเครื่องแต่งกาย	507	812	160	33	29
65042.pdf	13	1300	1302	824	62	26	29
65042.pdf	13	บาท	1371	827	49	20	29
65042.pdf	14	2. งบดําเนินงาน	318	922	161	28	29
65042.pdf	14	2250400	1099	927	113	26	29
65042.pdf	14	บาท	1218	930	53	19	29
65042.pdf	15	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	338	972	312	36	29
65042.pdf	15	2070600	1099	976	113	26	29
65042.pdf	15	บาท	1218	981	53	19	29
65042.pdf	16	2.1.1 ค่าตอบแทน	378	1021	180	27	29
65042.pdf	16	733600	1118	1024	94	26	29
65042.pdf	16	บาท	1218	1028	53	19	29
65042.pdf	17	ค่าอาหารทําการนอกเวลา	437	1067	236	27	29
65042.pdf	18	2.1.2 ค่าใช้สอย	378	1111	157	29	29
65042.pdf	18	755600	1118	1115	94	26	29
65042.pdf	18	บาท	1218	1120	53	19	29
65042.pdf	19	ส่วนใหญ่เป็นค่าจ้างเหมาบริการเป็นรายบุคคลฯ	437	1156	426	38	29
65042.pdf	20	ค่าซ่อมแซมครุภัณฑ์ ค่าซ่อมแซมยามพาหนะ	437	1208	400	37	29
65042.pdf	21	2.1.3 ค่าวัสดุ	378	1258	134	35	29
65042.pdf	21	581400	1118	1262	94	26	29
65042.pdf	21	บาท	1218	1266	53	19	29
65042.pdf	22	ส่วนใหญ่เป็นค่าชุดแต่งกายฯ ค่าวัสดุสํานักงาน	437	1302	416	38	29
65042.pdf	23	ค่าวัสดุน้ามันเชื้อเพลิงและน้้ามันหล่อลื่น	437	1349	362	43	29
65042.pdf	24	2.2 ค่าสาธารณูปโภค	338	1456	206	36	29
65042.pdf	24	179800	1119	1461	93	25	29
65042.pdf	24	บาท	1218	1464	53	19	29
65042.pdf	25	ค่าบริการเช่าคู่สาย (อ8ส่ [1ทอ6	397	1503	283	34	29
65042.pdf	0	92	901	117	37	21	30
65042.pdf	1	งาน: บริหารทั่วไปและบริหารการคลัง	318	220	353	33	30
65042.pdf	1	5968400	1251	230	113	26	30
65042.pdf	1	บาท	1370	233	53	19	30
65042.pdf	2	1. งบบุคลากร	319	283	140	29	30
65042.pdf	2	5318500	1099	283	113	25	30
65042.pdf	2	บาท	1218	285	53	19	30
65042.pdf	3	1.1 เงินเดือน	339	323	131	29	30
65042.pdf	3	5031000	1099	328	113	25	30
65042.pdf	3	บาท	1218	332	53	19	30
65042.pdf	4	01101-1	397	376	90	22	30
65042.pdf	4	อัตราเดิม	506	370	91	28	30
65042.pdf	4	14 อัตรา	598	370	87	28	30
65042.pdf	4	4699500	1257	377	107	26	30
65042.pdf	4	บาท	1371	380	49	20	30
65042.pdf	5	01102-1	397	426	90	23	30
65042.pdf	5	เงินเลื่อนขั้น	507	414	117	35	30
65042.pdf	5	282000	1275	428	89	26	30
65042.pdf	5	บาท	1371	431	49	20	30
65042.pdf	6	01107-1	397	477	90	23	30
65042.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	507	471	360	29	30
65042.pdf	6	42000	1288	479	76	26	30
65042.pdf	6	บาท	1371	482	49	20	30
65042.pdf	7	01108-1	397	530	90	22	30
65042.pdf	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	507	519	388	33	30
65042.pdf	7	5800	1300	530	64	26	30
65042.pdf	7	บาท	1371	533	49	20	30
65042.pdf	8	01109-1	397	581	90	22	30
65042.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	507	574	355	29	30
65042.pdf	8	1700	1302	582	62	26	30
65042.pdf	8	บาท	1371	585	49	20	30
65042.pdf	9	1.2 ค่าจ้างประจํา	339	624	171	28	30
65042.pdf	9	222200	1118	629	94	25	30
65042.pdf	9	บาท	1218	632	53	19	30
65042.pdf	10	01201-1	397	675	90	23	30
65042.pdf	10	อัตราเดิม	506	670	91	28	30
65042.pdf	10	1 อัตรา	598	670	75	28	30
65042.pdf	10	209600	1275	677	89	26	30
65042.pdf	10	บาท	1371	680	49	20	30
65042.pdf	11	01202-1	397	727	90	23	30
65042.pdf	11	เงินเพิ่มค่าจ้างประจํา	507	717	195	33	30
65042.pdf	11	12600	1290	728	74	26	30
65042.pdf	11	บาท	1371	731	49	20	30
65042.pdf	12	1.3 ค่าตอบแทน ใช้สอยและวัสดุ	339	770	311	36	30
65042.pdf	12	65300	1131	775	81	26	30
65042.pdf	12	บาท	1218	779	53	19	30
65042.pdf	13	03293-1	397	822	90	23	30
65042.pdf	13	เงินสมทบเข้ากองทุนเงินทดแทน	507	817	295	36	30
65042.pdf	13	64000	1288	824	76	26	30
65042.pdf	13	บาท	1371	827	49	20	30
65042.pdf	14	03611-1	397	873	90	23	30
65042.pdf	14	ค่าเครื่องแต่งกาย	507	863	160	33	30
65042.pdf	14	1300	1302	875	62	26	30
65042.pdf	14	บาท	1371	878	49	20	30
65042.pdf	15	2. งบดําเนินงาน	318	973	161	28	30
65042.pdf	15	633100	1118	978	94	26	30
65042.pdf	15	บาท	1218	981	53	19	30
65042.pdf	16	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	338	1023	312	36	30
65042.pdf	16	511900	1118	1029	94	25	30
65042.pdf	16	บาท	1218	1032	53	19	30
65042.pdf	17	2.1.1 ค่าตอบแทน	378	1073	180	27	30
65042.pdf	17	307900	1117	1076	95	25	30
65042.pdf	17	บาท	1218	1080	53	19	30
65042.pdf	18	ค่าอาหารทําการนอกเวลา	437	1118	236	27	30
65042.pdf	19	2.1.2 ค่าใช้สอย	378	1166	157	29	30
65042.pdf	19	42100	1131	1171	81	26	30
65042.pdf	19	บาท	1218	1175	53	19	30
65042.pdf	20	ค่าซ่อมแซมยานพาหนะ ค่าซ่อมแซมครุภัณฑ์	437	1212	403	37	30
65042.pdf	21	2.1.3 ค่าวัสดุ	378	1262	134	35	30
65042.pdf	21	161900	1119	1266	93	26	30
65042.pdf	21	บาท	1218	1270	53	19	30
65042.pdf	22	ส่วนใหญ่เป็นค่าวัสดุสํานักงาน	437	1306	273	38	30
65042.pdf	23	วัสดุอุปกรณ์คอมพิวเตอร์ ค่าวัสดุยานพาหนะฯลฯ	436	1358	443	37	30
65042.pdf	24	2.2 ค่าสาธารณูปโภค	338	1457	206	36	30
65042.pdf	24	121200	1119	1462	93	25	30
65042.pdf	24	บาท	1218	1465	53	19	30
65042.pdf	25	ค่าโทรศัพท์สํานักงาน	397	1502	197	29	30
65042.pdf	26	ค่าไปรษณีย์	397	1554	115	29	30
65042.pdf	27	3. งบลงทุน	317	1661	117	29	30
65042.pdf	27	16800	1132	1660	80	26	30
65042.pdf	27	บาท	1218	1663	53	19	30
65042.pdf	28	ครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	341	1697	274	40	30
65042.pdf	28	16800	1132	1706	80	26	30
65042.pdf	28	บาท	1218	1710	53	19	30
65042.pdf	29	ค่าครุภัณฑ์	341	1745	112	36	30
65042.pdf	29	16800	1132	1750	80	26	30
65042.pdf	29	บาท	1218	1754	53	19	30
65042.pdf	30	05148-2	397	1797	92	23	30
65042.pdf	30	เก้าอี้ทํางาน ระดับปฏิบัติงาน,ปฏิบัติการ	507	1785	362	41	30
65042.pdf	31	ขํานาญงาน,อาวุโส,ชํานาญการ 6 ตัว	507	1840	330	36	30
65042.pdf	31	16800	1290	1847	74	26	30
65042.pdf	31	บาท	1371	1850	49	20	30
65042.pdf	0	93	901	117	36	21	31
65042.pdf	1	งาน: บริหารทั่วไปและจัดเก็บรายได้	318	220	338	33	31
65042.pdf	1	6947700	1251	230	113	26	31
65042.pdf	1	บาท	1370	233	53	19	31
65042.pdf	2	1. งบบุคลากร	319	283	140	29	31
65042.pdf	2	4339400	1099	282	113	26	31
65042.pdf	2	บาท	1218	285	53	19	31
65042.pdf	3	1.1 เงินเดือน	347	323	130	29	31
65042.pdf	3	3914600	1098	327	114	26	31
65042.pdf	3	บาท	1226	332	52	19	31
65042.pdf	4	01101-1	404	376	90	22	31
65042.pdf	4	อัตราเดิม	513	370	91	28	31
65042.pdf	4	11 อัตรา	605	370	88	28	31
65042.pdf	4	3653400	1257	377	107	26	31
65042.pdf	4	บาท	1378	380	49	20	31
65042.pdf	5	01102-1	404	426	90	23	31
65042.pdf	5	เงินเลื่อนขั้น	514	414	117	35	31
65042.pdf	5	219200	1275	428	89	26	31
65042.pdf	5	บาท	1378	431	49	20	31
65042.pdf	6	01107-1	404	477	90	23	31
65042.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	514	471	360	29	31
65042.pdf	6	42000	1288	479	76	26	31
65042.pdf	6	บาท	1378	482	49	20	31
65042.pdf	7	1.2 ค่าจ้างประจํา	339	522	171	28	31
65042.pdf	7	271000	1118	526	94	25	31
