filename	line_num	text	x	y	width	height	page
65027.pdf	3	ค่าจ้างเหมาบริการเป็นรายบุคคล	549	336	299	41	23
65027.pdf	4	ค่าซ่อมแซมยานพาหนะ	549	388	217	30	23
65027.pdf	5	ค่าซ่อมแซมครุภัณฑ์ ฯลฯ	549	435	233	40	23
65027.pdf	6	2.1.3 ค่าวัสดุ	400	485	135	38	23
65027.pdf	6	510000	1166	490	93	28	23
65027.pdf	6	บาท	1266	493	51	22	23
65027.pdf	7	ส่วนใหญ่เป็นค่าวัสดุน้ามันเชื้อเพลิง และน้ามันหล่อลื่น	549	527	477	46	23
65027.pdf	8	ค่าวัสดุไฟฟ้า ประปา งานบ้าน งานครัว และงานสวน	549	582	471	40	23
65027.pdf	9	ค่าวัสดุสํานักงาน	549	632	159	39	23
65027.pdf	10	ค่าวัสดุเครื่องคอมพิวเตอร์	549	676	239	44	23
65027.pdf	11	ค่าวัสดุยานพาหนะ ฯลฯ	549	730	223	39	23
65027.pdf	12	2.2 ค่าสาธารณูปโภค	348	780	206	39	23
65027.pdf	12	1897020	1148	785	111	28	23
65027.pdf	12	บาท	1266	788	51	22	23
65027.pdf	13	ค่าไฟฟ้า	549	827	82	32	23
65027.pdf	14	ค่าน้าประปา	549	870	121	38	23
65027.pdf	15	ค่าโทรศัพท์	549	926	112	32	23
65027.pdf	16	3. งบลงทุน	320	1031	117	32	23
65027.pdf	16	55610	1179	1030	80	29	23
65027.pdf	16	บาท	1266	1033	51	22	23
65027.pdf	17	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	343	1069	300	43	23
65027.pdf	17	55610	1179	1078	80	29	23
65027.pdf	17	บาท	1265	1082	52	22	23
65027.pdf	18	ค่าครุภัณฑ์	343	1123	113	39	23
65027.pdf	18	55610	1179	1127	80	29	23
65027.pdf	18	บาท	1266	1132	51	22	23
65027.pdf	19	05101-5	428	1177	91	26	23
65027.pdf	19	(1) เครื่องปรับอากาศ แบบแยกส่วน (ราคารวมค่าติดตั้ง)	548	1165	505	39	23
65027.pdf	20	แบบตั้งพื้นหรือแบบแขวน (ระบบ |กง@หอก	578	1214	397	39	23
65027.pdf	21	ขนาด 13,000 บีทียู 1 เครื่อง	578	1265	267	43	23
65027.pdf	21	30100	1336	1276	76	29	23
65027.pdf	21	บาท	1419	1279	49	23	23
65027.pdf	22	05105-2	428	1324	92	26	23
65027.pdf	22	(2) เครื่องคอมพิวเตอร์ สําหรับงานสํานักงาน	548	1314	403	37	23
65027.pdf	23	(จอแสดงภาพขนาดไม่น้อยกว่า 19 นิ้ว)	577	1361	355	39	23
65027.pdf	24	พร้อมโปรแกรมระบบปฏิบัติการ (05)	578	1417	342	37	23
65027.pdf	25	แบบ 66 ที่มีลิขสิทธิ์ถูกต้องตามกฎหมาย	578	1460	402	44	23
65027.pdf	26	1  เครื่อง	580	1511	82	36	23
65027.pdf	26	25510	1336	1521	76	29	23
65027.pdf	26	บาท	1419	1524	49	23	23
65027.pdf	0	87	909	98	37	25	24
65027.pdf	1	งานปกครอง	321	242	124	29	24
65027.pdf	1	6489120	1299	245	113	29	24
65027.pdf	1	บาท	1418	248	52	22	24
65027.pdf	2	1. งบบุคลากร	322	295	139	32	24
65027.pdf	2	4603360	1147	294	112	29	24
65027.pdf	2	บาท	1265	297	52	22	24
65027.pdf	3	1.1 เงินเดือน	349	338	131	31	24
65027.pdf	3	3163480	1146	342	113	29	24
65027.pdf	3	บาท	1266	346	51	22	24
65027.pdf	4	01101-1	428	393	90	25	24
65027.pdf	4	อัตราเดิม 8 อัตรา	549	387	167	31	24
65027.pdf	4	2766800	1306	392	106	29	24
65027.pdf	4	บาท	1419	395	49	23	24
65027.pdf	5	01102- 1	428	441	90	26	24
65027.pdf	5	เงินเลื่อนขั้น	549	429	117	38	24
65027.pdf	5	166000	1325	441	88	29	24
65027.pdf	5	บาท	1419	444	49	23	24
65027.pdf	6	01106-1	428	490	90	26	24
65027.pdf	6	เงินประจําตําแหน่ง	549	486	178	30	24
65027.pdf	6	101760	1325	490	88	29	24
65027.pdf	6	บาท	1419	493	49	23	24
65027.pdf	7	01107-1	428	540	90	25	24
65027.pdf	7	เงินค่าตอบแทนรายเดือนของข้าราชการ	549	533	360	32	24
65027.pdf	7	118560	1325	540	88	29	24
65027.pdf	7	บาท	1419	543	49	23	24
65027.pdf	8	01108-1	428	589	90	25	24
65027.pdf	8	เงินเพิ่มการครอ งชีพชั่วค ราวของข้าราชการ	549	578	388	36	24
65027.pdf	8	6400	1348	589	65	29	24
65027.pdf	8	บาท	1419	592	49	23	24
65027.pdf	9	01109-1	428	637	90	26	24
65027.pdf	9	เงินช่วยเหลือค่าครองชีพของข้าราชการ	549	631	356	32	24
65027.pdf	9	3960	1348	638	65	29	24
65027.pdf	9	บาท	1419	641	49	23	24
65027.pdf	10	1.2 ค่าจ้างประจํา	349	682	172	31	24
65027.pdf	10	1071320	1148	686	111	28	24
65027.pdf	10	บาท	1266	690	51	22	24
65027.pdf	11	01201-1	428	735	90	26	24
65027.pdf	11	อัตราเดิม 5 อัตรา	549	730	167	31	24
65027.pdf	11	993280	1323	736	90	29	24
65027.pdf	11	บาท	1419	739	49	23	24
65027.pdf	12	01202-1	428	784	90	26	24
65027.pdf	12	เงินเพิ่มค่าจ้างประจํา	549	774	195	36	24
65027.pdf	12	47480	1336	785	76	29	24
65027.pdf	12	บาท	1419	788	49	23	24
65027.pdf	13	01205-1	428	833	90	26	24
65027.pdf	13	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	549	823	416	43	24
65027.pdf	13	22280	1336	834	76	29	24
65027.pdf	13	บาท	1419	837	49	23	24
65027.pdf	14	01206-1	428	882	90	26	24
65027.pdf	14	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	549	876	383	39	24
65027.pdf	14	8280	1348	883	65	29	24
65027.pdf	14	บาท	1419	886	49	23	24
65027.pdf	15	1.3 ค่าจ้างชั่วคราว	349	922	186	36	24
65027.pdf	15	316840	1165	931	94	29	24
65027.pdf	15	บาท	1266	935	51	22	24
65027.pdf	16	02101-1	428	981	90	26	24
65027.pdf	16	ค่าจ้างชั่วคราว 2 อัตรา	549	971	213	36	24
65027.pdf	16	229440	1323	981	90	29	24
65027.pdf	16	บาท	1419	984	49	23	24
65027.pdf	17	02102-1	428	1030	90	26	24
65027.pdf	17	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว	549	1020	424	43	24
65027.pdf	17	34600	1336	1030	76	29	24
65027.pdf	17	บาท	1419	1033	49	23	24
65027.pdf	18	02103-1	428	1079	90	26	24
65027.pdf	18	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	549	1069	392	43	24
65027.pdf	18	52800	1336	1079	76	29	24
65027.pdf	18	บาท	1419	1082	49	23	24
65027.pdf	19	1.4 ค่าตอบแทน ใช้สอยและวัสดุ	349	1123	311	39	24
65027.pdf	19	51720	1179	1128	80	28	24
65027.pdf	19	บาท	1266	1132	51	22	24
65027.pdf	20	03122-1	428	1177	90	26	24
65027.pdf	20	เงินค่าตอบแทนพิเศษของข้าราชการ	549	1172	328	31	24
65027.pdf	20	27800	1336	1178	76	29	24
65027.pdf	20	บาท	1419	1181	49	23	24
65027.pdf	21	03128-1	428	1226	90	26	24
65027.pdf	21	เงินค่าตอบแทนพิเศษของลูกจ้างประจํา	549	1221	355	38	24
65027.pdf	21	8080	1348	1228	65	28	24
65027.pdf	21	บาท	1419	1230	49	23	24
65027.pdf	22	03217-1	428	1275	90	26	24
65027.pdf	22	เงินสมทบกองทุนประกันสังคม	549	1270	277	39	24
65027.pdf	22	15840	1338	1276	74	29	24
65027.pdf	22	บาท	1419	1279	49	23	24
65027.pdf	23	2. งบดําเนินงาน	321	1367	161	31	24
65027.pdf	23	1533760	1148	1372	111	29	24
65027.pdf	23	บาท	1266	1375	51	22	24
65027.pdf	24	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	340	1415	312	39	24
65027.pdf	24	269080	1166	1420	93	29	24
65027.pdf	24	บาท	1266	1424	51	22	24
65027.pdf	25	ค่าตอบแทน	388	1467	121	30	24
65027.pdf	25	269080	1166	1469	93	29	24
65027.pdf	25	บาท	1266	1474	51	22	24
65027.pdf	26	ค่าอาหารทําการนอกเวลา	549	1515	237	30	24
65027.pdf	27	2.2 ค่าสาธารณูปโภค	340	1564	206	39	24
65027.pdf	27	1264680	1148	1567	111	29	24
65027.pdf	27	บาท	1266	1572	51	22	24
65027.pdf	28	ค่าไฟฟ้า	549	1611	82	32	24
65027.pdf	29	ค่าน้าประปา	549	1654	121	38	24
65027.pdf	30	ค่าโทรศัพท์	549	1709	112	32	24
65027.pdf	0	88	909	97	36	24	25
65027.pdf	1	3. งบรายจ่ายอื่น	320	235	166	36	25
65027.pdf	1	352000	1165	246	94	28	25
65027.pdf	1	บาท	1266	248	51	22	25
65027.pdf	2	07110-1	428	294	90	25	25
65027.pdf	2	ค่าใช้จ่ายเกี่ยวกับการสนับสนุนกิจการ	549	283	343	44	25
65027.pdf	3	อาสาสมัครป้องกันภัยฝ่ายพลเรือน	549	337	313	32	25
65027.pdf	3	352000	1323	343	90	29	25
65027.pdf	3	บาท	1419	346	49	23	25
65027.pdf	0	89	909	97	35	24	26
65027.pdf	1	งานบริหารทั่วไปและบริการทะเบียน	321	235	341	36	26
65027.pdf	1	6831500	1299	245	113	29	26
65027.pdf	1	บาท	1418	248	51	22	26
65027.pdf	2	1. งบบุคลากร	322	295	139	32	26
65027.pdf	2	5722500	1147	295	112	28	26
65027.pdf	2	บาท	1265	297	52	22	26
65027.pdf	3	1.1 เงินเดือน	349	338	131	31	26
65027.pdf	3	5667000	1147	342	112	29	26
65027.pdf	3	บาท	1266	346	51	22	26
65027.pdf	4	01101-1	435	393	90	25	26
65027.pdf	4	อัตราเดิม 17 อัตรา	556	387	179	31	26
65027.pdf	4	5281900	1306	392	106	29	26
65027.pdf	4	บาท	1419	395	49	23	26
65027.pdf	5	01102-1	435	441	90	26	26
65027.pdf	5	เงินเลื่อนขั้น	556	429	117	38	26
65027.pdf	5	316900	1323	441	90	29	26
65027.pdf	5	บาท	1419	444	49	23	26
65027.pdf	6	01107-1	435	491	90	25	26
65027.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	556	484	361	32	26
65027.pdf	6	42000	1336	490	76	29	26
65027.pdf	6	บาท	1419	493	49	23	26
65027.pdf	7	01108-1	435	540	90	25	26
65027.pdf	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	556	529	389	36	26
65027.pdf	7	17400	1338	540	74	29	26
65027.pdf	7	บาท	1419	543	49	23	26
65027.pdf	8	01109-1	435	588	90	26	26
65027.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	556	582	356	32	26
65027.pdf	8	8800	1348	590	65	28	26
65027.pdf	8	บาท	1419	592	49	23	26
65027.pdf	9	1.2 ค่าจ้างประจํา	341	633	172	31	26
65027.pdf	9	54200	1179	636	80	29	26
65027.pdf	9	บาท	1266	641	51	22	26
65027.pdf	10	01201-1	428	686	90	26	26
65027.pdf	10	อัตราเดิม 1 อัตรา	549	681	167	31	26
65027.pdf	10	38800	1336	687	76	29	26
65027.pdf	10	บาท	1419	690	49	23	26
65027.pdf	11	01202-1	428	735	90	26	26
65027.pdf	11	เงินเพิ่มค่าจ้างประจํา	549	725	195	36	26
65027.pdf	11	2400	1348	736	65	29	26
65027.pdf	11	บาท	1419	739	49	23	26
65027.pdf	12	01205-1	428	784	90	26	26
65027.pdf	12	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	549	774	416	43	26
65027.pdf	12	8000	1348	786	65	28	26
65027.pdf	12	บาท	1419	788	49	23	26
65027.pdf	13	01206-1	428	833	90	26	26
65027.pdf	13	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	549	827	383	39	26
65027.pdf	13	5000	1348	834	65	29	26
65027.pdf	13	บาท	1419	837	49	23	26
65027.pdf	14	1.3 ค่าตอบแทน ใช้สอยและวัสดุ	341	877	311	39	26
65027.pdf	14	1300	1193	883	67	28	26
65027.pdf	14	บาท	1266	886	51	22	26
65027.pdf	15	03611-1	428	932	90	26	26
65027.pdf	15	ค่าเครื่องแต่งกาย	549	922	161	36	26
65027.pdf	15	1300	1350	932	63	29	26
65027.pdf	15	บาท	1419	935	49	23	26
65027.pdf	16	2. งบดําเนินงาน	321	1025	161	31	26
65027.pdf	16	1066700	1148	1030	111	29	26
65027.pdf	16	บาท	1266	1033	51	22	26
65027.pdf	17	ค่าตอบแทน ใช้สอยและวัสดุ	348	1073	272	39	26
65027.pdf	17	1066700	1148	1078	111	29	26
65027.pdf	17	บาท	1265	1082	52	22	26
65027.pdf	18	2.1 ค่าตอบแทน	348	1125	161	30	26
65027.pdf	18	354000	1165	1127	94	29	26
65027.pdf	18	บาท	1266	1132	51	22	26
65027.pdf	19	ค่าอาหารทําการนอกเวลา	549	1173	237	30	26
65027.pdf	20	2.2 ค่าใช้สอย	348	1221	138	32	26
65027.pdf	20	228600	1166	1225	93	29	26
65027.pdf	20	บาท	1266	1230	51	22	26
65027.pdf	21	ค่าซ่อมแซมยานพาหนะ	549	1271	217	30	26
65027.pdf	22	ค่าซ่อมแซมครุภัณฑ์	549	1318	188	40	26
65027.pdf	23	ค่าจ้างเหมาบริการเป็นรายบุคคล	549	1366	299	41	26
65027.pdf	24	2.3 ค่าวัสดุ	348	1418	115	38	26
65027.pdf	24	484100	1166	1422	93	29	26
65027.pdf	24	บาท	1266	1426	51	22	26
65027.pdf	25	ค่าวัสดุน้ามันเชื้อเพลิงและน้ามันหล่อลื่น	549	1459	362	46	26
65027.pdf	26	ค่าวัสดุสํานักงาน	549	1516	159	39	26
65027.pdf	27	ค่าวัสดุเครื่องคอมพิวเตอร์	549	1560	239	44	26
65027.pdf	28	ค่าวัสดุยานพาหนะ	549	1614	175	39	26
65027.pdf	29	ค่าชุดแต่งกายเจ้าหน้าที่ที่ปฏิบัติงานบริการประชาชน	549	1658	475	44	26
65027.pdf	0	90	909	97	36	24	27
65027.pdf	1	3. งบลงทุน	320	246	117	32	27
65027.pdf	1	42300	1179	245	80	29	27
65027.pdf	1	บาท	1266	248	51	22	27
65027.pdf	2	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	343	284	300	43	27
65027.pdf	2	42300	1179	293	80	29	27
65027.pdf	2	บาท	1265	297	52	22	27
65027.pdf	3	ค่าครุภัณฑ์	343	337	113	39	27
65027.pdf	3	42300	1179	342	80	29	27
65027.pdf	3	บาท	1266	346	51	22	27
65027.pdf	4	05101-1	428	392	90	26	27
65027.pdf	4	เครื่องปรับอากาศ แบบแยกส่วน (ราคารวมค่าติดตั้ง)	549	380	471	39	27
65027.pdf	5	แบบตั้งพื้นหรือแบบแขวน ขนาด 32,000 04 1 เครื่อง	549	429	501	45	27
65027.pdf	5	42300	1336	441	76	29	27
65027.pdf	5	บาท	1419	444	49	23	27
65027.pdf	0	91	909	98	35	24	28
65027.pdf	1	งานบริหารทั่วไปและบริหารการคลัง	321	235	339	36	28
65027.pdf	1	4965500	1299	245	113	29	28
65027.pdf	1	บาท	1418	248	51	22	28
65027.pdf	2	1. งบบุคลากร	322	295	139	32	28
65027.pdf	2	4346300	1147	294	112	29	28
65027.pdf	2	บาท	1265	297	52	22	28
65027.pdf	3	1.1 เงินเดือน	349	338	131	31	28
65027.pdf	3	3923800	1146	343	113	28	28
65027.pdf	3	บาท	1266	346	51	22	28
65027.pdf	4	01101-1	428	393	90	25	28
65027.pdf	4	อัตราเดิม 14 อัตรา	549	387	179	31	28
65027.pdf	4	3586000	1306	392	106	29	28
65027.pdf	4	บาท	1419	395	49	23	28
65027.pdf	5	01102- 1	428	441	90	26	28
65027.pdf	5	เงินเลื่อนขั้น	549	429	117	38	28
65027.pdf	5	215100	1323	441	90	29	28
65027.pdf	5	บาท	1419	444	49	23	28
65027.pdf	6	01107-1	428	491	90	25	28
65027.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	549	484	360	32	28
65027.pdf	6	42000	1336	490	76	29	28
65027.pdf	6	บาท	1419	493	49	23	28
65027.pdf	7	01108-1	428	540	90	25	28
65027.pdf	7	เงินเพิ่มการครอ งชีพชั่วค ราวของข้าราชการ	549	529	388	36	28
65027.pdf	7	67800	1336	540	76	29	28
65027.pdf	7	บาท	1419	543	49	23	28
65027.pdf	8	01109-1	428	588	90	26	28
65027.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	549	582	356	32	28
65027.pdf	8	12900	1338	589	74	29	28
65027.pdf	8	บาท	1419	592	49	23	28
65027.pdf	9	1.2 ค่าจ้างประจํา	349	633	172	31	28
65027.pdf	9	360200	1165	636	94	29	28
65027.pdf	9	บาท	1266	641	51	22	28
65027.pdf	10	01201-1	428	686	90	26	28
65027.pdf	10	อัตราเดิม 1 อัตรา	549	681	167	31	28
65027.pdf	10	339800	1323	687	90	29	28
65027.pdf	10	บาท	1419	690	49	23	28
65027.pdf	11	01202-1	428	735	90	26	28
65027.pdf	11	เงินเพิ่มค่าจ้างประจํา	549	725	195	36	28
65027.pdf	11	20400	1336	736	76	29	28
65027.pdf	11	บาท	1419	739	49	23	28
65027.pdf	12	1.3 ค่าตอบแทน ใช้สอยและวัสดุ	349	779	311	39	28
65027.pdf	12	62300	1179	784	80	29	28
65027.pdf	12	บาท	1266	788	51	22	28
65027.pdf	13	03293-2	428	833	92	26	28
65027.pdf	13	เงินสมทบเข้ากองทุนเงินทดแทน	549	828	295	39	28
65027.pdf	13	61000	1336	834	76	29	28
65027.pdf	13	บาท	1419	837	49	23	28
65027.pdf	14	03611-1	428	882	90	26	28
65027.pdf	14	ค่าเครื่องแต่งกาย	549	872	161	36	28
65027.pdf	14	1300	1350	883	63	29	28
65027.pdf	14	บาท	1419	886	49	23	28
65027.pdf	15	2. งบดําเนินงาน	321	976	161	31	28
65027.pdf	15	619200	1166	981	93	29	28
65027.pdf	15	บาท	1266	984	51	22	28
65027.pdf	16	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	348	1024	312	39	28
65027.pdf	16	467200	1166	1029	93	29	28
65027.pdf	16	บาท	1265	1033	52	22	28
65027.pdf	17	2.1.1 ค่าตอบแทน	400	1075	180	30	28
65027.pdf	17	280900	1166	1079	93	28	28
65027.pdf	17	บาท	1266	1082	51	22	28
65027.pdf	18	ค่าอาหารทําการนอกเวลา	549	1124	237	30	28
65027.pdf	19	2.1.2 ค่าใช้สอย	400	1172	157	32	28
65027.pdf	19	40900	1179	1176	80	29	28
65027.pdf	19	บาท	1266	1181	51	22	28
65027.pdf	20	ค่าซ่อมแซมยานพาหนะ	549	1222	217	30	28
65027.pdf	21	ค่าซ่อมแซมครุภัณฑ์	549	1269	188	40	28
65027.pdf	22	2.1.3 ค่าวัสดุ	400	1320	135	38	28
65027.pdf	22	145400	1167	1324	92	29	28
65027.pdf	22	บาท	1266	1328	51	22	28
65027.pdf	23	ค่าวัสดุน้ามันเชื้อเพลิงและน้ามันหล่อลื่น	549	1361	362	46	28
65027.pdf	24	ค่าวัสดุสํานักงาน	549	1417	159	39	28
65027.pdf	25	ค่าวัสดุเครื่องคอมพิวเตอร์	549	1461	239	44	28
65027.pdf	26	ค่าวัสดุยานพาหนะ	549	1516	175	39	28
65027.pdf	27	2.2 ค่าสาธารณูปโภค	348	1565	206	39	28
65027.pdf	27	152000	1167	1570	92	28	28
65027.pdf	27	บาท	1266	1573	51	22	28
65027.pdf	28	ค่าโทรศัพท์	549	1613	112	32	28
65027.pdf	29	ค่าไปรษณีย์	549	1662	115	32	28
65027.pdf	0	92	909	97	37	24	29
65027.pdf	1	งานบริหารทั่วไปและจัดเก็บรายได้	321	235	324	36	29
65027.pdf	1	5171110	1299	246	113	28	29
65027.pdf	1	บาท	1418	248	51	22	29
65027.pdf	2	1. งบบุคลากร	322	295	139	32	29
65027.pdf	2	3609000	1146	294	113	29	29
65027.pdf	2	บาท	1265	297	52	22	29
65027.pdf	3	1.1 เงินเดือน	349	338	131	31	29
65027.pdf	3	3254200	1146	342	113	29	29
65027.pdf	3	บาท	1266	346	51	22	29
65027.pdf	4	01101-1	435	393	90	25	29
65027.pdf	4	อัตราเดิม 11 อัตรา	556	387	179	31	29
65027.pdf	4	3061800	1306	392	106	29	29
65027.pdf	4	บาท	1419	395	49	23	29
65027.pdf	5	01102-1	435	441	90	26	29
65027.pdf	5	เงินเลื่อนขั้น	556	429	117	38	29
65027.pdf	5	150400	1325	441	88	29	29
65027.pdf	5	บาท	1419	444	49	23	29
65027.pdf	6	01107-1	435	491	90	25	29
65027.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	556	484	361	32	29
65027.pdf	6	42000	1336	490	76	29	29
65027.pdf	6	บาท	1419	493	49	23	29
65027.pdf	7	1.2 ค่าจ้างประจํา	349	535	172	31	29
65027.pdf	7	353500	1165	539	94	28	29
65027.pdf	7	บาท	1266	543	51	22	29
65027.pdf	8	01201-1	428	588	90	26	29
65027.pdf	8	อัตราเดิม 1 อัตรา	549	583	167	31	29
65027.pdf	8	333500	1323	589	90	29	29
65027.pdf	8	บาท	1419	592	49	23	29
65027.pdf	9	01202-1	428	637	90	26	29
65027.pdf	9	เงินเพิ่มค่าจ้างประจํา	549	627	195	36	29
65027.pdf	9	20000	1336	638	76	29	29
65027.pdf	9	บาท	1419	641	49	23	29
65027.pdf	10	1.3 ค่าตอบแทน ใช้สอยและวัสดุ	349	681	311	39	29
65027.pdf	10	1300	1193	686	67	28	29
