filename	line_num	text	x	y	width	height	page
65055.pdf	17	บาท	1413	997	49	20	26
65055.pdf	18	02102-1	386	1045	90	23	26
65055.pdf	18	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว	508	1036	424	40	26
65055.pdf	18	74400	1330	1045	76	26	26
65055.pdf	18	บาท	1413	1048	49	20	26
65055.pdf	19	02103-1	386	1096	90	23	26
65055.pdf	19	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	508	1087	392	40	26
65055.pdf	19	134400	1319	1096	88	26	26
65055.pdf	19	บาท	1413	1099	49	20	26
65055.pdf	20	1.4 ค่าตอบแทน ใช้สอยและวัสดุ	300	1141	311	36	26
65055.pdf	20	97520	1173	1147	80	25	26
65055.pdf	20	บาท	1260	1150	51	19	26
65055.pdf	21	03217-1	386	1198	90	23	26
65055.pdf	21	เงินสมทบกองทุนประกันสังคม	508	1194	277	36	26
65055.pdf	21	40320	1330	1198	76	26	26
65055.pdf	21	บาท	1413	1201	49	20	26
65055.pdf	22	03611-1	386	1249	90	23	26
65055.pdf	22	ค่าเครื่องแต่งกาย	508	1240	161	33	26
65055.pdf	22	16800	1332	1249	74	26	26
65055.pdf	22	บาท	1413	1252	49	20	26
65055.pdf	23	03128-1	386	1300	90	23	26
65055.pdf	23	เงินตอบแทนพิเศษของลูกจ้างประจํา	508	1296	331	35	26
65055.pdf	23	40400	1330	1300	76	26	26
65055.pdf	23	บาท	1413	1303	49	20	26
65055.pdf	24	2. งบดําเนินงาน	279	1397	162	28	26
65055.pdf	24	8586083	1141	1401	112	26	26
65055.pdf	24	บาท	1260	1405	51	19	26
65055.pdf	25	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	319	1447	312	36	26
65055.pdf	25	6276483	1141	1452	112	26	26
65055.pdf	25	บาท	1259	1456	52	19	26
65055.pdf	26	2.1.1 ค่าตอบแทน	379	1500	180	27	26
65055.pdf	26	299173	1160	1504	93	25	26
65055.pdf	26	บาท	1259	1507	52	19	26
65055.pdf	27	ค่าอาหารทําการนอกเวลา	426	1551	237	27	26
65055.pdf	28	2.1.2 ค่าใช้สอย	379	1600	157	29	26
65055.pdf	28	5626800	1141	1605	112	26	26
65055.pdf	28	บาท	1260	1609	51	19	26
65055.pdf	29	ส่วนใหญ่เป็นค่าเช่าที่ดิน	426	1647	223	38	26
65055.pdf	30	ค่าจ้างทําความสะอาดอาคารสํานักงานเขต	426	1703	383	28	26
65055.pdf	31	ค่าบํารุงรักษาซ่อมแซมเครื่องปรับอากาศ ฯลฯ	426	1749	413	41	26
65055.pdf	0	323	848	84	50	21	27
65055.pdf	1	2.1.3 ค่าวัสดุ	379	174	135	35	27
65055.pdf	1	350510	1159	178	94	25	27
65055.pdf	1	บาท	1260	182	51	19	27
65055.pdf	2	ส่ว นใหญ่เป็นค่าวัสดุน้ามันเชื้อเพลิงและน้ามันหล่อลื่น	426	218	478	43	27
65055.pdf	3	ค่าวัสดุยานพาหนะ	426	276	176	36	27
65055.pdf	3	ค่าวัสดุสํานักงาน ฯลฯ	607	276	205	36	27
65055.pdf	4	2.2 ค่าสาธารณูปโภค	299	326	206	36	27
65055.pdf	4	2309600	1141	329	112	26	27
65055.pdf	4	บาท	1259	334	52	19	27
65055.pdf	5	ค่าไฟฟ้าสํานักงาน	359	374	170	29	27
65055.pdf	5	ค่าน้าประปา	533	368	122	35	27
65055.pdf	6	ค่าโทรศัพท์เคลื่อนที่	359	419	185	33	27
65055.pdf	7	3. งบลงทุน	278	528	118	29	27
65055.pdf	7	1046210	1142	526	111	26	27
65055.pdf	7	บาท	1260	530	51	19	27
65055.pdf	8	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	319	566	299	40	27
65055.pdf	8	1046210	1142	575	111	26	27
65055.pdf	8	บาท	1259	579	52	19	27
65055.pdf	9	ค่าครุภัณฑ์	319	619	113	36	27
65055.pdf	9	1046210	1142	624	111	26	27
65055.pdf	9	บาท	1260	628	51	19	27
65055.pdf	10	05101-1	386	674	90	23	27
65055.pdf	10	(1) เครื่องปรับอากาศ แบบแยกส่วน (ราคารวมค่าติดตั้ง)	507	662	504	36	27
65055.pdf	11	แบบตั้งพื้นหรือแบบแขวน ขนาด 13,000 บีทียุ	548	711	420	42	27
65055.pdf	12	1  เครื่อง	550	762	82	33	27
65055.pdf	12	21000	1330	772	76	26	27
65055.pdf	12	บาท	1413	775	49	20	27
65055.pdf	13	05101-2	386	821	92	23	27
65055.pdf	13	(2) เครื่องปรับอากาศ แบบแยกส่วน (ราคารวมค่าติดตั้ง)	507	810	504	36	27
65055.pdf	14	แบบตั้งพื้นหรือแบบแขวน ขนาด 20,000 บีทียุ	548	859	420	42	27
65055.pdf	15	2 เครื่อง	548	910	84	33	27
65055.pdf	15	61200	1330	920	76	26	27
65055.pdf	15	บาท	1413	923	49	20	27
65055.pdf	16	05101-3	386	969	92	23	27
65055.pdf	16	(3) เครื่องปรับอากาศ แบบแยกส่วน (ราคารวมค่าติดตั้ง)	507	957	504	36	27
65055.pdf	17	แบบตั้งพื้นหรือแบบแขวน ขนาด 36,000 บีทียุ	548	1006	420	42	27
65055.pdf	18	4 เครื่อง	548	1057	84	33	27
65055.pdf	18	184400	1319	1067	88	26	27
65055.pdf	18	บาท	1413	1070	49	20	27
65055.pdf	19	05101-4	386	1116	92	23	27
65055.pdf	19	(6) เครื่องปรับอากาศ แบบแยกส่วน (ราคารวมค่าติดตั้ง)	507	1104	504	36	27
65055.pdf	20	แบบตั้งพื้นหรือแบบแขวน ขนาด 40,000 บีทียุ	548	1153	420	42	27
65055.pdf	21	13 เครื่อง	550	1204	94	33	27
65055.pdf	21	663000	1317	1214	90	26	27
65055.pdf	21	บาท	1413	1217	49	20	27
65055.pdf	22	05105-6	386	1263	90	23	27
65055.pdf	22	5 เครื่องพิมพ์เลเซอร์ หรือ | 50 ขาวดํา ชนิด ]ง๕เอฟ<	507	1253	507	34	27
65055.pdf	23	แบบที่ 1 (28 หน้า/นาที)	548	1302	227	34	27
65055.pdf	23	8900	1342	1312	65	26	27
65055.pdf	23	บาท	1413	1315	49	20	27
65055.pdf	24	05105-7	386	1361	92	23	27
65055.pdf	24	(6) เครื่องคอมพิวเตอร์ สําหรับงานสํานักงาน	507	1351	403	34	27
65055.pdf	25	(จอแสดงภาพขนาดไม่น้อยกว่า	547	1405	281	30	27
65055.pdf	25	19 นิ้ว)	829	1399	72	36	27
65055.pdf	26	พร้อมโปรแกรมระบบปฏิบัติการ (๐5) แบบ 66	548	1455	463	34	27
65055.pdf	27	ที่มีลิขสิทธิ์ถูกต้องตามกฎหมาย 1 เครื่อง	548	1498	365	41	27
65055.pdf	27	25510	1330	1509	76	26	27
65055.pdf	27	บาท	1413	1512	49	20	27
65055.pdf	28	05114-1	386	1558	90	23	27
65055.pdf	28	(7) โต๊ะทํางานระดับชํานาญการพิเศษ,	507	1553	346	33	27
65055.pdf	29	อํานวยการต้น 1 ตัว	548	1602	185	28	27
65055.pdf	29	8800	1342	1608	65	25	27
65055.pdf	29	บาท	1413	1610	49	20	27
65055.pdf	30	05199-8	386	1656	91	23	27
65055.pdf	30	(8) โต๊ะหมู่บูชา 1	507	1651	162	35	27
65055.pdf	30	ชุด	668	1658	36	29	27
65055.pdf	30	8400	1342	1656	65	26	27
65055.pdf	30	บาท	1413	1659	49	20	27
65055.pdf	31	05199-9	386	1705	91	23	27
65055.pdf	31	(9) ไมโครโฟน ชนิดไร้สาย	507	1699	238	30	27
65055.pdf	31	1	746	1706	19	21	27
65055.pdf	31	ชุด	764	1707	36	29	27
65055.pdf	31	15000	1332	1705	74	26	27
65055.pdf	31	บาท	1413	1708	49	20	27
65055.pdf	32	05199-10	386	1754	104	23	27
65055.pdf	32	10 โซฟา ขนาด 3 ที่นั่ง 1	507	1744	246	34	27
65055.pdf	32	ชุด	752	1756	35	29	27
65055.pdf	32	20000	1330	1754	76	26	27
65055.pdf	32	บาท	1413	1757	49	20	27
65055.pdf	33	05199-11	386	1803	103	23	27
65055.pdf	33	(11) เครื่องขยายเสียง ขนาดไม่น้อยกว่า 500 วัตต์ 1	507	1793	468	34	27
65055.pdf	33	ชุด	974	1805	35	29	27
65055.pdf	33	30000	1330	1803	76	26	27
65055.pdf	33	บาท	1413	1806	49	20	27
65055.pdf	0	324	848	83	50	22	28
65055.pdf	1	งานปกครอง	279	175	125	26	28
65055.pdf	1	3120057	1292	177	115	25	28
65055.pdf	1	บาท	1412	181	52	19	28
65055.pdf	2	1. งบบุคลากร	280	228	140	29	28
65055.pdf	2	2045840	1141	225	112	26	28
65055.pdf	2	บาท	1259	230	52	19	28
65055.pdf	3	1.1 เงินเดือน	320	271	131	28	28
65055.pdf	3	1340980	1142	275	111	26	28
65055.pdf	3	บาท	1260	279	51	19	28
65055.pdf	4	01101-1	386	326	90	22	28
65055.pdf	4	อัตราเดิม 4 อัตรา	508	320	166	28	28
65055.pdf	4	1158380	1302	325	104	26	28
65055.pdf	4	บาท	1413	328	49	20	28
65055.pdf	5	01102-1	386	375	90	23	28
65055.pdf	5	เงินเลื่อนขั้น	508	363	116	35	28
65055.pdf	5	67200	1330	375	76	26	28
65055.pdf	5	บาท	1413	378	49	20	28
65055.pdf	6	01106-1	386	426	90	23	28
65055.pdf	6	เงินประจําตําแหน่ง	508	422	178	27	28
65055.pdf	6	50880	1330	426	76	26	28
65055.pdf	6	บาท	1413	429	49	20	28
65055.pdf	7	01107-1	386	477	90	22	28
65055.pdf	7	เงินค่าตอบแทนรายเดือนของข้าราชการ	508	470	360	29	28
65055.pdf	7	59280	1330	476	76	26	28
65055.pdf	7	บาท	1413	479	49	20	28
65055.pdf	8	01108-1	386	528	90	22	28
65055.pdf	8	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	508	517	388	33	28
65055.pdf	8	3040	1342	527	65	26	28
65055.pdf	8	บาท	1413	530	49	20	28
65055.pdf	9	01109-1	386	578	90	23	28
65055.pdf	9	เงินช่วยเหลือค่าครองชีพของข้าราชการ	508	572	356	29	28
65055.pdf	9	2200	1342	578	65	26	28
65055.pdf	9	บาท	1413	581	49	20	28
65055.pdf	10	1.2 ค่าจ้างประจํา	320	623	172	28	28
65055.pdf	10	484780	1160	627	93	26	28
65055.pdf	10	บาท	1259	631	52	19	28
65055.pdf	11	01201-1	386	679	90	23	28
65055.pdf	11	อัตราเดิม 3 อัตรา	508	674	166	28	28
65055.pdf	11	462720	1317	679	90	26	28
65055.pdf	11	บาท	1413	682	49	20	28
65055.pdf	12	01202-1	386	730	90	23	28
65055.pdf	12	เงินเพิ่มค่าจ้างประจํา	508	720	195	33	28
65055.pdf	12	12460	1332	730	74	26	28
65055.pdf	12	บาท	1413	733	49	20	28
65055.pdf	13	01205-1	386	780	90	23	28
65055.pdf	13	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	508	770	415	40	28
65055.pdf	13	4800	1342	780	65	26	28
65055.pdf	13	บาท	1413	783	49	20	28
65055.pdf	14	01206-1	386	831	90	23	28
65055.pdf	14	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	508	825	383	36	28
65055.pdf	14	4800	1342	831	65	26	28
65055.pdf	14	บาท	1413	834	49	20	28
65055.pdf	15	1.3 ค่าจ้างชั่วคราว	320	872	186	33	28
65055.pdf	15	199900	1161	881	92	25	28
65055.pdf	15	บาท	1260	885	51	19	28
65055.pdf	16	02101-1	386	932	90	23	28
65055.pdf	16	ค่าจ้างชั่วคราว	508	922	137	33	28
65055.pdf	16	1 อัตรา	646	927	75	28	28
65055.pdf	16	147700	1319	932	88	26	28
65055.pdf	16	บาท	1413	935	49	20	28
65055.pdf	17	02102-1	386	983	90	23	28
65055.pdf	17	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว	508	973	424	40	28
65055.pdf	17	18600	1332	983	74	26	28
65055.pdf	17	บาท	1413	986	49	20	28
65055.pdf	18	02103-1	386	1034	90	23	28
65055.pdf	18	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	508	1024	392	40	28
65055.pdf	18	33600	1330	1034	76	26	28
65055.pdf	18	บาท	1413	1037	49	20	28
65055.pdf	19	1.4 ค่าตอบแทน ใช้สอยและวัสดุ	320	1078	311	36	28
65055.pdf	19	20180	1173	1084	80	25	28
65055.pdf	19	บาท	1259	1087	52	19	28
65055.pdf	20	03217-1	386	1135	90	23	28
65055.pdf	20	เงินสมทบกองทุนประกันสังคม	508	1130	277	36	28
65055.pdf	20	10080	1332	1136	74	25	28
65055.pdf	20	บาท	1413	1138	49	20	28
65055.pdf	21	03128-1	386	1186	90	23	28
65055.pdf	21	เงินตอบแทนพิเศษของลูกจ้างประจํา	508	1181	331	35	28
65055.pdf	21	10100	1332	1187	74	25	28
65055.pdf	21	บาท	1413	1189	49	20	28
65055.pdf	22	2. งบดําเนินงาน	279	1282	162	28	28
65055.pdf	22	680717	1160	1286	94	26	28
65055.pdf	22	บาท	1260	1290	51	19	28
65055.pdf	23	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	319	1332	312	36	28
65055.pdf	23	103317	1161	1338	93	25	28
65055.pdf	23	บาท	1259	1341	52	19	28
65055.pdf	24	2.1.1 ค่าตอบแทน	379	1385	180	27	28
65055.pdf	24	79527	1173	1389	81	25	28
65055.pdf	24	บาท	1259	1392	52	19	28
65055.pdf	25	ค่าอาหารทําการนอกเวลา	426	1436	237	27	28
65055.pdf	26	2.1.2 ค่าวัสดุ	379	1486	135	35	28
65055.pdf	26	23790	1173	1491	80	25	28
65055.pdf	26	บาท	1260	1494	51	19	28
65055.pdf	27	ค่าวัสดุสํานักงาน	426	1537	159	36	28
65055.pdf	27	ค่าวัสดุอุปกรณ์คอมพิวเตอร์	589	1536	255	37	28
65055.pdf	28	2.2 ค่าสาธารณูปโภค	319	1588	206	36	28
65055.pdf	28	577 400	1160	1592	93	26	28
65055.pdf	28	บาท	1260	1596	51	19	28
65055.pdf	29	ค่าไฟฟ้าสํานักงาน	379	1638	170	29	28
65055.pdf	29	ค่าน้าประปา	553	1632	121	35	28
65055.pdf	30	ค่าโทรศัพท์เคลื่อนที่	379	1685	185	33	28
65055.pdf	0	325	848	84	50	21	29
65055.pdf	1	3. งบรายจ่ายอื่น	278	169	166	33	29
65055.pdf	1	393500	1159	178	94	25	29
65055.pdf	1	บาท	1260	182	51	19	29
65055.pdf	2	07103-1	386	230	90	23	29
65055.pdf	2	(1) ค่าใช้จ่ายในการฝึกอบรมอาสาสมัครป้องกันภัย	507	225	452	29	29
65055.pdf	3	ฝ่ายพลเรือน (หลักสูตรทบทวน)	548	275	289	36	29
65055.pdf	3	41500	1330	281	77	26	29
65055.pdf	3	บาท	1413	284	49	20	29
65055.pdf	4	07110-1	386	333	90	22	29
65055.pdf	4	(2) ค่าใช้จ่ายเกี่ยวกับการสนับสนุนกิจการอาสาสมัคร	507	322	476	41	29
65055.pdf	5	ป้องกันภัยฝายพลเรือน	548	377	214	29	29
65055.pdf	5	352000	1317	383	90	26	29
65055.pdf	5	บาท	1413	386	49	20	29
65055.pdf	0	326	848	83	49	22	30
65055.pdf	1	งานบริหารทั่วไปและบริการทะเบียน	279	167	341	33	30
65055.pdf	1	7248600	1293	176	113	26	30
65055.pdf	1	บาท	1412	180	51	19	30
65055.pdf	2	1. งบบุคลากร	280	226	140	29	30
65055.pdf	2	5878200	1141	224	112	25	30
65055.pdf	2	บาท	1267	228	52	19	30
65055.pdf	3	1.1 เงินเดือน	308	267	130	28	30
65055.pdf	3	5516900	1141	271	112	26	30
65055.pdf	3	บาท	1267	275	52	19	30
65055.pdf	4	01101-1	394	321	90	22	30
65055.pdf	4	อัตราเดิม 18 อัตรา	515	315	179	28	30
65055.pdf	4	5153500	1300	320	106	26	30
65055.pdf	4	บาท	1420	323	50	20	30
65055.pdf	5	01102-1	394	367	90	23	30
65055.pdf	5	เงินเลื่อนขั้น	515	355	116	35	30
65055.pdf	5	310200	1317	367	90	26	30
65055.pdf	5	บาท	1420	370	50	20	30
65055.pdf	6	01107-1	394	416	90	22	30
65055.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	515	409	360	29	30
65055.pdf	6	42000	1330	415	76	26	30
65055.pdf	6	บาท	1420	418	50	20	30
65055.pdf	7	01108-1	394	463	90	22	30
65055.pdf	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	515	452	389	33	30
65055.pdf	7	8600	1342	462	65	26	30
65055.pdf	7	บาท	1420	465	50	20	30
65055.pdf	8	01109-1	394	510	90	23	30
65055.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	515	504	356	29	30
65055.pdf	8	2600	1342	510	65	26	30
65055.pdf	8	บาท	1420	513	50	20	30
65055.pdf	9	1.2 ค่าจ้างประจํา	300	552	172	28	30
65055.pdf	9	360100	1159	556	94	26	30
65055.pdf	9	บาท	1260	560	51	19	30
65055.pdf	10	01201-1	386	605	90	23	30
65055.pdf	10	อัตราเดิม 1 อัตรา	508	600	166	28	30
65055.pdf	10	339700	1317	605	90	26	30
65055.pdf	10	บาท	1413	608	49	20	30
65055.pdf	11	01202-1	386	652	90	23	30
65055.pdf	11	เงินเพิ่มค่าจ้างประจํา	508	642	195	33	30
65055.pdf	11	20400	1330	652	76	26	30
65055.pdf	11	บาท	1413	655	49	20	30
65055.pdf	12	1.3 ค่าตอบแทน ใช้สอยและวัสดุ	300	694	311	36	30
65055.pdf	12	1200	1187	699	67	25	30
65055.pdf	12	บาท	1260	703	51	19	30
65055.pdf	13	03611-1	386	747	90	23	30
65055.pdf	13	ค่าเครื่องแต่งกาย	508	737	161	33	30
65055.pdf	13	1200	1344	747	63	26	30
65055.pdf	13	บาท	1413	750	49	20	30
65055.pdf	14	2. งบดําเนินงาน	279	837	162	28	30
65055.pdf	14	1300480	1142	841	111	26	30
65055.pdf	14	บาท	1260	845	51	19	30
65055.pdf	15	ค่าตอบแทน ใช้สอยและวัสดุ	319	884	273	36	30
65055.pdf	15	1300480	1142	888	111	26	30
65055.pdf	15	บาท	1259	893	52	19	30
65055.pdf	16	2.1 ค่าตอบแทน	319	933	161	27	30
65055.pdf	16	400500	1160	936	93	26	30
65055.pdf	16	บาท	1259	940	52	19	30
65055.pdf	17	ค่าอาหารทําการนอกเวลา	379	981	237	27	30
65055.pdf	18	2.2 ค่าใช้สอย	319	1026	138	29	30
65055.pdf	18	356500	1159	1031	94	26	30
65055.pdf	18	บาท	1260	1035	51	19	30
65055.pdf	19	ค่าจ้างเหมาบริการเป็นรายบุคคล	379	1073	299	38	30
65055.pdf	20	ค่าซ่อมแซมครุภัณฑ์	379	1121	187	37	30
65055.pdf	20	ค่าซ่อมแซมยานพาหนะ	570	1123	217	27	30
65055.pdf	21	2.3 ค่าวัสดุ	319	1170	116	35	30
65055.pdf	21	543480	1160	1173	93	26	30
65055.pdf	21	บาท	1260	1178	51	19	30
65055.pdf	22	ส่วนใหญ่เป็นค่าชุดแต่งกายเจ้าหน้าที่ที่ปฏิบัติงาน	379	1212	440	41	30
65055.pdf	23	บริการประชาชน	379	1266	160	27	30
65055.pdf	23	ค่าวัสดุสํานกงาน	543	1265	159	36	30
65055.pdf	24	ค่าวัสดุอุปกรณ์คอมพิวเตอร์ ฯลฯ	379	1311	300	37	30
65055.pdf	25	3. งบลงทุน	278	1413	118	29	30
65055.pdf	25	69920	1173	1411	80	26	30
65055.pdf	25	บาท	1260	1415	51	19	30
65055.pdf	26	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	319	1450	299	40	30
65055.pdf	26	69920	1173	1458	80	26	30
65055.pdf	26	บาท	1259	1463	52	19	30
65055.pdf	27	ค่าครุภัณฑ์	319	1501	113	36	30
65055.pdf	27	69920	1173	1506	80	26	30
65055.pdf	27	บาท	1260	1510	51	19	30
65055.pdf	28	05105-6	386	1555	90	23	30
65055.pdf	28	(1) เครื่องคอมพิวเตอร์ สําหรับงานสํานักงาน	507	1545	403	34	30
65055.pdf	29	(จอแสดงภาพขนาดไม่น้อยกว่า	547	1596	281	30	30
65055.pdf	29	19 นิ้ว)	829	1590	72	36	30
65055.pdf	30	พร้อมโปรแกรมระบบปฏิบัติการ (๐5) แบบ 66	548	1645	463	34	30
65055.pdf	31	ที่มีลิขสิทธิ์ถูกต้องตามกฎหมาย 2 เครื่อง	548	1686	365	41	30
65055.pdf	31	51020	1330	1697	76	26	30
65055.pdf	31	บาท	1413	1700	49	20	30
65055.pdf	32	05105-5	386	1745	91	23	30
65055.pdf	32	2 เครื่องพิมพ์เลเซอร์ หรือ | 0 ขาวดํา ชนิด	507	1735	413	34	30
65055.pdf	33	8 017 1 28 หน้า/นาที) 1 เครื่อง	548	1782	401	34	30
65055.pdf	33	8900	1342	1792	65	26	30
65055.pdf	33	บาท	1413	1795	49	20	30
65055.pdf	34	05199-3	386	1840	92	23	30
65055.pdf	34	(3) ตู้เหล็กบานเลื่อนกระจก พร้อมขารองตู้ 2 ตู้	507	1830	429	40	30
65055.pdf	34	10000	1332	1841	74	25	30
65055.pdf	34	บาท	1413	1843	49	20	30
65055.pdf	0	327	848	84	51	22	31
65055.pdf	1	งานบริหารทั่วไปและบริหารการคลัง	279	169	340	33	31
65055.pdf	1	4631600	1293	177	113	26	31
65055.pdf	1	บาท	1412	182	51	19	31
65055.pdf	2	1. งบบุคลากร	280	231	140	29	31
65055.pdf	2	3876000	1140	228	113	26	31
65055.pdf	2	บาท	1259	233	52	19	31
65055.pdf	3	1.1 เงินเดือน	320	276	131	28	31
65055.pdf	3	3488300	1140	279	113	26	31
65055.pdf	3	บาท	1260	284	51	19	31
65055.pdf	4	01101-1	386	333	90	22	31
65055.pdf	4	อัตราเดิม 14 อัตรา	508	327	179	28	31
65055.pdf	4	3263200	1300	332	106	26	31
65055.pdf	4	บาท	1413	335	49	20	31
65055.pdf	5	01102-1	386	383	90	23	31
65055.pdf	5	เงินเลื่อนขั้น	508	371	116	35	31
65055.pdf	5	196100	1319	383	88	26	31
65055.pdf	5	บาท	1413	386	49	20	31
65055.pdf	6	01107-1	386	435	90	22	31
65055.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	508	428	360	29	31
65055.pdf	6	14000	1332	434	74	26	31
65055.pdf	6	บาท	1413	437	49	20	31
65055.pdf	7	01108-1	386	486	90	22	31
65055.pdf	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	508	475	388	33	31
65055.pdf	7	11600	1332	485	74	26	31
65055.pdf	7	บาท	1413	488	49	20	31
65055.pdf	8	01109-1	386	535	90	23	31
65055.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	508	530	356	29	31
65055.pdf	8	3400	1342	535	65	26	31
65055.pdf	8	บาท	1413	538	49	20	31
65055.pdf	9	1.2 ค่าจ้างประจํา	320	581	172	28	31
65055.pdf	9	320500	1159	586	94	25	31
65055.pdf	9	บาท	1259	589	52	19	31
65055.pdf	10	01201-1	386	636	90	23	31
65055.pdf	10	อัตราเดิม 1 อัตรา	508	631	166	28	31
65055.pdf	10	302300	1317	636	90	26	31
65055.pdf	10	บาท	1413	639	49	20	31
65055.pdf	11	01202-1	386	685	90	23	31
65055.pdf	11	เงินเพิ่มค่าจ้างประจํา	508	676	195	33	31
65055.pdf	11	18200	1332	685	74	26	31
65055.pdf	11	บาท	1413	688	49	20	31
65055.pdf	12	1.3 ค่าตอบแทน ใช้สอยและวัสดุ	320	729	311	36	31
65055.pdf	12	67200	1173	734	80	26	31
65055.pdf	12	บาท	1259	738	52	19	31
65055.pdf	13	03293-1	386	785	90	23	31
65055.pdf	13	เงินสมทบเข้ากองทุนเงินทดแทน	508	780	294	36	31
65055.pdf	13	66000	1330	785	76	26	31
65055.pdf	13	บาท	1413	788	49	20	31
65055.pdf	14	03611-1	386	834	90	23	31
65055.pdf	14	ค่าเครื่องแต่งกาย	508	825	161	33	31
65055.pdf	14	1200	1344	834	63	26	31
65055.pdf	14	บาท	1413	837	49	20	31
65055.pdf	15	2. งบดําเนินงาน	279	929	162	28	31
65055.pdf	15	708500	1160	934	93	25	31
65055.pdf	15	บาท	1260	937	51	19	31
65055.pdf	16	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	319	978	312	36	31
65055.pdf	16	580800	1160	983	93	25	31
