filename	line_num	text	x	y	width	height	page
65046.pdf	15	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว	435	1000	412	39	29
65046.pdf	15	34800	1278	1014	75	25	29
65046.pdf	15	บาท	1395	1016	48	20	29
65046.pdf	16	02103-1	308	1060	88	22	29
65046.pdf	16	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	435	1050	381	39	29
65046.pdf	16	64800	1278	1064	75	25	29
65046.pdf	16	บาท	1395	1066	48	20	29
65046.pdf	17	1.4 ค่าตอบแทน ใช้สอยและวัสดุ| |	197	1103	325	40	29
65046.pdf	17	49740	1116	1113	79	25	29
65046.pdf	17	บาท	1256	1116	51	19	29
65046.pdf	18	03217-1	308	1160	88	22	29
65046.pdf	18	เงินสมทบกองทุนประกันสังคม	435	1155	271	34	29
65046.pdf	18	19440	1279	1165	74	25	29
65046.pdf	18	บาท	1395	1167	48	20	29
65046.pdf	19	03128-1	308	1210	88	22	29
65046.pdf	19	เงินตอบแทนพิเศษของลูกจ้างประจํา	435	1204	322	35	29
65046.pdf	19	30300	1278	1215	75	25	29
65046.pdf	19	บาท	1395	1217	48	20	29
65046.pdf	20	2. งบดําเนินงาน	194	1313	159	27	29
65046.pdf	20	1705380	1087	1318	108	25	29
65046.pdf	20	บาท	1256	1320	51	19	29
65046.pdf	21	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	194	1359	304	35	29
65046.pdf	21	232440	1102	1363	93	25	29
65046.pdf	21	บาท	1256	1367	51	19	29
65046.pdf	22	ค่าตอบแทน	234	1411	118	26	29
65046.pdf	22	232440	1102	1413	93	25	29
65046.pdf	22	บาท	1256	1417	51	19	29
65046.pdf	23	ค่าอาหารทําการนอกเวลา	232	1455	230	27	29
65046.pdf	24	2.2 ค่าสาธารณูปโภค	194	1509	202	35	29
65046.pdf	24	1472940	1087	1514	108	25	29
65046.pdf	24	บาท	1256	1517	51	19	29
65046.pdf	25	ค่าไฟฟ้า ค่านําประปา ค่าโทรศัพท์	232	1548	305	34	29
65046.pdf	26	3. งบรายจ่ายอื่น	195	1659	161	32	29
65046.pdf	26	352000	1103	1669	92	25	29
65046.pdf	26	บาท	1256	1671	51	19	29
65046.pdf	27	07199-1	308	1710	88	21	29
65046.pdf	27	ค่าใช้จ่ายเกี่ยวกับการสนับสนุนกิจการอาสาสมัคร	435	1701	428	39	29
65046.pdf	28	ป้องกันภัยฝ่ายพลเรือน	435	1755	207	28	29
65046.pdf	28	352000	1266	1765	87	25	29
65046.pdf	28	บาท	1395	1767	48	20	29
65046.pdf	0	57	802	154	34	22	30
65046.pdf	1	งาน: บริหารทั่วไปและบริการทะเบียน	195	308	347	32	30
65046.pdf	1	9543100	1243	318	110	25	30
65046.pdf	1	บาท	1393	320	51	19	30
65046.pdf	2	1. งบบุคลากร	197	368	136	29	30
65046.pdf	2	7333300	1085	368	110	25	30
65046.pdf	2	บาท	1256	370	51	19	30
65046.pdf	3	1.1 เงินเดือน	205	408	127	28	30
65046.pdf	3	7081800	1085	413	110	25	30
65046.pdf	3	บาท	1256	416	51	19	30
65046.pdf	4	01101-1	315	459	89	21	30
65046.pdf	4	อัตราเดิม 20 อัตรา	442	455	175	27	30
65046.pdf	4	6634200	1248	464	105	25	30
65046.pdf	4	บาท	1395	466	48	20	30
65046.pdf	5	01102-1	315	509	89	21	30
65046.pdf	5	เงินเลื่อนขั้น	442	498	112	34	30
65046.pdf	5	398100	1266	514	87	25	30
65046.pdf	5	บาท	1395	516	48	20	30
65046.pdf	6	01107-1	315	559	89	21	30
65046.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	442	554	350	28	30
65046.pdf	6	42000	1278	564	75	25	30
65046.pdf	6	บาท	1395	566	48	20	30
65046.pdf	7	01108-1	315	609	89	22	30
65046.pdf	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	442	600	376	32	30
65046.pdf	7	5800	1290	614	63	25	30
65046.pdf	7	บาท	1395	616	48	20	30
65046.pdf	8	01109-1	315	659	89	21	30
65046.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	442	654	345	28	30
65046.pdf	8	1700	1291	664	62	25	30
65046.pdf	8	บาท	1395	666	48	20	30
65046.pdf	9	1.2 ค่าจ้างประจํา[ |	197	703	190	33	30
65046.pdf	9	250200	1102	713	93	25	30
65046.pdf	9	บาท	1256	716	51	19	30
65046.pdf	10	01201-1	308	759	88	21	30
65046.pdf	10	อัตราเดิม 1 อัตรา	435	755	163	27	30
65046.pdf	10	236000	1266	764	87	25	30
65046.pdf	10	บาท	1395	766	48	20	30
65046.pdf	11	01202-1	308	810	88	21	30
65046.pdf	11	เงินเพิ่มค่าจ้างประจํา	435	800	189	32	30
65046.pdf	11	14200	1279	814	74	25	30
65046.pdf	11	บาท	1395	816	48	20	30
65046.pdf	12	1.3 ค่าตอบแทน ใช้สอยและวัสดุ| |	197	853	325	40	30
65046.pdf	12	1300	1130	863	65	25	30
65046.pdf	12	บาท	1256	866	51	19	30
65046.pdf	13	03611-1	308	910	88	22	30
65046.pdf	13	ค่าเครื่องแต่งกาย	435	900	157	32	30
65046.pdf	13	1300	1291	914	62	25	30
65046.pdf	13	บาท	1395	916	48	20	30
65046.pdf	14	2. งบดําเนินงาน	194	1013	159	27	30
65046.pdf	14	2122300	1084	1018	111	25	30
65046.pdf	14	บาท	1256	1020	51	19	30
65046.pdf	15	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	194	1058	304	35	30
65046.pdf	15	1981300	1087	1063	108	25	30
65046.pdf	15	บาท	1256	1066	51	19	30
65046.pdf	16	2.1.1 ค่าตอบแทน	194	1110	177	26	30
65046.pdf	16	680500	1103	1113	92	25	30
65046.pdf	16	บาท	1256	1116	51	19	30
65046.pdf	17	ค่าอาหารทําการนอกเวลา	254	1155	230	27	30
65046.pdf	18	2.1.2 ค่าใช้สอย	194	1209	154	28	30
65046.pdf	18	924300	1103	1213	92	25	30
65046.pdf	18	บาท	1256	1217	51	19	30
65046.pdf	19	ค่าจ้าง เหมาบริการเป็นรายบุคคลฯ	254	1253	303	36	30
65046.pdf	20	ค่าซ่อมแซมยานพาหนะ	254	1305	212	27	30
65046.pdf	21	ค่าซ่อมแซมครุภัณฑ์	254	1353	183	36	30
65046.pdf	22	2.1.3 ค่าวัสดุ	194	1409	132	35	30
65046.pdf	22	376500	1103	1413	92	25	30
65046.pdf	22	บาท	1256	1417	51	19	30
65046.pdf	23	ส่วนใหญ่เป็นค่าวัสดุสํานักงาน	254	1453	266	36	30
65046.pdf	24	ค่าวัสดุอุปกรณ์คอมพิวเตอร์	254	1503	248	36	30
65046.pdf	25	ค่าวัสดุน้ามันเชื้อเพลิงและนํามันหล่อลื่น ฯลฯ	254	1548	399	41	30
65046.pdf	26	2.2 ค่าสาธารณูปโภค| |	194	1604	226	40	30
65046.pdf	26	141000	1105	1614	90	25	30
65046.pdf	26	บาท	1256	1617	51	19	30
65046.pdf	27	ค่าไฟฟ้า ค่าโทรศัพท์ ค่าบริการเช่าคู่สาย 182 18	254	1654	461	36	30
65046.pdf	28	3. งบลงทุน	195	1769	115	29	30
65046.pdf	28	87500	1116	1769	79	25	30
65046.pdf	28	บาท	1256	1771	51	19	30
65046.pdf	29	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	226	1805	290	39	30
65046.pdf	29	87500	1116	1814	79	25	30
65046.pdf	29	บาท	1256	1817	51	19	30
65046.pdf	30	ค่าครุภัณฑ์	226	1859	109	35	30
65046.pdf	30	87500	1116	1864	79	25	30
65046.pdf	30	บาท	1256	1867	51	19	30
65046.pdf	31	05203-1	308	1910	88	22	30
65046.pdf	31	เครื่องถ่ายเอกสารระบบดิจิตอล (ขาว-ดํา)	435	1901	365	33	30
65046.pdf	32	ความเร็ว 20 แผ่นต่อนาที 1 เครื่อง	435	1959	308	32	30
65046.pdf	32	87500	1278	1965	75	25	30
65046.pdf	32	บาท	1395	1967	48	20	30
65046.pdf	0	58	802	154	34	22	31
65046.pdf	1	งาน: บริหารทั่วไปและบริหารการคลัง	195	308	344	32	31
65046.pdf	1	5818500	1243	318	110	25	31
65046.pdf	1	บาท	1393	320	51	19	31
65046.pdf	2	1. งบบุคลากร	197	368	136	29	31
65046.pdf	2	4928800	1085	368	110	25	31
65046.pdf	2	บาท	1256	370	51	19	31
65046.pdf	3	1.1 เงินเดือน	197	408	127	28	31
65046.pdf	3	4603200	1085	413	110	25	31
65046.pdf	3	บาท	1256	416	51	19	31
65046.pdf	4	01101-1	308	459	88	21	31
65046.pdf	4	อัตราเดิม 14 อัตรา	435	455	175	27	31
65046.pdf	4	4303000	1248	464	105	25	31
65046.pdf	4	บาท	1395	466	48	20	31
65046.pdf	5	01102-1	308	509	88	21	31
65046.pdf	5	เงินเลื่อนขั้น	435	498	112	34	31
65046.pdf	5	258200	1266	514	87	25	31
65046.pdf	5	บาท	1395	516	48	20	31
65046.pdf	6	01107-1	308	559	88	21	31
65046.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	435	554	349	28	31
65046.pdf	6	42000	1278	564	75	25	31
65046.pdf	6	บาท	1395	566	48	20	31
65046.pdf	7	1.2 ค่าจ้างประจํา[ |	197	603	190	33	31
65046.pdf	7	254300	1102	613	93	25	31
65046.pdf	7	บาท	1256	616	51	19	31
65046.pdf	8	01201-1	308	659	88	21	31
65046.pdf	8	อัตราเดิม 1 อัตรา	435	655	163	27	31
65046.pdf	8	239900	1266	664	87	25	31
65046.pdf	8	บาท	1395	666	48	20	31
65046.pdf	9	01202-1	308	709	88	21	31
65046.pdf	9	เงินเพิ่มค่าจ้างประจํา	435	700	189	32	31
65046.pdf	9	14400	1279	714	74	25	31
65046.pdf	9	บาท	1395	716	48	20	31
65046.pdf	10	1.3 ค่าตอบแทน ใช้สอยและวัสดุ| |	197	753	325	40	31
65046.pdf	10	71300	1116	763	79	25	31
65046.pdf	10	บาท	1256	766	51	19	31
65046.pdf	11	03293-1	308	810	88	22	31
65046.pdf	11	เงินสมทบเข้ากองทุนเงินทดแทน	435	804	287	35	31
65046.pdf	11	170000	1278	814	75	25	31
65046.pdf	11	บาท	1395	816	48	20	31
65046.pdf	12	03611-1	308	860	88	22	31
65046.pdf	12	ค่าเครื่องแต่งกาย	435	850	157	32	31
65046.pdf	12	1300	1291	864	62	25	31
65046.pdf	12	บาท	1395	866	48	20	31
65046.pdf	13	2. งบดําเนินงาน	194	963	159	27	31
65046.pdf	13	843700	1103	968	92	25	31
65046.pdf	13	บาท	1256	970	51	19	31
65046.pdf	14	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	194	1008	304	35	31
65046.pdf	14	708500	1103	1013	92	25	31
65046.pdf	14	บาท	1256	1016	51	19	31
65046.pdf	15	2.1.1 ค่าตอบแทน	194	1060	177	26	31
65046.pdf	15	274300	1102	1063	93	25	31
65046.pdf	15	บาท	1256	1066	51	19	31
65046.pdf	16	ค่าอาหารทําการนอกเวลา	254	1105	230	27	31
65046.pdf	17	2.1.2 ค่าใช้สอย	194	1159	154	28	31
65046.pdf	17	186500	1105	1163	90	25	31
65046.pdf	17	บาท	1256	1167	51	19	31
65046.pdf	18	ค่าจ้าง เหมาบริการเป็นรายบุคคลฯ	254	1203	303	36	31
65046.pdf	19	ค่าซ่อมแซมครุภัณฑ์	254	1253	183	36	31
65046.pdf	20	ค่าซ่อมแซมยานพาหนะ	254	1305	212	27	31
65046.pdf	21	2.1.3 ค่าวัสดุ	194	1359	132	35	31
65046.pdf	21	247700	1102	1363	93	25	31
65046.pdf	21	บาท	1256	1367	51	19	31
65046.pdf	22	ส่วนใหญ่เป็นค่าวัสดุสํานักงาน	254	1403	266	36	31
65046.pdf	23	ค่าวัสดุอุปกรณ์คอมพิวเตอร์	254	1453	248	36	31
65046.pdf	24	ค่าวัสดุน้ามันเชื้อเพลิงและนํามันหล่อลื่น ฯลฯ	254	1498	399	41	31
65046.pdf	25	2.2 ค่าสาธารณูปโภค| |	194	1554	226	40	31
65046.pdf	25	135200	1105	1564	90	25	31
65046.pdf	25	บาท	1256	1567	51	19	31
65046.pdf	26	ค่าไปรษณีย์ ค่าโทรศัพท์	254	1604	218	29	31
65046.pdf	27	3. งบลงทุน	195	1719	115	29	31
65046.pdf	27	46000	1116	1719	79	25	31
65046.pdf	27	บาท	1256	1721	51	19	31
65046.pdf	28	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	218	1755	291	39	31
65046.pdf	28	46000	1116	1764	79	25	31
65046.pdf	28	บาท	1256	1767	51	19	31
65046.pdf	29	ค่าครุภัณฑ์	218	1809	109	35	31
65046.pdf	29	46000	1116	1814	79	25	31
65046.pdf	29	บาท	1256	1817	51	19	31
65046.pdf	30	05198-1	308	1860	88	22	31
65046.pdf	30	เครื่องพิมพ์ชนิด 0๐1 3 8 แบบแคร่ยาว	435	1851	446	32	31
65046.pdf	31	2 เครื่อง	435	1901	82	32	31
65046.pdf	31	46000	1278	1915	75	25	31
65046.pdf	31	บาท	1395	1917	48	20	31
65046.pdf	0	59	802	154	33	22	32
65046.pdf	1	งาน: บริหารทั่วไปและจัดเก็บรายได้	195	308	329	32	32
65046.pdf	1	8208250	1243	318	110	25	32
65046.pdf	1	บาท	1393	320	51	19	32
65046.pdf	2	1. งบบุคลากร	197	368	136	29	32
65046.pdf	2	5133800	1085	368	110	25	32
65046.pdf	2	บาท	1256	370	51	19	32
65046.pdf	3	1.1 เงินเดือน	205	408	127	28	32
65046.pdf	3	4693200	1085	413	110	25	32
65046.pdf	3	บาท	1256	416	51	19	32
65046.pdf	4	01101-1	315	459	89	21	32
65046.pdf	4	อัตราเดิม 12 อัตรา	442	455	175	27	32
65046.pdf	4	4387900	1248	464	105	25	32
65046.pdf	4	บาท	1395	466	48	20	32
65046.pdf	5	01102-1	315	509	89	21	32
65046.pdf	5	เงินเลื่อนขั้น	442	498	112	34	32
65046.pdf	5	263300	1266	514	87	25	32
65046.pdf	5	บาท	1395	516	48	20	32
65046.pdf	6	01107-1	315	559	89	21	32
65046.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	442	554	350	28	32
65046.pdf	6	42000	1278	564	75	25	32
65046.pdf	6	บาท	1395	566	48	20	32
65046.pdf	7	1.2 ค่าจ้างประจํา[ |	197	603	190	33	32
65046.pdf	7	286800	1102	613	93	25	32
65046.pdf	7	บาท	1256	616	51	19	32
65046.pdf	8	01201-1	308	659	88	21	32
65046.pdf	8	อัตราเดิม 1 อัตรา	435	655	163	27	32
65046.pdf	8	270500	1266	664	87	25	32
65046.pdf	8	บาท	1395	666	48	20	32
65046.pdf	9	01202-1	308	709	88	21	32
65046.pdf	9	เงินเพิ่มค่าจ้างประจํา	435	700	189	32	32
65046.pdf	9	16300	1279	714	74	25	32
65046.pdf	9	บาท	1395	716	48	20	32
65046.pdf	10	1.3 ค่าจ้างชั่วคราว| |	197	753	204	33	32
65046.pdf	10	144000	1105	763	90	25	32
65046.pdf	10	บาท	1256	766	51	19	32
65046.pdf	11	02101-1	308	810	88	21	32
65046.pdf	11	ค่าจ้างชั่วคราว 1 อัตรา	435	800	208	32	32
65046.pdf	11	112800	1267	814	86	25	32
65046.pdf	11	บาท	1395	816	48	20	32
65046.pdf	12	02102-1	308	860	88	21	32
65046.pdf	12	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว	435	850	412	39	32
65046.pdf	12	1200	1290	864	63	25	32
65046.pdf	12	บาท	1395	866	48	20	32
65046.pdf	13	02103-1	308	910	88	22	32
65046.pdf	13	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	435	900	381	39	32
65046.pdf	13	24000	1278	914	75	25	32
65046.pdf	13	บาท	1395	916	48	20	32
65046.pdf	14	1.4 ค่าตอบแทน ใช้สอยและวัสดุ| |	197	953	325	40	32
65046.pdf	14	9800	1128	963	67	25	32
65046.pdf	14	บาท	1256	966	51	19	32
65046.pdf	15	03217-1	308	1010	88	22	32
65046.pdf	15	เงินสมทบกองทุนประกันสังคม	435	1005	271	34	32
65046.pdf	15	1200	1290	1014	63	25	32
65046.pdf	15	บาท	1395	1016	48	20	32
65046.pdf	16	03611-1	308	1060	88	22	32
65046.pdf	16	ค่าเครื่องแต่งกาย	435	1050	157	32	32
65046.pdf	16	2600	1290	1064	63	25	32
65046.pdf	16	บาท	1395	1066	48	20	32
65046.pdf	17	2. งบดําเนินงาน	194	1163	159	27	32
65046.pdf	17	2946900	1084	1168	111	25	32
65046.pdf	17	บาท	1256	1170	51	19	32
