filename	line_num	text	x	y	width	height	page
65056.pdf	12	อัตราเดิม 12 อัตรา	481	821	175	27	23
65056.pdf	12	1958400	1276	828	104	25	23
65056.pdf	12	บาท	1421	830	49	20	23
65056.pdf	13	01202-1	354	870	89	21	23
65056.pdf	13	เงินเพิ่มค่าจ้างประจํา	481	860	189	32	23
65056.pdf	13	94500	1304	872	76	25	23
65056.pdf	13	บาท	1421	874	49	20	23
65056.pdf	14	01205-1	354	914	89	22	23
65056.pdf	14	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	481	905	403	39	23
65056.pdf	14	54 027	1304	916	76	25	23
65056.pdf	14	บาท	1421	918	49	20	23
65056.pdf	15	01206-1	354	959	89	21	23
65056.pdf	15	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	481	953	372	35	23
65056.pdf	15	31986	1304	961	75	25	23
65056.pdf	15	บาท	1421	963	49	20	23
65056.pdf	16	1.3 ค่าจ้างชั่วคราว| |	243	992	219	35	23
65056.pdf	16	777600	1123	1002	97	27	23
65056.pdf	16	บาท	1281	1006	54	20	23
65056.pdf	17	02101-1	354	1046	89	21	23
65056.pdf	17	ค่าจ้างชั่วคราว 5 อัตรา	481	1036	208	32	23
65056.pdf	17	586080	1292	1048	88	25	23
65056.pdf	17	บาท	1421	1050	49	20	23
65056.pdf	18	02102-1	354	1090	89	21	23
65056.pdf	18	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว	481	1080	412	39	23
65056.pdf	18	61920	1304	1092	76	25	23
65056.pdf	18	บาท	1421	1094	49	20	23
65056.pdf	19	02103-1	354	1134	89	22	23
65056.pdf	19	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	481	1125	381	39	23
65056.pdf	19	129600	1293	1136	87	25	23
65056.pdf	19	บาท	1421	1138	49	20	23
65056.pdf	20	1.4 ค่าตอบแทน ใช้สอยและวัสดุ| ]	243	1168	349	43	23
65056.pdf	20	72660	1136	1177	84	27	23
65056.pdf	20	บาท	1281	1182	54	20	23
65056.pdf	21	03217-1	354	1222	89	22	23
65056.pdf	21	เงินสมทบกองทุนประกันสังคม	481	1217	271	34	23
65056.pdf	21	38880	1304	1223	76	25	23
65056.pdf	21	บาท	1421	1225	49	20	23
65056.pdf	22	03611-1	354	1266	89	22	23
65056.pdf	22	ค่าเครื่องแต่งกาย	481	1256	157	32	23
65056.pdf	22	15600	1305	1268	75	25	23
65056.pdf	22	บาท	1421	1270	49	20	23
65056.pdf	23	03128-1	354	1310	89	22	23
65056.pdf	23	เงินตอบแทนพิเศษของลูกจ้างประจํา	481	1305	323	35	23
65056.pdf	23	18180	1305	1312	75	25	23
65056.pdf	23	บาท	1421	1314	49	20	23
65056.pdf	24	2. งบดําเนินงาน	242	1396	179	30	23
65056.pdf	24	5875800	1097	1402	122	27	23
65056.pdf	24	บาท	1280	1404	56	22	23
65056.pdf	25	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	241	1443	326	38	23
65056.pdf	25	2941800	1102	1448	118	27	23
65056.pdf	25	บาท	1281	1452	54	20	23
65056.pdf	26	2.1.1 ค่าตอบแทน	241	1489	189	28	23
65056.pdf	26	297500	1122	1493	98	26	23
65056.pdf	26	บาท	1281	1496	54	20	23
65056.pdf	27	ค่าอาหารทําการนอกเวลา	481	1532	230	27	23
65056.pdf	27	297500	1292	1538	88	25	23
65056.pdf	27	บาท	1421	1540	49	20	23
65056.pdf	28	2.1.2 ค่าใช้สอย	241	1796	165	30	23
65056.pdf	28	2056500	1102	1801	118	27	23
65056.pdf	28	บาท	1281	1805	54	20	23
65056.pdf	29	ส่วนใหญ่เป็นค่าซ่อมแซมยานพาหนะ	481	1838	324	34	23
65056.pdf	29	2056500	1275	1847	105	25	23
65056.pdf	29	บาท	1421	1849	49	20	23
65056.pdf	30	ค่าบํารุงรักษาซ่อมแซมเครื่องปรับอากาศ	481	1880	355	39	23
65056.pdf	31	ค่าจ้างทําความสะอาดอาคาร  189	481	1928	301	28	23
65056.pdf	32	2.1.3 ค่าวัสดุ	241	1973	140	37	23
65056.pdf	32	587800	1123	1978	97	26	23
65056.pdf	32	บาท	1281	1981	54	20	23
65056.pdf	0	299	831	119	50	24	24
65056.pdf	1	ส่วนใหญ่เป็นค่าวัสดุสํานักงาน วัสดุประชาสัมพันธ์	481	292	436	36	24
65056.pdf	1	587800	1292	299	88	25	24
65056.pdf	1	บาท	1421	301	49	20	24
65056.pdf	2	ค่าวัสดุน้ามันเชื้อเพลิงและนํามันหล่อลื่น	481	329	353	41	24
65056.pdf	3	ค่าวัสดุไฟฟ้า ประปา งานบ้าน งานครัว และงานสวน ฯลฯ	481	380	505	35	24
65056.pdf	4	2.2 ค่าสาธารณูปโภค| |	241	464	241	43	24
65056.pdf	4	ค่าไฟฟ้าสํานักงาน ค่าน้าประปา	481	506	282	34	24
65056.pdf	4	2,934,000	1102	473	118	27	24
65056.pdf	4	2,934,000	1275	517	105	25	24
65056.pdf	4	ขบาท	1281	478	54	20	24
65056.pdf	4	บาท	1421	519	49	20	24
65056.pdf	5	ค่าโทรศัพท์เคลื่อนที่	481	549	181	32	24
65056.pdf	6	3.งบลงทุน	242	656	129	32	24
65056.pdf	6	854000	1117	655	102	28	24
65056.pdf	6	บาท	1280	658	56	22	24
65056.pdf	7	3.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	242	691	355	42	24
65056.pdf	7	854000	1123	700	97	27	24
65056.pdf	7	บาท	1281	704	54	20	24
65056.pdf	8	3.1.1 ค่าครุภัณฑ์	242	738	177	38	24
65056.pdf	8	854000	1123	743	97	27	24
65056.pdf	8	บาท	1281	747	54	20	24
65056.pdf	9	05208-1	354	787	89	22	24
65056.pdf	9	รถบรรทุก (ดีเซล) ขนาด 1 ตัน ปริมาตรกระบอกสูบไม่ตํา	481	777	499	39	24
65056.pdf	10	559 0 9 ค 00 7  7	480	818	494	72	24
65056.pdf	11	854000	1300	900	88	25	24
65056.pdf	11	บาท	1420	902	49	20	24
65056.pdf	12	งาน: ปกครอง	242	1598	151	28	24
65056.pdf	12	1939560	1257	1601	121	28	24
65056.pdf	12	บาท	1416	1604	57	22	24
65056.pdf	13	1.งบบุคลากร	244	1652	154	32	24
65056.pdf	13	1156060	1099	1651	120	28	24
65056.pdf	13	บาท	1280	1654	56	22	24
65056.pdf	14	1.1	243	1698	41	23	24
65056.pdf	14	เงินเดือน	285	1691	95	30	24
65056.pdf	14	825663	1123	1696	98	27	24
65056.pdf	14	บาท	1281	1700	54	20	24
65056.pdf	15	01101-1	354	1740	89	21	24
65056.pdf	15	อัตราเดิม 2 อัตรา	481	1736	163	27	24
65056.pdf	15	124800	1292	1742	88	25	24
65056.pdf	15	บาท	1421	1744	49	20	24
65056.pdf	16	01102-1	354	1785	89	21	24
65056.pdf	16	เงินเลื่อนขั้น	481	1773	112	34	24
65056.pdf	16	45400	1304	1787	76	25	24
65056.pdf	16	บาท	1421	1789	49	20	24
65056.pdf	17	01106-1	354	1829	89	21	24
65056.pdf	17	เงินประจําตําแหน่ง	481	1824	173	27	24
65056.pdf	17	25440	1304	1831	76	25	24
65056.pdf	17	บาท	1421	1833	49	20	24
65056.pdf	18	01107-1	354	1873	89	21	24
65056.pdf	18	เงินค่าตอบแทนรายเดือนของข้าราชการ	481	1868	350	28	24
65056.pdf	18	29640	1304	1875	76	25	24
65056.pdf	18	บาท	1421	1877	49	20	24
65056.pdf	19	01108-1	354	1918	89	22	24
65056.pdf	19	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	481	1908	376	32	24
65056.pdf	19	297	1334	1920	46	21	24
65056.pdf	19	บาท	1421	1922	49	20	24
65056.pdf	20	01109-1	354	1962	89	21	24
65056.pdf	20	เงินช่วยเหลือค่าครองชีพของข้าราชการ	481	1956	345	28	24
65056.pdf	20	86	1346	1964	33	22	24
65056.pdf	20	บาท	1421	1966	49	20	24
65056.pdf	0	300	831	120	51	24	25
65056.pdf	1	1.2 ค่าจ้างประจํา[ |	243	286	204	35	25
65056.pdf	1	237657	1122	295	99	27	25
65056.pdf	1	บาท	1281	300	54	20	25
65056.pdf	2	01201-1	354	339	89	21	25
65056.pdf	2	อัตราเดิม 1 อัตรา	481	335	163	27	25
65056.pdf	2	217600	1292	341	88	25	25
65056.pdf	2	บาท	1421	343	49	20	25
65056.pdf	3	01202-1	354	384	89	21	25
65056.pdf	3	เงินเพิ่มค่าจ้างประจํา	481	374	189	32	25
65056.pdf	3	10500	1305	386	75	25	25
65056.pdf	3	บาท	1421	388	49	20	25
65056.pdf	4	01205-1	354	428	89	22	25
65056.pdf	4	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	481	419	403	39	25
65056.pdf	4	6003	1316	430	64	25	25
65056.pdf	4	บาท	1421	432	49	20	25
65056.pdf	5	01206-1	354	473	89	21	25
65056.pdf	5	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	481	467	372	35	25
65056.pdf	5	3554	1316	474	65	25	25
65056.pdf	5	บาท	1421	476	49	20	25
65056.pdf	6	1.3 ค่าจ้างชั่วคราว| |	243	506	219	35	25
65056.pdf	6	86400	1136	515	84	27	25
65056.pdf	6	บาท	1281	520	54	20	25
65056.pdf	7	02101-1	354	560	89	21	25
65056.pdf	7	ค่าจ้างชั่วคราว 1 อัตรา	481	550	208	32	25
65056.pdf	7	65120	1304	562	76	25	25
65056.pdf	7	บาท	1421	564	49	20	25
65056.pdf	8	02102-1	354	604	89	21	25
65056.pdf	8	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว	481	594	412	39	25
65056.pdf	8	6880	1316	606	64	25	25
65056.pdf	8	บาท	1421	608	49	20	25
65056.pdf	9	02103-1	354	648	89	22	25
65056.pdf	9	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	481	639	381	39	25
65056.pdf	9	14400	1305	650	75	25	25
65056.pdf	9	บาท	1421	652	49	20	25
65056.pdf	10	1.4 ค่าตอบแทน ใช้สอยและวัสดุ| ]	243	682	349	43	25
65056.pdf	10	6340	1150	691	70	27	25
65056.pdf	10	บาท	1281	696	54	20	25
65056.pdf	11	03217-1	354	735	89	22	25
65056.pdf	11	เงินสมทบกองทุนประกันสังคม	481	731	271	34	25
65056.pdf	11	4320	1316	737	64	25	25
65056.pdf	11	บาท	1421	739	49	20	25
65056.pdf	12	03128-1	354	780	89	22	25
65056.pdf	12	เงินตอบแทนพิเศษของลูกจ้างประจํา	481	774	323	35	25
65056.pdf	12	2020	1316	782	64	25	25
65056.pdf	12	บาท	1421	784	49	20	25
65056.pdf	13	2. งบดําเนินงาน	242	867	179	30	25
65056.pdf	13	326000	1117	872	102	28	25
65056.pdf	13	บาท	1280	875	56	22	25
65056.pdf	14	2.1 ค่าสาธารณูปโภค| |	241	907	241	43	25
65056.pdf	14	326000	1123	917	97	27	25
65056.pdf	14	บาท	1281	921	54	20	25
65056.pdf	15	ค่าไฟฟ้าสํานักงาน ค่าน้าประปา	481	950	282	34	25
65056.pdf	15	326000	1292	961	88	25	25
65056.pdf	15	บาท	1421	963	49	20	25
65056.pdf	16	ค่าโทรศัพท์เคลื่อนที่	481	992	181	32	25
65056.pdf	17	3.งบลงทุน	242	1100	129	32	25
65056.pdf	17	105500	1119	1100	100	27	25
65056.pdf	17	บาท	1280	1102	56	22	25
65056.pdf	18	3.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	242	1135	355	42	25
65056.pdf	18	105500	1124	1145	96	26	25
65056.pdf	18	บาท	1281	1148	54	20	25
65056.pdf	19	3.1.1 ค่าครุภัณฑ์	242	1182	177	38	25
65056.pdf	19	105500	1124	1187	96	26	25
65056.pdf	19	บาท	1281	1191	54	20	25
65056.pdf	20	05118-1	354	1230	89	22	25
65056.pdf	20	1 โต๊ะประชุม 30 758 1 ตัว	480	1221	264	39	25
65056.pdf	20	39500	1304	1232	76	25	25
65056.pdf	20	บาท	1421	1234	49	20	25
65056.pdf	21	05198-1	354	1275	89	22	25
65056.pdf	21	(2 เก้าอี้สําหรับห้องประชุม 30 ตัว	481	1263	309	41	25
65056.pdf	21	66000	1304	1277	76	25	25
65056.pdf	21	บาท	1421	1279	49	20	25
65056.pdf	22	4. งบรายจ่ายอื่น	242	1356	180	36	25
65056.pdf	22	352000	1117	1368	102	27	25
65056.pdf	22	บาท	1280	1370	56	22	25
65056.pdf	23	07110-1	354	1413	89	21	25
65056.pdf	23	ค่าใช้จ่ายเกี่ยวกับการสนับสนุนกิจการอาสาสมัครป้องกัน	481	1404	493	39	25
65056.pdf	24	ภัยฝายพลเรือน	481	1449	144	28	25
65056.pdf	24	352000	1292	1461	88	25	25
65056.pdf	24	บาท	1421	1463	49	20	25
65056.pdf	0	301	831	120	49	24	26
65056.pdf	1	งาน: บริหารทั่วไปและบริการทะเบียน	242	1043	392	36	26
65056.pdf	1	10054010	1243	1054	135	28	26
65056.pdf	1	บาท	1416	1057	57	22	26
65056.pdf	2	1.งบบุคลากร	244	1105	154	32	26
65056.pdf	2	8663100	1097	1104	122	28	26
65056.pdf	2	บาท	1280	1107	56	22	26
65056.pdf	3	1.1	243	1151	41	23	26
65056.pdf	3	เงินเดือน	285	1144	95	30	26
65056.pdf	3	8078600	1103	1149	117	27	26
65056.pdf	3	บาท	1281	1153	54	20	26
65056.pdf	4	01101-1	354	1193	89	21	26
65056.pdf	4	อัตราเดิม 20 อัตรา	481	1189	175	27	26
65056.pdf	4	7618600	1275	1195	105	25	26
65056.pdf	4	บาท	1421	1197	49	20	26
65056.pdf	5	01102-1	354	1238	89	21	26
65056.pdf	5	เงินเลื่อนขั้น	481	1226	112	34	26
65056.pdf	5	410800	1292	1240	88	25	26
65056.pdf	5	บาท	1421	1242	49	20	26
65056.pdf	6	01107-1	354	1282	89	21	26
65056.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	481	1276	350	28	26
65056.pdf	6	42000	1304	1284	76	25	26
65056.pdf	6	บาท	1421	1286	49	20	26
65056.pdf	7	01108-1	354	1326	89	22	26
65056.pdf	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	481	1317	376	32	26
65056.pdf	7	4400	1316	1328	64	25	26
65056.pdf	7	บาท	1421	1330	49	20	26
65056.pdf	8	01109-1	354	1371	89	21	26
65056.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	481	1365	345	28	26
65056.pdf	8	2800	1316	1373	64	25	26
65056.pdf	8	บาท	1421	1375	49	20	26
65056.pdf	9	1.2 ค่าจ้างประจํา[ |	243	1404	204	35	26
65056.pdf	9	522 100	1123	1415	97	26	26
65056.pdf	9	บาท	1281	1418	54	20	26
65056.pdf	10	01201-1	354	1458	89	21	26
65056.pdf	10	อัตราเดิม 4 อัตรา	481	1453	163	27	26
65056.pdf	10	455800	1292	1460	88	25	26
65056.pdf	10	บาท	1421	1462	49	20	26
65056.pdf	11	01202-1	354	1502	89	21	26
65056.pdf	11	เงินเพิ่มค่าจ้างประจํา	481	1492	189	32	26
65056.pdf	11	27400	1304	1504	76	25	26
65056.pdf	11	บาท	1421	1506	49	20	26
65056.pdf	12	01205-1	354	1546	89	22	26
65056.pdf	12	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	481	1537	403	39	26
65056.pdf	12	24000	1304	1548	76	25	26
65056.pdf	12	บาท	1421	1550	49	20	26
65056.pdf	13	01206-1	354	1591	89	21	26
65056.pdf	13	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	481	1585	372	35	26
65056.pdf	13	14900	1305	1593	75	25	26
65056.pdf	13	บาท	1421	1595	49	20	26
65056.pdf	14	1.3 ค่าตอบแทน ใช้สอยและวัสดุ| ]	243	1624	349	43	26
65056.pdf	14	62400	1136	1634	84	27	26
65056.pdf	14	บาท	1281	1638	54	20	26
65056.pdf	15	03611-1	354	1678	89	22	26
65056.pdf	15	ค่าเครื่องแต่งกาย	481	1668	157	32	26
65056.pdf	15	1200	1317	1684	63	25	26
65056.pdf	15	บาท	1421	1686	49	20	26
65056.pdf	16	03122-1	354	1731	89	22	26
65056.pdf	16	เงินตอบแทนพิเศษของข้าราชการ	481	1726	296	28	26
65056.pdf	16	61200	1304	1733	76	25	26
65056.pdf	16	บาท	1421	1735	49	20	26
65056.pdf	17	2. งบดําเนินงาน	242	1819	179	30	26
65056.pdf	17	1365400	1099	1824	120	28	26
65056.pdf	17	บาท	1280	1827	56	22	26
65056.pdf	18	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	241	1866	326	38	26
65056.pdf	18	1365400	1104	1870	116	27	26
65056.pdf	18	บาท	1281	1875	54	20	26
65056.pdf	19	2.1.1 ค่าตอบแทน	241	1912	189	28	26
65056.pdf	19	446900	1122	1915	98	27	26
65056.pdf	19	บาท	1281	1919	54	20	26
65056.pdf	20	ค่าอาหารทําการนอกเวลา	481	1955	230	27	26
65056.pdf	20	446900	1292	1961	88	25	26
65056.pdf	20	บาท	1421	1963	49	20	26
65056.pdf	0	302	831	119	51	25	27
65056.pdf	1	2.1.2 ค่าใช้สอย	241	291	165	30	27
65056.pdf	1	534900	1123	295	97	27	27
65056.pdf	1	บาท	1281	300	54	20	27
65056.pdf	2	ค่าซ่อมแซมยานพาหนะ ค่าซ่อมแซมครุภัณฑ์	481	333	393	36	27
65056.pdf	2	534900	1292	339	88	25	27
65056.pdf	2	บาท	1421	341	49	20	27
65056.pdf	3	ค่าจ้าง เหมาบริการ เป็นรายบุคคล	481	374	289	36	27
65056.pdf	4	2.1.3 ค่าวัสดุ	241	440	140	37	27
65056.pdf	4	383600	1123	443	97	27	27
65056.pdf	4	บาท	1281	448	54	20	27
65056.pdf	5	ส่วนใหญ่เป็นค่าวัสดุอุปกรณ์คอมพิวเตอร์	481	481	360	36	27
65056.pdf	5	383600	1292	487	88	25	27
65056.pdf	5	บาท	1421	489	49	20	27
65056.pdf	6	ค่าวัสดุน้ามันเชื้อเพลิงและนํามันหล่อลื่น	481	520	353	41	27
65056.pdf	7	ค่าวัสดุยานพาหนะ ค่าวัสดุสํานักงาน	481	571	323	34	27
65056.pdf	8	3.งบลงทุน	242	847	129	32	27
65056.pdf	8	25510	1132	847	87	27	27
65056.pdf	8	บาท	1280	849	56	22	27
65056.pdf	9	3.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	242	882	355	42	27
65056.pdf	9	25510	1135	892	85	26	27
65056.pdf	9	บาท	1281	895	54	20	27
65056.pdf	10	3.1.1 ค่าครุภัณฑ์	242	929	177	38	27
65056.pdf	10	25510	1135	935	85	26	27
65056.pdf	10	บาท	1281	938	54	20	27
65056.pdf	11	05105-1	354	978	89	22	27
65056.pdf	11	เครื่องคอมพิวเตอร์สําหรับงานสํานักงาน (จอแสดงภาพ	481	968	479	33	27
65056.pdf	12	ขนาดไม่น้อยกว่า 19 นิ้ว) พร้อมโปรแกรมระบบปฏิบัติการ	481	1007	507	40	27
65056.pdf	13	05 แบบ 66	487	1057	169	25	27
65056.pdf	14	ที่มีลิขสิทธิ์ถูกต้องตามกฎหมาย 1 เครื่อง	481	1089	356	40	27
65056.pdf	14	25510	1304	1114	76	25	27
65056.pdf	14	บาท	1421	1116	49	20	27
65056.pdf	0	303	831	120	51	24	28
65056.pdf	1	งาน: บริหารทั่วไปและบริหารการคลัง	242	590	389	36	28
65056.pdf	1	5981400	1255	601	123	28	28
65056.pdf	1	บาท	1416	604	57	22	28
65056.pdf	2	1.งบบุคลากร	244	652	154	32	28
65056.pdf	2	5239500	1097	652	122	27	28
65056.pdf	2	บาท	1280	654	56	22	28
65056.pdf	3	1.1	243	698	41	23	28
65056.pdf	3	เงินเดือน	285	691	95	30	28
65056.pdf	3	4799800	1102	696	118	27	28
65056.pdf	3	บาท	1281	700	54	20	28
65056.pdf	4	01101-1	354	740	89	21	28
65056.pdf	4	อัตราเดิม	481	735	89	27	28
65056.pdf	4	14	577	740	34	21	28
65056.pdf	4	อัตรา	614	735	57	27	28
65056.pdf	4	4476400	1275	742	105	25	28
65056.pdf	4	บาท	1421	744	49	20	28
65056.pdf	5	01102-1	354	784	89	21	28
65056.pdf	5	เงินเลื่อนขั้น	481	773	112	34	28
65056.pdf	5	277600	1292	786	88	25	28
65056.pdf	5	บาท	1421	788	49	20	28
65056.pdf	6	01107-1	354	829	89	21	28
65056.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	481	823	350	28	28
65056.pdf	6	42000	1304	830	76	25	28
65056.pdf	6	บาท	1421	832	49	20	28
65056.pdf	7	01108-1	354	873	89	22	28
65056.pdf	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	481	863	376	32	28
65056.pdf	7	2900	1316	875	64	25	28
65056.pdf	7	บาท	1421	877	49	20	28
65056.pdf	8	01109-1	354	917	89	21	28
65056.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	481	912	345	28	28
65056.pdf	8	900	1334	919	46	21	28
65056.pdf	8	บาท	1421	921	49	20	28
65056.pdf	9	1.2 ค่าจ้างประจํา[ |	243	950	204	35	28
65056.pdf	9	360100	1123	960	97	27	28
65056.pdf	9	บาท	1281	964	54	20	28
65056.pdf	10	01201-1	354	1004	89	21	28
65056.pdf	10	อัตราเดิม 1 อัตรา	481	1000	163	27	28
65056.pdf	10	339700	1292	1006	88	25	28
65056.pdf	10	บาท	1421	1008	49	20	28
65056.pdf	11	01202-1	354	1049	89	21	28
65056.pdf	11	เงินเพิ่มค่าจ้างประจํา	481	1039	189	32	28
65056.pdf	11	20400	1304	1051	76	25	28
65056.pdf	11	บาท	1421	1053	49	20	28
65056.pdf	12	1.3 ค่าตอบแทน ใช้สอยและวัสดุ| ]	243	1082	349	43	28
65056.pdf	12	79600	1136	1092	84	27	28
65056.pdf	12	บาท	1281	1096	54	20	28
65056.pdf	13	03293-1	354	1136	89	22	28
65056.pdf	13	เงินสมทบเข้ากองทุนเงินทดแทน	481	1130	287	35	28
65056.pdf	13	18400	1304	1143	76	25	28
65056.pdf	13	บาท	1421	1145	49	20	28
65056.pdf	14	03611-1	354	1191	89	22	28
65056.pdf	14	ค่าเครื่องแต่งกาย	481	1181	157	32	28
65056.pdf	14	1200	1317	1193	63	25	28
65056.pdf	14	บาท	1421	1195	49	20	28
65056.pdf	15	2. งบดําเนินงาน	242	1278	179	30	28
65056.pdf	15	741900	1117	1283	102	28	28
65056.pdf	15	บาท	1280	1286	56	22	28
65056.pdf	16	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	241	1325	326	38	28
65056.pdf	16	563400	1123	1330	97	27	28
65056.pdf	16	บาท	1281	1334	54	20	28
65056.pdf	17	2.1.1 ค่าตอบแทน	241	1372	189	28	28
65056.pdf	17	280900	1122	1376	98	26	28
65056.pdf	17	บาท	1281	1379	54	20	28
65056.pdf	18	ค่าอาหารทําการนอกเวลา	481	1414	230	27	28
65056.pdf	18	280900	1292	1421	88	25	28
65056.pdf	18	บาท	1421	1423	49	20	28
65056.pdf	19	2.1.2 ค่าใช้สอย	241	1457	165	30	28
65056.pdf	19	47300	1135	1462	85	27	28
65056.pdf	19	บาท	1281	1466	54	20	28
65056.pdf	20	ค่าซ่อมแซมยานพาหนะ ค่าซ่อมแซมครุภัณฑ์	481	1499	393	36	28
65056.pdf	20	47300	1304	1508	76	25	28
65056.pdf	20	บาท	1421	1510	49	20	28
65056.pdf	21	2.1.3 ค่าวัสดุ	241	1545	140	37	28
65056.pdf	21	235200	1122	1550	98	26	28
65056.pdf	21	บาท	1281	1553	54	20	28
65056.pdf	22	ส่วนใหญ่เป็นค่าวัสดุอุปกรณ์คอมพิวเตอร์	481	1586	360	36	28
65056.pdf	22	235200	1292	1595	88	25	28
65056.pdf	22	บาท	1421	1597	49	20	28
65056.pdf	23	ค่าวัสดุน้ามันเชื้อเพลิงและนํามันหล่อลื่น	481	1626	353	41	28
65056.pdf	24	ค่าวัสดุยานพาหนะ ค่าวัสดุสํานักงาน	481	1677	323	34	28
65056.pdf	25	2.2 ค่าสาธารณูปโภค| |	241	1715	241	43	28
65056.pdf	25	178500	1124	1726	96	26	28
65056.pdf	25	บาท	1281	1729	54	20	28
65056.pdf	26	ค่าโทรศัพท์สํานักงาน ค่าไปรษณีย์	481	1762	302	29	28
65056.pdf	26	178500	1293	1771	87	25	28
65056.pdf	26	บาท	1421	1773	49	20	28
65056.pdf	0	304	831	120	51	24	29
65056.pdf	1	งาน: บริหารทั่วไปและจัดเก็บรายได้	242	334	373	36	29
65056.pdf	1	7187010	1255	346	123	27	29
65056.pdf	1	บาท	1416	348	57	22	29
65056.pdf	2	1.งบบุคลากร	244	396	154	32	29
65056.pdf	2	4619700	1097	395	122	28	29
65056.pdf	2	บาท	1280	398	56	22	29
65056.pdf	3	1.1	243	442	41	23	29
65056.pdf	3	เงินเดือน	285	435	95	30	29
65056.pdf	3	4177800	1102	440	118	27	29
65056.pdf	3	บาท	1281	444	54	20	29
65056.pdf	4	01101-1	354	484	89	21	29
65056.pdf	4	อัตราเดิม 12 อัตรา	481	479	175	27	29
65056.pdf	4	3901700	1275	486	105	25	29
65056.pdf	4	บาท	1421	488	49	20	29
65056.pdf	5	01102-1	354	528	89	21	29
65056.pdf	5	เงินเลื่อนขั้น	481	517	112	34	29
65056.pdf	5	234100	1292	530	88	25	29
65056.pdf	5	บาท	1421	532	49	20	29
65056.pdf	6	01107-1	354	573	89	21	29
65056.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	481	567	350	28	29
