filename	line_num	text	x	y	width	height	page
65031.pdf	11	2438720	1075	736	120	30	26
65031.pdf	11	บาท	1259	740	55	23	26
65031.pdf	12	01201-1	333	789	96	27	26
65031.pdf	12	อัตราเดิม 11	460	783	133	33	26
65031.pdf	12	อัตรา	592	783	62	33	26
65031.pdf	12	2 182160	1246	789	115	30	26
65031.pdf	12	บาท	1397	792	53	24	26
65031.pdf	13	01202-1	333	841	96	27	26
65031.pdf	13	เงินเพิ่มค่าจ้างประจํา	462	830	211	38	26
65031.pdf	13	114720	1267	841	94	30	26
65031.pdf	13	บาท	1397	844	53	24	26
65031.pdf	14	01205-1	333	892	96	27	26
65031.pdf	14	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	462	881	447	46	26
65031.pdf	14	55680	1279	892	82	30	26
65031.pdf	14	บาท	1397	895	53	24	26
65031.pdf	15	01206-1	333	944	96	27	26
65031.pdf	15	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	462	938	413	41	26
65031.pdf	15	86160	1279	944	82	30	26
65031.pdf	15	บาท	1397	947	53	24	26
65031.pdf	16	1.3 ค่าจ้างชั่วคราว	223	984	200	39	26
65031.pdf	16	345600	1095	994	100	30	26
65031.pdf	16	บาท	1259	999	55	23	26
65031.pdf	17	02101-1	333	1047	96	27	26
65031.pdf	17	ค่าจ้างชั่วคราว 2 อัตรา	461	1036	230	38	26
65031.pdf	17	250320	1265	1047	96	30	26
65031.pdf	17	บาท	1397	1050	53	24	26
65031.pdf	18	02102-1	333	1099	96	27	26
65031.pdf	18	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว	462	1088	458	46	26
65031.pdf	18	37680	1279	1099	82	30	26
65031.pdf	18	บาท	1397	1102	53	24	26
65031.pdf	19	02103-1	333	1150	96	27	26
65031.pdf	19	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	462	1139	424	46	26
65031.pdf	19	57600	1279	1150	82	30	26
65031.pdf	19	บาท	1397	1153	53	24	26
65031.pdf	20	1.4 ค่าตอบแทน ใช้สอยและวัสดุ	223	1195	333	42	26
65031.pdf	20	66344	1109	1201	87	30	26
65031.pdf	20	บาท	1259	1205	55	23	26
65031.pdf	21	03217-1	333	1254	96	27	26
65031.pdf	21	เงินสมทบกองทุนประกันสังคม	462	1248	299	41	26
65031.pdf	21	34560	1279	1254	82	30	26
65031.pdf	21	บาท	1397	1257	53	24	26
65031.pdf	22	03611-1	333	1305	96	27	26
65031.pdf	22	ค่าเครื่องแต่งกาย	461	1294	174	38	26
65031.pdf	22	15600	1281	1305	80	30	26
65031.pdf	22	บาท	1397	1308	53	24	26
65031.pdf	23	03128-1	333	1357	96	27	26
65031.pdf	23	เงินตอบแทนพิเศษของลูกจ้างประจํา	462	1351	357	41	26
65031.pdf	23	16184	1281	1357	81	30	26
65031.pdf	23	บาท	1397	1360	53	24	26
65031.pdf	24	2. งบดําเนินงาน	222	1453	175	33	26
65031.pdf	24	5187120	1075	1459	120	30	26
65031.pdf	24	บาท	1259	1462	55	23	26
65031.pdf	25	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	222	1505	334	42	26
65031.pdf	25	2756400	1075	1510	120	30	26
65031.pdf	25	บาท	1259	1515	55	23	26
65031.pdf	26	2.1.1 ค่าตอบแทน	222	1558	193	32	26
65031.pdf	26	348660	1095	1562	100	30	26
65031.pdf	26	บาท	1259	1566	55	23	26
65031.pdf	27	ค่าอาหารทําการนอกเวลา	333	1610	257	32	26
65031.pdf	28	2.1.2 ค่าใช้สอย	222	1660	168	34	26
65031.pdf	28	1918660	1076	1665	119	30	26
65031.pdf	28	บาท	1259	1670	55	23	26
65031.pdf	29	ส่วนใหญ่เป็นค่าจ้างทําความสะอาดอาคารสํานักงานเขต	333	1710	541	40	26
65031.pdf	30	ค่าบํารุงรักษาช่อมแชมเครื่องปรับอากาศ ค่าจ้างเหมา	333	1759	517	46	26
65031.pdf	31	บริการเป็นรายบุคคล ฯลฯ	332	1814	262	43	26
65031.pdf	32	2.1.3 ค่าวัสดุ	222	1866	143	42	26
65031.pdf	32	489080	1095	1872	100	30	26
65031.pdf	32	บาท	1259	1876	55	23	26
65031.pdf	33	ส่วนใหญ่เป็นค่าวัสดุน้ามันเชื้อเพลิงและน้ามันหล่อลื่น	333	1912	521	48	26
65031.pdf	34	ค่าวัสดุสํานักงาน ค่าวัสดุไฟฟ้า ประปา งานบ้าน งานครัว	333	1969	551	42	26
65031.pdf	35	และงานสวน ฯลฯ	334	2030	181	25	26
65031.pdf	0	142	811	121	49	25	27
65031.pdf	1	2.2 ค่าสาธารณูปโภค	222	215	221	41	27
65031.pdf	1	2430720	1075	220	120	30	27
65031.pdf	1	บาท	1259	224	55	23	27
65031.pdf	2	ค่าไฟฟ้า ค่าโทรศัพท์เคลื่อนที่ ค่าน้าประปา	333	260	421	40	27
65031.pdf	3	3. งบลงทุน	222	375	126	35	27
65031.pdf	3	345740	1095	375	100	30	27
65031.pdf	3	บาท	1259	378	55	23	27
65031.pdf	4	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	247	416	324	47	27
65031.pdf	4	345740	1095	426	100	30	27
65031.pdf	4	บาท	1259	431	55	23	27
65031.pdf	5	ค่าครุภัณฑ์	247	472	119	42	27
65031.pdf	5	345740	1095	478	100	30	27
65031.pdf	5	บาท	1259	482	55	23	27
65031.pdf	6	05101-3	333	531	97	27	27
65031.pdf	6	1 เครื่องปรับอากาศ แบบแยกส่วน (ราคารวม	461	520	455	39	27
65031.pdf	7	ค่าติด ตั้ง)  แบบตั้งพื้นหรือ แบบแขวน	492	570	354	41	27
65031.pdf	8	(ระบบ |กงอ๑หอก ขนาด	492	632	237	30	27
65031.pdf	8	18,000 998	730	628	133	41	27
65031.pdf	9	2  เครื่อง	492	675	90	38	27
65031.pdf	9	69600	1279	686	82	30	27
65031.pdf	9	บาท	1397	689	53	24	27
65031.pdf	10	05105-10	333	737	111	27	27
65031.pdf	10	(2) เครื่องพิมพ์เลเซอร์ หรือ	461	726	269	39	27
65031.pdf	10	0 ขาวดํา	732	732	122	32	27
65031.pdf	11	ชนิด	491	785	53	31	27
65031.pdf	11	ผลเมอ๐ๆ แบบที่ 1 (28 หน้า/นาที)	545	778	345	39	27
65031.pdf	12	4  เครื่อง	492	830	90	38	27
65031.pdf	12	35600	1279	841	82	30	27
65031.pdf	12	บาท	1397	844	53	24	27
65031.pdf	13	05105-6	333	892	97	27	27
65031.pdf	13	(3) เครื่องคอมพิวเตอร์ สําหรับงานประมวลผล	461	881	449	39	27
65031.pdf	14	แบบที่	493	933	70	38	27
65031.pdf	14	1 (จอแสดงภาพขนาดไม่น้อยกว่า	564	937	322	35	27
65031.pdf	15	19 นิ้ว) พร้อมโปรแกรมระบบปฏิบัติการ (05)	494	983	445	47	27
65031.pdf	16	แบบ 6 ที่มีลิขสิทธิ์ถูกต้องตามกฎหมาย	493	1035	436	47	27
65031.pdf	17	1	494	1099	20	26	27
65031.pdf	17	เครื่อง	515	1088	67	38	27
65031.pdf	17	30510	1279	1099	82	30	27
65031.pdf	17	บาท	1397	1102	53	24	27
65031.pdf	18	05105-7	333	1150	97	27	27
65031.pdf	18	0 เครื่องคอมพิวเตอร์โน้ตบุ๊ก สําหรับงานประมวลผล	461	1139	518	46	27
65031.pdf	19	พร้อมโปรแกรมระบบปฏิบัติการ (05) แบบ	491	1196	424	40	27
65031.pdf	20	66 ที่มีลิขสิทธิ์ถูกต้องตามกฎหมาย	492	1242	384	47	27
65031.pdf	21	3 เครื่อง	492	1294	90	38	27
65031.pdf	21	91530	1279	1305	82	30	27
65031.pdf	21	บาท	1397	1308	53	24	27
65031.pdf	22	05119-4	333	1357	98	27	27
65031.pdf	22	(5) เครื่องโทรสาร แบบใช้กระดาษธรรมดา	461	1346	413	39	27
65031.pdf	23	ส่งเอกสารได้ครั้งละ 20 แผ่น 1 เครื่อง	492	1396	372	40	27
65031.pdf	23	13500	1281	1409	80	30	27
65031.pdf	23	บาท	1397	1412	53	24	27
65031.pdf	24	05203-1	333	1460	96	27	27
65031.pdf	24	(6) เครื่องถ่ายเอกสาร ระบบดิจิตอล (ขาว-ดํา)	461	1449	448	39	27
65031.pdf	25	ความเร็ว 30 แผ่นต่อนาที 1 เครื่อง	492	1501	341	38	27
65031.pdf	25	105000	1267	1512	94	30	27
65031.pdf	25	บาท	1397	1515	53	24	27
65031.pdf	0	143	811	121	48	25	28
65031.pdf	1	งานปกครอง	222	217	134	30	28
65031.pdf	1	3030656	1241	220	120	30	28
65031.pdf	1	บาท	1396	223	55	23	28
65031.pdf	2	1. งบบุคลากร	223	272	151	35	28
65031.pdf	2	1817766	1076	272	119	30	28
65031.pdf	2	บาท	1259	275	55	23	28
65031.pdf	3	1.1	223	324	42	27	28
65031.pdf	3	เงินเดือน	266	318	98	33	28
65031.pdf	3	1109000	1076	323	119	30	28
65031.pdf	3	บาท	1259	327	55	23	28
65031.pdf	4	01101-1	333	376	96	27	28
65031.pdf	4	อัตราเดิม 4 อัตรา	460	370	181	33	28
65031.pdf	4	957080	1265	376	96	30	28
65031.pdf	4	บาท	1397	379	53	24	28
65031.pdf	5	01102-1	333	428	96	27	28
65031.pdf	5	เงินเลื่อนขั้น	462	415	125	40	28
65031.pdf	5	57400	1279	428	82	30	28
65031.pdf	5	บาท	1397	431	53	24	28
65031.pdf	6	01106-1	333	479	96	27	28
65031.pdf	6	เงินประจําตําแหน่ง	462	474	191	32	28
65031.pdf	6	41920	1279	479	82	30	28
65031.pdf	6	บาท	1397	482	53	24	28
65031.pdf	7	01107-1	333	531	96	27	28
65031.pdf	7	เงินค่าตอบแทนรายเดือนของข้าราชการ	462	525	390	33	28
65031.pdf	7	50320	1279	531	82	30	28
65031.pdf	7	บาท	1397	534	53	24	28
65031.pdf	8	01108-1	333	583	96	27	28
65031.pdf	8	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	462	572	419	38	28
65031.pdf	8	1760	1294	583	67	30	28
65031.pdf	8	บาท	1397	586	53	24	28
65031.pdf	9	01109-1	333	634	96	27	28
65031.pdf	9	เงินช่วยเหลือค่าครองชีพของข้าราชการ	462	628	384	33	28
65031.pdf	9	520	1311	634	50	27	28
65031.pdf	9	บาท	1397	637	53	24	28
65031.pdf	10	1.2 ค่าจ้างประจํา	223	679	185	34	28
65031.pdf	10	609680	1095	685	100	30	28
65031.pdf	10	บาท	1259	689	55	23	28
65031.pdf	11	01201-1	333	737	96	27	28
65031.pdf	11	อัตราเดิม 3 อัตรา	460	731	181	33	28
65031.pdf	11	545540	1265	737	96	30	28
65031.pdf	11	บาท	1397	740	53	24	28
65031.pdf	12	01202-1	333	789	96	27	28
65031.pdf	12	เงินเพิ่มค่าจ้างประจํา	462	778	211	38	28
65031.pdf	12	28680	1279	789	82	30	28
65031.pdf	12	บาท	1397	792	53	24	28
65031.pdf	13	01205-1	333	841	96	27	28
65031.pdf	13	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	462	830	447	46	28
65031.pdf	13	13920	1281	841	80	30	28
65031.pdf	13	บาท	1397	844	53	24	28
65031.pdf	14	01206-1	333	892	96	27	28
65031.pdf	14	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	462	886	413	41	28
65031.pdf	14	21540	1279	892	82	30	28
65031.pdf	14	บาท	1397	895	53	24	28
65031.pdf	15	1.3 ค่าจ้างชั่วคราว	223	932	200	39	28
65031.pdf	15	86400	1109	943	86	30	28
65031.pdf	15	บาท	1259	947	55	23	28
65031.pdf	16	02101-1	333	996	96	27	28
65031.pdf	16	ค่าจ้างชั่วคราว 1 อัตรา	461	985	230	38	28
65031.pdf	16	62580	1279	996	82	30	28
65031.pdf	16	บาท	1397	999	53	24	28
65031.pdf	17	02102-1	333	1047	96	27	28
65031.pdf	17	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว	462	1036	458	46	28
65031.pdf	17	9420	1292	1047	69	30	28
65031.pdf	17	บาท	1397	1050	53	24	28
65031.pdf	18	02103-1	333	1099	96	27	28
65031.pdf	18	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	462	1088	424	46	28
65031.pdf	18	14400	1281	1099	80	30	28
65031.pdf	18	บาท	1397	1102	53	24	28
65031.pdf	19	1.4 ค่าตอบแทน ใช้สอยและวัสดุ	223	1143	333	42	28
65031.pdf	19	12686	1110	1149	85	30	28
65031.pdf	19	บาท	1259	1153	55	23	28
65031.pdf	20	03217-1	333	1202	96	27	28
65031.pdf	20	เงินสมทบกองทุนประกันสังคม	462	1196	299	41	28
65031.pdf	20	8640	1292	1202	69	30	28
65031.pdf	20	บาท	1397	1205	53	24	28
65031.pdf	21	03128-1	333	1254	96	27	28
65031.pdf	21	เงินตอบแทนพิเศษของลูกจ้างประจํา	462	1248	357	41	28
65031.pdf	21	4046	1292	1254	69	30	28
65031.pdf	21	บาท	1397	1257	53	24	28
65031.pdf	22	2. งบดําเนินงาน	222	1350	175	33	28
65031.pdf	22	771280	1095	1356	100	30	28
65031.pdf	22	บาท	1259	1359	55	23	28
65031.pdf	23	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	222	1402	334	42	28
65031.pdf	23	163600	1096	1407	99	30	28
65031.pdf	23	บาท	1259	1412	55	23	28
65031.pdf	24	2.1.1 ค่าตอบแทน	222	1455	193	32	28
65031.pdf	24	38740	1109	1459	86	30	28
65031.pdf	24	บาท	1259	1463	55	23	28
65031.pdf	25	ค่าอาหารทําการนอกเวลา	333	1507	257	32	28
65031.pdf	26	2.1.2 ค่าใช้สอย	222	1556	168	34	28
65031.pdf	26	30340	1109	1562	86	30	28
65031.pdf	26	บาท	1259	1566	55	23	28
65031.pdf	27	ค่าซ่อมแซมยานพาหนะ ค่าซ่อมแซมครุภัณฑ์	333	1609	438	41	28
65031.pdf	28	2.1.3 ค่าวัสดุ	222	1660	143	42	28
65031.pdf	28	94520	1109	1665	86	30	28
65031.pdf	28	บาท	1259	1670	55	23	28
65031.pdf	29	ค่าวัสดุน้ามันเชื้อเพลิงและน้ามันหล่อลื่น ค่าวัสดุสํานักงาน	333	1705	565	48	28
65031.pdf	30	ค่าวัสดุอุปกรณ์คอมพิวเตอร์ ค่าวัสดุยานพาหนะ	333	1764	463	41	28
65031.pdf	31	2.2 ค่าสาธารณูปโภค	222	1816	221	41	28
65031.pdf	31	607680	1095	1820	100	30	28
65031.pdf	31	บาท	1259	1825	55	23	28
65031.pdf	32	ค่าไฟฟ้า ค่าน้้าประปา ค่าโทรศัพท์เคลื่อนที่	333	1860	420	40	28
65031.pdf	0	144	811	121	48	25	29
65031.pdf	1	3. งบลงทุน	222	220	126	35	29
65031.pdf	1	25510	1109	220	86	30	29
65031.pdf	1	บาท	1259	223	55	23	29
65031.pdf	2	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	247	261	324	47	29
65031.pdf	2	25510	1109	272	86	30	29
65031.pdf	2	บาท	1259	276	55	23	29
65031.pdf	3	ค่าครุภัณฑ์	247	317	119	42	29
65031.pdf	3	25510	1109	323	86	30	29
65031.pdf	3	บาท	1259	327	55	23	29
65031.pdf	4	05105-5	333	376	97	27	29
65031.pdf	4	เครื่องคอมพิวเตอร์ สําหรับงานสํานักงาน	462	365	397	38	29
65031.pdf	5	(จอแสดงภาพขนาดไม่น้อยกว่า	461	421	303	35	29
65031.pdf	5	19 นิ้ว)	765	415	77	41	29
65031.pdf	6	พร้อมโปรแกรมระบบปฏิบัติการ 05 แบบ	460	473	423	40	29
65031.pdf	7	66 908	461	519	383	47	29
65031.pdf	8	1  เครื่อง	463	572	87	38	29
65031.pdf	8	25510	1279	583	82	30	29
65031.pdf	8	บาท	1397	586	53	24	29
65031.pdf	9	4. งบรายจ่ายอื่น	222	673	177	39	29
65031.pdf	9	416100	1095	685	100	30	29
65031.pdf	9	บาท	1259	688	55	23	29
65031.pdf	10	07103-1	333	737	96	27	29
65031.pdf	10	(1) ค่าใช้จ่ายในการฝึกอบรมอาสาสมัครป้องกันภัย	461	731	488	34	29
65031.pdf	11	ฝ่ายพลเรือน (หลักสูตรหลัก)	492	783	282	41	29
65031.pdf	11	64100	1279	789	82	30	29
65031.pdf	11	บาท	1397	792	53	24	29
65031.pdf	12	07110-1	333	841	96	27	29
65031.pdf	12	(2 ค่าใช้จ่ายเกี่ยวกับการสนับสนุนกิจการ	461	830	408	46	29
65031.pdf	13	อาสาสมัครป้องกันภัยฝ่ายพลเรือน	491	886	339	33	29
65031.pdf	13	352000	1265	892	96	30	29
65031.pdf	13	บาท	1397	895	53	24	29
65031.pdf	0	145	811	121	48	25	30
65031.pdf	1	งานบริหารทั่วไปและบริการทะเบียน	222	208	367	39	30
65031.pdf	1	5303100	1241	220	120	30	30
65031.pdf	1	บาท	1396	223	55	23	30
65031.pdf	2	1. งบบุคลากร	223	272	151	35	30
65031.pdf	2	3984400	1075	272	120	30	30
65031.pdf	2	บาท	1259	275	55	23	30
65031.pdf	3	1.1	232	324	41	27	30
65031.pdf	3	เงินเดือน	274	318	98	33	30
65031.pdf	3	3744800	1075	323	120	30	30
65031.pdf	3	บาท	1259	327	55	23	30
65031.pdf	4	01101-1	341	376	96	27	30
65031.pdf	4	อัตราเดิม 17 อัตรา	467	370	195	33	30
65031.pdf	4	3498200	1246	376	115	30	30
65031.pdf	4	บาท	1397	379	53	24	30
65031.pdf	5	01102-1	341	428	96	27	30
65031.pdf	5	เงินเลื่อนขั้น	469	415	126	40	30
65031.pdf	5	209900	1265	428	96	30	30
65031.pdf	5	บาท	1397	431	53	24	30
65031.pdf	6	01107-1	341	479	96	27	30
65031.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	469	473	391	33	30
65031.pdf	6	14000	1281	479	80	30	30
65031.pdf	6	บาท	1397	482	53	24	30
65031.pdf	7	01108-1	341	531	96	27	30
65031.pdf	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	469	520	420	38	30
65031.pdf	7	17500	1281	531	80	30	30
65031.pdf	7	บาท	1397	534	53	24	30
65031.pdf	8	01109-1	341	583	96	27	30
65031.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	469	577	385	33	30
65031.pdf	8	5200	1292	583	69	30	30
65031.pdf	8	บาท	1397	586	53	24	30
65031.pdf	9	1.2 ค่าจ้างประจํา	223	627	185	34	30
65031.pdf	9	238400	1095	633	100	30	30
65031.pdf	9	บาท	1259	637	55	23	30
65031.pdf	10	01201-1	333	686	96	27	30
65031.pdf	10	อัตราเดิม 1 อัตรา	460	680	181	33	30
65031.pdf	10	224900	1265	686	96	30	30
65031.pdf	10	บาท	1397	689	53	24	30
65031.pdf	11	01202-1	333	737	96	27	30
65031.pdf	11	เงินเพิ่มค่าจ้างประจํา	462	726	211	38	30
65031.pdf	11	13500	1281	737	80	30	30
65031.pdf	11	บาท	1397	740	53	24	30
65031.pdf	12	1.3 ค่าตอบแทน ใช้สอยและวัสดุ| |	223	777	360	47	30
65031.pdf	12	1200	1124	788	71	30	30
65031.pdf	12	บาท	1259	792	55	23	30
65031.pdf	13	03611-1	333	841	96	27	30
65031.pdf	13	ค่าเครื่องแต่งกาย	461	830	174	38	30
65031.pdf	13	1200	1294	841	67	30	30
65031.pdf	13	บาท	1397	844	53	24	30
65031.pdf	14	2. งบดําเนินงาน	222	937	175	33	30
65031.pdf	14	1318700	1076	943	119	30	30
65031.pdf	14	บาท	1259	946	55	23	30
65031.pdf	15	ค่าตอบแทน ใช้สอยและวัสดุ	247	989	291	42	30
65031.pdf	15	1318700	1076	994	119	30	30
65031.pdf	15	บาท	1259	999	55	23	30
65031.pdf	16	2.1	247	1047	42	27	30
65031.pdf	16	ค่าตอบแทน	290	1042	129	32	30
65031.pdf	16	403200	1095	1046	100	30	30
65031.pdf	16	บาท	1259	1050	55	23	30
65031.pdf	17	ค่าอาหารทําการนอกเวลา	333	1094	257	32	30
65031.pdf	18	2.2 ค่าใช้สอย	247	1143	147	34	30
65031.pdf	18	375100	1095	1149	100	30	30
65031.pdf	18	บาท	1259	1153	55	23	30
65031.pdf	19	ค่าจ้างเหมาบริการเป็นรายบุคคล ค่าซ่อมแซมยานพาหนะ	333	1194	558	43	30
65031.pdf	20	ค่าซ่อมแซมครุภัณฑ์	333	1248	203	41	30
65031.pdf	21	2.3 ค่าวัสดุ	247	1298	123	42	30
65031.pdf	21	540400	1095	1304	100	30	30
65031.pdf	21	บาท	1259	1308	55	23	30
65031.pdf	22	ส่วนใหญ่เป็นค่าชุดแต่งกายเจ้าหน้าที่ที่ปฏิบัติงานบริการประชาชน	333	1346	642	46	30
65031.pdf	23	ค่าวัสดุสํานักงาน ค่าวัสดุน้ามันเชื้อเพลิงและน้้ามันหล่อลื่น ฯลฯ	333	1396	615	48	30
65031.pdf	0	146	811	121	47	25	31
65031.pdf	1	งานบริหารทั่วไปและบริหารการคลัง	222	208	366	39	31
65031.pdf	1	5095450	1241	220	120	30	31
65031.pdf	1	บาท	1396	223	55	23	31
65031.pdf	2	1. งบบุคลากร	223	272	151	35	31
65031.pdf	2	4278600	1075	272	120	30	31
65031.pdf	2	บาท	1259	275	55	23	31
65031.pdf	3	1.1	223	324	42	27	31
65031.pdf	3	เงินเดือน	266	318	98	33	31
65031.pdf	3	3872000	1075	323	120	30	31
65031.pdf	3	บาท	1259	327	55	23	31
65031.pdf	4	01101-1	333	376	96	27	31
65031.pdf	4	อัตราเดิม 14 อัตรา	460	370	194	33	31
65031.pdf	4	3605900	1246	376	115	30	31
65031.pdf	4	บาท	1397	379	53	24	31
65031.pdf	5	01102-1	333	428	96	27	31
65031.pdf	5	เงินเลื่อนขั้น	462	415	125	40	31
65031.pdf	5	216400	1265	428	96	30	31
65031.pdf	5	บาท	1397	431	53	24	31
65031.pdf	6	01107-1	333	479	96	27	31
65031.pdf	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	462	473	390	33	31
65031.pdf	6	42000	1279	479	82	30	31
65031.pdf	6	บาท	1397	482	53	24	31
65031.pdf	7	01108-1	333	531	96	27	31
65031.pdf	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	462	520	419	38	31
65031.pdf	7	5900	1292	531	69	30	31
65031.pdf	7	บาท	1397	534	53	24	31
65031.pdf	8	01109-1	333	583	96	27	31
65031.pdf	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	462	577	384	33	31
65031.pdf	8	1800	1294	583	67	30	31
65031.pdf	8	บาท	1397	586	53	24	31
65031.pdf	9	1.2 ค่าจ้างประจํา	223	627	185	34	31
65031.pdf	9	324000	1095	633	100	30	31
65031.pdf	9	บาท	1259	637	55	23	31
65031.pdf	10	01201-1	333	686	96	27	31
65031.pdf	10	อัตราเดิม 2 อัตรา	460	680	181	33	31
65031.pdf	10	232300	1265	686	96	30	31
65031.pdf	10	บาท	1397	689	53	24	31
65031.pdf	11	01202-1	333	737	96	27	31
65031.pdf	11	เงินเพิ่มค่าจ้างประจํา	462	726	211	38	31
65031.pdf	11	14000	1281	737	80	30	31
65031.pdf	11	บาท	1397	740	53	24	31
65031.pdf	12	01205-1	333	789	96	27	31
65031.pdf	12	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	462	778	447	46	31
65031.pdf	12	48000	1279	789	82	30	31
65031.pdf	12	บาท	1397	792	53	24	31
65031.pdf	13	01206-1	333	841	96	27	31
65031.pdf	13	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	462	835	413	41	31
65031.pdf	13	29700	1279	841	82	30	31
65031.pdf	13	บาท	1397	844	53	24	31
65031.pdf	14	1.3 ค่าตอบแทน ใช้สอยและวัสดุ	223	885	333	42	31
65031.pdf	14	82600	1109	891	86	30	31
65031.pdf	14	บาท	1259	895	55	23	31
65031.pdf	15	03293-1	333	944	96	27	31
65031.pdf	15	เงินสมทบเข้ากองทุนเงินทดแทน	462	938	318	41	31
65031.pdf	15	80000	1279	944	82	30	31
65031.pdf	15	บาท	1397	947	53	24	31
65031.pdf	16	03611-1	333	996	96	27	31
65031.pdf	16	ค่าเครื่องแต่งกาย	461	985	174	38	31
65031.pdf	16	2600	1292	996	69	30	31
65031.pdf	16	บาท	1397	999	53	24	31
65031.pdf	17	2. งบดําเนินงาน	222	1092	175	33	31
65031.pdf	17	773550	1095	1098	100	30	31
65031.pdf	17	บาท	1259	1101	55	23	31
65031.pdf	18	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	222	1143	334	42	31
65031.pdf	18	610050	1095	1149	100	30	31
65031.pdf	18	บาท	1259	1153	55	23	31
65031.pdf	19	2.1.1 ค่าตอบแทน	222	1197	193	32	31
65031.pdf	19	294600	1095	1201	100	30	31
65031.pdf	19	บาท	1259	1205	55	23	31
65031.pdf	20	ค่าอาหารทําการนอกเวลา	333	1249	257	32	31
65031.pdf	21	2.1.2 ค่าใช้สอย	222	1298	168	34	31
65031.pdf	21	50050	1109	1304	86	30	31
65031.pdf	21	บาท	1259	1308	55	23	31
65031.pdf	22	ค่าซ่อมแซมยานพาหนะ ค่าซ่อมแซมครุภัณฑ์	333	1351	438	41	31
65031.pdf	23	2.1.3 ค่าวัสดุ	222	1402	143	42	31
65031.pdf	23	265400	1095	1407	100	30	31
65031.pdf	23	บาท	1259	1412	55	23	31
65031.pdf	24	ค่าวัสดุอุปกรณ์คอมพิวเตอร์ ค่าวัสดุสํานักงาน ค่าวัสดุน้้ามัน-	333	1447	586	48	31
65031.pdf	25	เชื้อเพลิงและน้ามันหล่อลื่น ค่าวัสดุยานพาหนะ	334	1499	457	48	31
65031.pdf	26	2.2 ค่าสาธารณูปโภค	222	1557	221	41	31
